c_ip c_pt c_all_pkts c_rst_pkts c_ack_pkts c_pure_ack_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_ip s_pt s_all_pkts s_rst_pkts s_ack_pkts s_pure_ack_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts unix_ts_millis unix_te_millis protocol s_origin_tls_chello s_origin_tls_shello c_http_version s_http_version s_origin_dns_request s_hostname connection_id datetime_ts datetime_te app_token app_proto c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits
192.168.84.55 38612 19 0 18 10 2287 7 0 0 0 1 1 142.250.184.234 443 23 0 23 12 9593 9 0 0 0 1 1 12716.940673828125 252998.74462890625 8192 translate.googleapis.com - 160 0 translate.googleapis.com - 142.250.184.234@443_192.168.84.55@38612 "1970-01-01 00:00:12.716940674" "1970-01-01 00:04:12.998744629" translate.googleapis.com HTTP/1.x-HTTP/2_null 2.23KB 9.37KB "0.00 kbits" "0.00 kbits"
192.168.84.55 38642 9 0 8 4 2137 3 0 0 0 1 1 91.81.128.189 443 9 0 9 4 571 3 0 0 0 1 1 253919.09448242188 259416.53662109375 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@38642 "1970-01-01 00:04:13.919094482" "1970-01-01 00:04:19.416536621" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 2.09KB 571.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 58930 10 0 9 5 2137 3 0 0 0 1 1 91.81.128.189 443 9 0 9 4 571 3 0 0 0 1 1 266396.40966796875 271976.22265625 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@58930 "1970-01-01 00:04:26.396409668" "1970-01-01 00:04:31.976222656" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 2.09KB 571.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 47602 272 1 270 18 336726 251 0 0 0 1 1 35.158.144.103 443 273 0 273 235 7617 37 0 0 0 1 0 92486.94848632812 272662.70947265625 8192 total-rekall.metrics.indazn.com metrics.indazn.com 160 128 total-rekall.metrics.indazn.com - 35.158.144.103@443_192.168.84.55@47602 "1970-01-01 00:01:32.486948486" "1970-01-01 00:04:32.662709473" metrics.indazn.com HTTP/1.x-HTTP/2_HTTP/2 328.83KB 7.44KB "0.01 kbits" "0.00 kbits"
192.168.84.55 46086 10 0 9 5 1985 3 0 0 0 1 1 13.226.175.6 443 10 0 10 5 442 3 0 0 0 1 1 232879.24731445312 294141.97265625 8192 search.discovery.indazn.com - 160 0 search.discovery.indazn.com - 13.226.175.6@443_192.168.84.55@46086 "1970-01-01 00:03:52.879247314" "1970-01-01 00:04:54.141972656" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.94KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 59282 10 0 9 5 1989 3 0 0 0 1 1 108.157.188.7 443 10 0 10 5 442 3 0 0 0 1 1 232779.6845703125 294146.1552734375 8192 resource-strings.acc.indazn.com - 160 0 resource-strings.acc.indazn.com - 108.157.188.7@443_192.168.84.55@59282 "1970-01-01 00:03:52.779684570" "1970-01-01 00:04:54.146155273" acc.indazn.com HTTP/1.x-HTTP/2_null 1.94KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 36172 10 0 9 5 2034 3 0 0 0 1 1 108.157.188.37 443 9 0 9 5 442 2 0 0 0 1 1 232890.7255859375 294146.1726074219 8192 cdn.dazn.com - 160 0 cdn.dazn.com - 108.157.188.37@443_192.168.84.55@36172 "1970-01-01 00:03:52.890725586" "1970-01-01 00:04:54.146172607" cdn.dazn.com HTTP/1.x-HTTP/2_null 1.99KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 50600 10 0 9 5 2055 3 0 0 0 1 1 18.66.196.39 443 10 0 10 5 442 3 0 0 0 1 1 232843.68725585938 294146.1806640625 8192 content-item.discovery.indazn.com - 160 0 content-item.discovery.indazn.com - 18.66.196.39@443_192.168.84.55@50600 "1970-01-01 00:03:52.843687256" "1970-01-01 00:04:54.146180664" discovery.indazn.com HTTP/1.x-HTTP/2_null 2.01KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 42322 10 0 9 5 2049 3 0 0 0 1 1 108.138.192.33 443 10 0 10 5 442 3 0 0 0 1 1 232885.7255859375 294146.189453125 8192 images.discovery.indazn.com - 160 0 images.discovery.indazn.com - 108.138.192.33@443_192.168.84.55@42322 "1970-01-01 00:03:52.885725586" "1970-01-01 00:04:54.146189453" discovery.indazn.com HTTP/1.x-HTTP/2_null 2.00KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 47408 10 0 9 5 2126 3 0 0 0 1 1 104.19.178.52 443 9 0 9 5 1887 2 0 0 0 1 1 232772.54125976562 294146.2185058594 8192 cdn.cookielaw.org - 160 0 cdn.cookielaw.org - 104.19.178.52@443_192.168.84.55@47408 "1970-01-01 00:03:52.772541260" "1970-01-01 00:04:54.146218506" cdn.cookielaw.org HTTP/1.x-HTTP/2_null 2.08KB 1.84KB "0.00 kbits" "0.00 kbits"
192.168.84.55 56738 11 0 10 6 1987 3 0 0 0 1 1 18.66.218.110 443 11 0 11 5 6179 4 0 0 0 1 1 232838.48657226562 294146.2893066406 8192 youth-protection.dazn-api.com - 160 0 youth-protection.dazn-api.com - 18.66.218.110@443_192.168.84.55@56738 "1970-01-01 00:03:52.838486572" "1970-01-01 00:04:54.146289307" protection.dazn-api.com HTTP/1.x-HTTP/2_null 1.94KB 6.03KB "0.00 kbits" "0.00 kbits"
192.168.84.55 38674 10 0 9 5 2039 3 0 0 0 1 1 108.157.186.76 443 10 0 10 5 442 3 0 0 0 1 1 232946.46728515625 294146.29931640625 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@38674 "1970-01-01 00:03:52.946467285" "1970-01-01 00:04:54.146299316" static.dazndn.com HTTP/1.x-HTTP/2_null 1.99KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 59322 10 0 9 5 1970 3 0 0 0 1 1 108.139.243.100 443 10 0 10 5 442 3 0 0 0 1 1 232891.24462890625 294146.30859375 8192 www.dazn.com - 160 0 www.dazn.com - 108.139.243.100@443_192.168.84.55@59322 "1970-01-01 00:03:52.891244629" "1970-01-01 00:04:54.146308594" www.dazn.com HTTP/1.x-HTTP/2_null 1.92KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 52232 25 0 24 11 10011 12 0 0 0 1 1 142.250.185.195 443 26 0 26 17 8604 7 0 0 0 1 1 60476.862548828125 300796.5505371094 8192 update.googleapis.com - 160 0 update.googleapis.com - 142.250.185.195@443_192.168.84.55@52232 "1970-01-01 00:01:00.476862549" "1970-01-01 00:05:00.796550537" update.googleapis.com HTTP/1.x-HTTP/2_null 9.78KB 8.40KB "0.00 kbits" "0.00 kbits"
192.168.84.55 39276 10 0 9 5 1952 3 0 0 0 1 1 18.66.196.125 443 10 0 10 5 442 3 0 0 0 1 1 240557.21362304688 301627.6545410156 8192 static.adsafeprotected.com - 160 0 static.adsafeprotected.com - 18.66.196.125@443_192.168.84.55@39276 "1970-01-01 00:04:00.557213623" "1970-01-01 00:05:01.627654541" static.adsafeprotected.com HTTP/1.x-HTTP/2_null 1.91KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 42662 34 0 33 8 16571 25 0 0 0 1 0 52.223.29.147 443 35 1 34 20 2861 13 1 360 0 1 0 258111.2666015625 307135.46044921875 8192 italy.scorecardresearch.com - 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@42662 "1970-01-01 00:04:18.111266602" "1970-01-01 00:05:07.135460449" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 16.18KB 2.79KB "0.00 kbits" "0.00 kbits"
192.168.84.55 43508 11 0 10 6 1887 3 0 0 0 1 1 108.157.186.76 443 10 0 10 5 6175 3 0 0 0 1 1 249954.72924804688 310441.2155761719 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@43508 "1970-01-01 00:04:09.954729248" "1970-01-01 00:05:10.441215576" static.dazndn.com HTTP/1.x-HTTP/2_null 1.84KB 6.03KB "0.00 kbits" "0.00 kbits"
192.168.84.55 44534 28 0 27 17 3149 9 0 0 0 1 1 52.29.225.243 443 37 0 37 11 75513 24 0 0 0 1 1 231421.90161132812 311595.29052734375 8192 startup.core.indazn.com core.indazn.com 160 128 startup.core.indazn.com - 52.29.225.243@443_192.168.84.55@44534 "1970-01-01 00:03:51.421901611" "1970-01-01 00:05:11.595290527" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2 3.08KB 73.74KB "0.00 kbits" "0.01 kbits"
192.168.84.55 48728 145 1 143 11 171451 131 0 0 0 1 1 162.247.243.29 443 129 0 129 117 3475 11 1 375 0 1 0 220761.87548828125 311750.5725097656 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@48728 "1970-01-01 00:03:40.761875488" "1970-01-01 00:05:11.750572510" data.net HTTP/1.x-HTTP/2_null 167.43KB 3.39KB "0.02 kbits" "0.00 kbits"
192.168.84.55 59642 29 0 28 12 10196 15 0 0 0 1 1 35.156.96.205 443 34 0 34 15 17680 17 0 0 0 1 1 233113.88452148438 312306.95556640625 8192 segmentation-service-api.discovery.indazn.com discovery.indazn.com 160 128 segmentation-service-api.discovery.indazn.com - 35.156.96.205@443_192.168.84.55@59642 "1970-01-01 00:03:53.113884521" "1970-01-01 00:05:12.306955566" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2 9.96KB 17.27KB "0.00 kbits" "0.00 kbits"
192.168.84.55 50390 24 0 23 9 4680 13 0 0 0 1 1 35.157.103.159 443 29 0 29 15 6574 12 0 0 0 1 1 233136.93725585938 312319.97265625 8192 partner-integration.ar.indazn.com partner-integration.ar.indazn.com 160 128 partner-integration.ar.indazn.com - 35.157.103.159@443_192.168.84.55@50390 "1970-01-01 00:03:53.136937256" "1970-01-01 00:05:12.319972656" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.57KB 6.42KB "0.00 kbits" "0.00 kbits"
192.168.84.55 50782 39 1 37 14 8291 22 1 181 0 1 1 3.75.98.239 443 38 0 38 23 6519 14 1 264 0 1 0 233592.57250976562 314936.4064941406 8192 user-message.gateway.indazn.com - 160 0 user-message.gateway.indazn.com - 3.75.98.239@443_192.168.84.55@50782 "1970-01-01 00:03:53.592572510" "1970-01-01 00:05:14.936406494" gateway.indazn.com HTTP/1.x-HTTP/2_null 8.10KB 6.37KB "0.00 kbits" "0.00 kbits"
192.168.84.55 33026 18 1 16 6 6132 9 0 0 0 1 1 35.71.191.239 443 18 0 18 9 6300 8 0 0 0 1 0 307135.9006347656 327139.947265625 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@33026 "1970-01-01 00:05:07.135900635" "1970-01-01 00:05:27.139947266" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 5.99KB 6.15KB "0.00 kbits" "0.00 kbits"
192.168.84.55 42466 15 0 14 7 4313 6 0 0 0 1 1 35.71.191.239 443 15 0 15 7 5941 6 1 1388 0 1 1 342473.0812988281 352918.1496582031 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@42466 "1970-01-01 00:05:42.473081299" "1970-01-01 00:05:52.918149658" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.21KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 41234 458 0 457 448 2849 8 0 0 0 1 1 23.39.105.81 443 640 0 640 9 6872687 628 1 0 0 2 1 236074.76049804688 356457.5476074219 8192 images.daznservices.com san1.daznservices.com 160 128 images.daznservices.com - 23.39.105.81@443_192.168.84.55@41234 "1970-01-01 00:03:56.074760498" "1970-01-01 00:05:56.457547607" images.daznservices.com HTTP/1.x-HTTP/2_HTTP/2 2.78KB 6.55MB "0.00 kbits" "0.46 kbits"
192.168.84.55 37936 14 0 13 6 4382 6 0 0 0 1 1 52.223.29.147 443 18 0 18 7 5940 9 1 77 0 1 1 361189.1306152344 371630.6726074219 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@37936 "1970-01-01 00:06:01.189130615" "1970-01-01 00:06:11.630672607" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.28KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 55260 16 0 15 6 5001 8 0 0 0 1 1 52.28.42.56 443 20 0 20 9 1294 9 1 77 0 1 1 373466.2236328125 384135.04052734375 8192 concurrency.playback.indazn.com - 160 128 concurrency.playback.indazn.com - 52.28.42.56@443_192.168.84.55@55260 "1970-01-01 00:06:13.466223633" "1970-01-01 00:06:24.135040527" playback.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.88KB 1.26KB "0.00 kbits" "0.00 kbits"
192.168.84.55 37782 5933 1 5932 5699 195436 232 4 3432 0 1 0 91.81.129.236 443 7455 0 7455 232 148690159 7221 7 9800 0 1 1 33831.65966796875 387922.3486328125 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.129.236@443_192.168.84.55@37782 "1970-01-01 00:00:33.831659668" "1970-01-01 00:06:27.922348633" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 190.86KB 141.80MB "0.00 kbits" "3.36 kbits"
192.168.84.55 43550 18 1 16 5 6087 10 1 374 0 1 1 52.223.29.147 443 20 0 20 10 6300 9 0 0 0 1 0 377029.060546875 394118.12548828125 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@43550 "1970-01-01 00:06:17.029060547" "1970-01-01 00:06:34.118125487" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 5.94KB 6.15KB "0.00 kbits" "0.00 kbits"
192.168.84.55 38164 9 0 8 4 2105 3 0 0 0 1 1 91.81.128.189 443 9 0 9 4 571 3 0 0 0 1 1 408425.0026855469 413976.5056152344 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@38164 "1970-01-01 00:06:48.425002686" "1970-01-01 00:06:53.976505615" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 2.06KB 571.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 57534 13 0 12 5 4320 6 0 0 0 1 1 52.223.29.147 443 15 0 15 7 5941 6 0 0 0 1 1 403711.6552734375 413989.1706542969 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@57534 "1970-01-01 00:06:43.711655273" "1970-01-01 00:06:53.989170654" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.22KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 60654 16 0 15 6 1096 9 1 24 0 1 2 74.125.143.84 443 14 0 14 8 939 4 0 0 0 1 1 256033.9365234375 427159.1533203125 8192 accounts.google.com - 160 0 accounts.google.com - 74.125.143.84@443_192.168.84.55@60654 "1970-01-01 00:04:16.033936523" "1970-01-01 00:07:07.159153320" accounts.google.com HTTP/1.x-HTTP/2_null 1.07KB 939.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 59140 15 0 14 6 1069 8 0 0 0 1 1 34.117.188.166 443 16 0 16 8 3797 6 0 0 0 1 1 259703.36865234375 430077.5676269531 8192 contile.services.mozilla.com - 160 0 contile.services.mozilla.com - 34.117.188.166@443_192.168.84.55@59140 "1970-01-01 00:04:19.703368652" "1970-01-01 00:07:10.077567627" services.mozilla.com HTTP/1.x-HTTP/2_null 1.04KB 3.71KB "0.00 kbits" "0.00 kbits"
192.168.84.55 58484 10 0 9 5 2169 3 0 0 0 1 1 91.81.128.189 443 9 0 9 4 571 3 0 0 0 1 1 428469.6416015625 433975.2912597656 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@58484 "1970-01-01 00:07:08.469641602" "1970-01-01 00:07:13.975291260" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 2.12KB 571.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 59404 25 0 24 13 4648 10 0 0 0 1 1 93.184.221.165 443 27 0 27 14 5948 11 0 0 0 1 1 240175.19165039062 440977.4045410156 8192 t.co - 160 0 t.co - 93.184.221.165@443_192.168.84.55@59404 "1970-01-01 00:04:00.175191650" "1970-01-01 00:07:20.977404541" t.co HTTP/1.x-HTTP/2_null 4.54KB 5.81KB "0.00 kbits" "0.00 kbits"
192.168.84.55 40352 15 0 14 7 4378 6 0 0 0 1 1 52.223.29.147 443 18 0 18 7 5940 9 1 77 0 1 1 437041.3056640625 447492.7536621094 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@40352 "1970-01-01 00:07:17.041305664" "1970-01-01 00:07:27.492753662" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.28KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 38648 3370 1 3368 3239 109552 128 0 0 0 1 1 91.81.128.189 443 4115 0 4115 128 87679201 3986 3 4200 0 1 0 253919.70166015625 452581.5266113281 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@38648 "1970-01-01 00:04:13.919701660" "1970-01-01 00:07:32.581526611" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 106.98KB 83.62MB "0.00 kbits" "3.53 kbits"
192.168.84.55 54886 22 1 20 3 4479 16 0 0 0 1 1 3.73.166.114 443 28 0 28 16 607 11 1 31 0 1 0 252842.52758789062 452679.4216308594 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.73.166.114@443_192.168.84.55@54886 "1970-01-01 00:04:12.842527588" "1970-01-01 00:07:32.679421631" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.37KB 607.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 54912 19 1 17 4 2802 12 0 0 0 1 1 3.73.166.114 443 23 0 23 13 576 9 0 0 0 1 0 254555.41064453125 452679.4296875 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.73.166.114@443_192.168.84.55@54912 "1970-01-01 00:04:14.555410645" "1970-01-01 00:07:32.679429688" pubby.indazn.com HTTP/1.x_HTTP/1.x 2.74KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 54896 22 1 20 6 4757 13 0 0 0 1 1 3.73.166.114 443 26 0 26 14 576 11 2 357 0 1 0 253590.80126953125 452679.439453125 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.73.166.114@443_192.168.84.55@54896 "1970-01-01 00:04:13.590801270" "1970-01-01 00:07:32.679439453" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.65KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 47594 22 1 20 6 4764 13 0 0 0 1 1 3.73.166.114 443 26 0 26 14 607 11 1 31 0 1 0 251759.84252929688 452679.4826660156 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.73.166.114@443_192.168.84.55@47594 "1970-01-01 00:04:11.759842529" "1970-01-01 00:07:32.679482666" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.65KB 607.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 49038 104 1 102 18 93198 83 2 1416 0 1 1 162.247.243.29 443 90 0 90 72 6261 17 0 0 0 1 0 250363.57055664062 452774.84130859375 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@49038 "1970-01-01 00:04:10.363570557" "1970-01-01 00:07:32.774841309" data.net HTTP/1.x-HTTP/2_null 91.01KB 6.11KB "0.00 kbits" "0.00 kbits"
192.168.84.55 55328 10 0 9 3 3754 5 0 0 0 1 1 162.247.243.29 443 10 0 10 6 1105 2 0 0 0 1 1 452612.70947265625 453342.4865722656 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@55328 "1970-01-01 00:07:32.612709473" "1970-01-01 00:07:33.342486572" data.net HTTP/1.x-HTTP/2_null 3.67KB 1.08KB "0.04 kbits" "0.01 kbits"
192.168.84.55 45054 41 0 40 18 4944 21 0 0 0 1 1 18.66.218.33 443 51 0 51 30 12443 19 0 0 0 1 1 12048.187255859375 462644.2314453125 8192 authentication-prod.ar.indazn.com - 160 0 authentication-prod.ar.indazn.com - 18.66.218.33@443_192.168.84.55@45054 "1970-01-01 00:00:12.048187256" "1970-01-01 00:07:42.644231445" ar.indazn.com HTTP/1.x-HTTP/2_null 4.83KB 12.15KB "0.00 kbits" "0.00 kbits"
192.168.84.55 37556 286 0 285 174 23127 110 1 330 0 1 1 108.139.243.86 443 433 0 433 81 471492 350 0 0 0 1 1 13091.9873046875 462644.3664550781 8192 rail-router.discovery.indazn.com - 160 0 rail-router.discovery.indazn.com - 108.139.243.86@443_192.168.84.55@37556 "1970-01-01 00:00:13.091987305" "1970-01-01 00:07:42.644366455" discovery.indazn.com HTTP/1.x-HTTP/2_null 22.58KB 460.44KB "0.00 kbits" "0.01 kbits"
192.168.84.55 60616 45 0 44 18 5298 25 0 0 0 1 1 108.138.199.128 443 53 0 53 33 9730 18 0 0 0 1 1 13927.497314453125 462644.3806152344 8192 spolo-public-api-global.acc.indazn.com - 160 0 spolo-public-api-global.acc.indazn.com - 108.138.199.128@443_192.168.84.55@60616 "1970-01-01 00:00:13.927497314" "1970-01-01 00:07:42.644380615" acc.indazn.com HTTP/1.x-HTTP/2_null 5.17KB 9.50KB "0.00 kbits" "0.00 kbits"
192.168.84.55 37506 61 0 60 19 5979 40 0 0 0 1 1 108.157.188.19 443 80 0 80 49 14139 29 1 412 0 1 1 11914.802490234375 462644.4484863281 8192 user-profile.ar.indazn.com - 160 0 user-profile.ar.indazn.com - 108.157.188.19@443_192.168.84.55@37506 "1970-01-01 00:00:11.914802490" "1970-01-01 00:07:42.644448486" ar.indazn.com HTTP/1.x-HTTP/2_null 5.84KB 13.81KB "0.00 kbits" "0.00 kbits"
192.168.84.55 37438 15 0 14 6 3889 7 0 0 0 1 1 93.184.221.165 443 17 0 17 8 5364 7 0 0 0 1 1 460051.5676269531 462644.4704589844 8192 t.co - 160 0 t.co - 93.184.221.165@443_192.168.84.55@37438 "1970-01-01 00:07:40.051567627" "1970-01-01 00:07:42.644470459" t.co HTTP/1.x-HTTP/2_null 3.80KB 5.24KB "0.01 kbits" "0.02 kbits"
192.168.84.55 44310 198 0 197 188 6490 8 0 0 0 1 1 91.81.128.189 443 229 0 229 9 3919979 218 2 1703 0 1 1 444468.4494628906 462644.5065917969 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@44310 "1970-01-01 00:07:24.468449463" "1970-01-01 00:07:42.644506592" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 6.34KB 3.74MB "0.00 kbits" "1.73 kbits"
192.168.84.55 43026 530 0 529 237 94778 291 2 78 0 1 1 108.139.243.13 443 914 0 914 280 1036424 632 0 0 0 1 1 11033.779296875 462644.5185546875 8192 www.dazn.com - 160 0 www.dazn.com - 108.139.243.13@443_192.168.84.55@43026 "1970-01-01 00:00:11.033779297" "1970-01-01 00:07:42.644518555" www.dazn.com HTTP/1.x-HTTP/2_null 92.56KB 1012.13KB "0.00 kbits" "0.02 kbits"
192.168.84.55 52582 25 1 23 13 2585 9 0 0 0 1 1 34.104.33.69 443 27 0 27 18 9537 8 0 0 0 1 0 32094.156494140625 462644.5546875 8192 safe.dazn.com - 160 0 safe.dazn.com - 34.104.33.69@443_192.168.84.55@52582 "1970-01-01 00:00:32.094156494" "1970-01-01 00:07:42.644554688" safe.dazn.com HTTP/1.x-HTTP/2_null 2.52KB 9.31KB "0.00 kbits" "0.00 kbits"
192.168.84.55 56726 50 0 49 23 5194 25 1 39 0 1 1 99.86.159.10 443 62 0 62 32 12469 28 0 0 0 1 1 13033.864501953125 462644.5695800781 8192 onboarding.indazn.com - 160 0 onboarding.indazn.com - 99.86.159.10@443_192.168.84.55@56726 "1970-01-01 00:00:13.033864502" "1970-01-01 00:07:42.644569580" onboarding.indazn.com HTTP/1.x-HTTP/2_null 5.07KB 12.18KB "0.00 kbits" "0.00 kbits"
192.168.84.55 55518 53 0 52 18 5575 33 1 39 0 1 1 108.138.192.43 443 64 0 64 42 13082 20 0 0 0 1 1 13056.42529296875 462644.5812988281 8192 subscriptions-service.ar.indazn.com - 160 0 subscriptions-service.ar.indazn.com - 108.138.192.43@443_192.168.84.55@55518 "1970-01-01 00:00:13.056425293" "1970-01-01 00:07:42.644581299" ar.indazn.com HTTP/1.x-HTTP/2_null 5.44KB 12.78KB "0.00 kbits" "0.00 kbits"
192.168.84.55 35480 32 0 31 18 5164 12 0 0 0 1 1 108.157.188.87 443 35 0 35 21 12662 12 1 1388 0 1 1 32512.21728515625 462647.41455078125 8192 api.playback.indazn.com - 160 0 api.playback.indazn.com - 108.157.188.87@443_192.168.84.55@35480 "1970-01-01 00:00:32.512217285" "1970-01-01 00:07:42.647414551" playback.indazn.com HTTP/1.x-HTTP/2_null 5.04KB 12.37KB "0.00 kbits" "0.00 kbits"
192.168.84.55 53852 165 0 164 44 60064 119 4 710 0 1 1 18.66.218.75 443 193 0 193 107 76977 84 1 1388 0 1 1 37436.1953125 462647.42724609375 8192 sb.scorecardresearch.com - 160 0 sb.scorecardresearch.com - 18.66.218.75@443_192.168.84.55@53852 "1970-01-01 00:00:37.436195312" "1970-01-01 00:07:42.647427246" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null 58.66KB 75.17KB "0.00 kbits" "0.00 kbits"
192.168.84.55 55068 99 1 97 16 12985 80 1 218 0 1 1 151.101.242.49 443 131 0 131 84 13688 46 0 0 0 1 0 13066.59765625 462647.4353027344 8192 cdn.contentful.com cdn.contentful.com 160 128 cdn.contentful.com - 151.101.242.49@443_192.168.84.55@55068 "1970-01-01 00:00:13.066597656" "1970-01-01 00:07:42.647435303" cdn.contentful.com HTTP/1.x-HTTP/2_HTTP/2 12.68KB 13.37KB "0.00 kbits" "0.00 kbits"
192.168.84.55 54286 44 0 43 17 7316 25 1 39 0 1 1 172.64.155.119 443 53 0 53 33 5439 18 0 0 0 1 1 12724.396484375 462647.4465332031 8192 consent-api.onetrust.com - 160 0 consent-api.onetrust.com - 172.64.155.119@443_192.168.84.55@54286 "1970-01-01 00:00:12.724396484" "1970-01-01 00:07:42.647446533" api.onetrust.com HTTP/1.x-HTTP/2_null 7.14KB 5.31KB "0.00 kbits" "0.00 kbits"
192.168.84.55 47410 20 0 19 10 2570 8 0 0 0 1 1 104.19.178.52 443 21 0 21 13 4491 6 0 0 0 1 1 233138.70556640625 462647.4626464844 8192 cdn.cookielaw.org - 160 0 cdn.cookielaw.org - 104.19.178.52@443_192.168.84.55@47410 "1970-01-01 00:03:53.138705566" "1970-01-01 00:07:42.647462646" cdn.cookielaw.org HTTP/1.x-HTTP/2_null 2.51KB 4.39KB "0.00 kbits" "0.00 kbits"
