c_ip c_pt s_ip s_pt unix_ts_millis lifetime c_all_pkts c_rst_pkts c_ack_pkts c_pure_ack_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_all_pkts s_rst_pkts s_ack_pkts s_pure_ack_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts connection_id unix_te_millis datetime_ts datetime_te c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits app_token app_proto
192.168.84.55 37556 108.139.243.86 443 79245.91259765625 51.94 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 108.139.243.86@443_192.168.84.55@37556 79297.85259765625 "1970-01-01 00:01:19.245912598" "1970-01-01 00:01:19.297852598" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 55068 151.101.242.49 443 79245.89453125 51.956 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 151.101.242.49@443_192.168.84.55@55068 79297.85053125 "1970-01-01 00:01:19.245894531" "1970-01-01 00:01:19.297850531" 0B 0B "0.00 kbits" "0.00 kbits" cdn.contentful.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 37820 18.66.218.64 443 79245.87158203125 51.98 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 18.66.218.64@443_192.168.84.55@37820 79297.85158203125 "1970-01-01 00:01:19.245871582" "1970-01-01 00:01:19.297851582" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 35978 13.226.175.42 443 79245.86450195312 51.986 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 13.226.175.42@443_192.168.84.55@35978 79297.85050195313 "1970-01-01 00:01:19.245864502" "1970-01-01 00:01:19.297850502" 0B 0B "0.00 kbits" "0.00 kbits" fe.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 57974 52.29.126.107 443 79245.83544921875 52.013 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 52.29.126.107@443_192.168.84.55@57974 79297.84844921876 "1970-01-01 00:01:19.245835449" "1970-01-01 00:01:19.297848449" 0B 0B "0.00 kbits" "0.00 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 52582 34.104.33.69 443 77326.27563476562 50.31 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 34.104.33.69@443_192.168.84.55@52582 77376.58563476562 "1970-01-01 00:01:17.326275635" "1970-01-01 00:01:17.376585635" 0B 0B "0.00 kbits" "0.00 kbits" safe.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 37802 91.81.129.236 443 123986.06958007812 497.185 93 0 93 92 867 1 0 0 0 0 0 108 0 108 1 2073440 107 0 0 0 0 0 91.81.129.236@443_192.168.84.55@37802 124483.25458007812 "1970-01-01 00:02:03.986069580" "1970-01-01 00:02:04.483254579" 867.00B 1.98MB "0.01 kbits" "33.36 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 37782 91.81.129.236 443 123825.52856445312 232.381 7 0 7 5 1710 2 0 0 0 0 0 9 0 9 2 35777 7 0 0 0 0 0 91.81.129.236@443_192.168.84.55@37782 124057.90956445312 "1970-01-01 00:02:03.825528564" "1970-01-01 00:02:04.057909564" 1.67KB 34.94KB "0.06 kbits" "1.23 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 51368 3.126.67.130 443 95863.697265625 30.608 1 0 1 0 35 1 0 0 0 0 0 2 0 2 1 31 1 0 0 0 0 0 3.126.67.130@443_192.168.84.55@51368 95894.305265625 "1970-01-01 00:01:35.863697266" "1970-01-01 00:01:35.894305266" 35.00B 31.00B "0.01 kbits" "0.01 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 35966 3.126.67.130 443 96382.74365234375 54.384 1 0 1 0 35 1 0 0 0 0 0 2 0 2 1 31 1 0 0 0 0 0 3.126.67.130@443_192.168.84.55@35966 96437.12765234376 "1970-01-01 00:01:36.382743652" "1970-01-01 00:01:36.437127651" 35.00B 31.00B "0.01 kbits" "0.00 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 37802 91.81.129.236 443 125720.30346679688 653.931 11 0 11 8 1710 3 1 845 0 0 0 11 0 11 3 35986 8 1 1400 0 0 0 91.81.129.236@443_192.168.84.55@37802 126374.23446679687 "1970-01-01 00:02:05.720303467" "1970-01-01 00:02:06.374234467" 1.67KB 35.14KB "0.02 kbits" "0.44 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 37782 91.81.129.236 443 125721.396484375 561.413 72 0 72 71 867 1 0 0 0 0 0 88 0 88 1 1889312 87 0 0 0 0 0 91.81.129.236@443_192.168.84.55@37782 126282.809484375 "1970-01-01 00:02:05.721396484" "1970-01-01 00:02:06.282809484" 867.00B 1.80MB "0.01 kbits" "26.92 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 50092 91.81.129.236 443 125824.5205078125 625.309 7 0 6 3 2137 3 0 0 0 1 0 6 0 6 3 547 2 0 0 0 1 0 91.81.129.236@443_192.168.84.55@50092 126449.8295078125 "1970-01-01 00:02:05.824520507" "1970-01-01 00:02:06.449829508" 2.09KB 547.00B "0.03 kbits" "0.01 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 37782 91.81.129.236 443 127725.4765625 418.272 65 0 65 64 867 1 0 0 0 0 0 84 0 84 1 1864376 83 0 0 0 0 0 91.81.129.236@443_192.168.84.55@37782 128143.7485625 "1970-01-01 00:02:07.725476562" "1970-01-01 00:02:08.143748562" 867.00B 1.78MB "0.02 kbits" "35.66 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55738 104.244.42.3 443 85390.25561523438 49.495 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 104.244.42.3@443_192.168.84.55@55738 85439.75061523437 "1970-01-01 00:01:25.390255614" "1970-01-01 00:01:25.439750615" 0B 0B "0.00 kbits" "0.00 kbits" analytics.twitter.com HTTP/1.x-HTTP/2_null
192.168.84.55 33848 93.184.221.165 443 85390.24853515625 49.501 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 93.184.221.165@443_192.168.84.55@33848 85439.74953515625 "1970-01-01 00:01:25.390248535" "1970-01-01 00:01:25.439749535" 0B 0B "0.00 kbits" "0.00 kbits" t.co HTTP/1.x-HTTP/2_null
192.168.84.55 41156 18.66.196.76 443 85390.24047851562 49.512 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 18.66.196.76@443_192.168.84.55@41156 85439.75247851563 "1970-01-01 00:01:25.390240479" "1970-01-01 00:01:25.439752479" 0B 0B "0.00 kbits" "0.00 kbits" wa.appsflyer.com HTTP/1.x-HTTP/2_null
192.168.84.55 48404 151.101.240.157 443 85390.22045898438 49.529 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 151.101.240.157@443_192.168.84.55@48404 85439.74945898437 "1970-01-01 00:01:25.390220459" "1970-01-01 00:01:25.439749459" 0B 0B "0.00 kbits" "0.00 kbits" twitter.com HTTP/1.x-HTTP/2_null
192.168.84.55 44800 162.247.243.29 443 120745.61328125 213.722 6 0 6 1 5409 5 0 0 0 0 0 4 0 4 3 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@44800 120959.33528125 "1970-01-01 00:02:00.745613281" "1970-01-01 00:02:00.959335281" 5.28KB 375.00B "0.20 kbits" "0.01 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 37782 91.81.129.236 443 129216.95458984375 725.934 80 0 80 77 2577 3 0 0 0 0 0 100 0 100 3 2046412 97 0 0 0 0 0 91.81.129.236@443_192.168.84.55@37782 129942.88858984374 "1970-01-01 00:02:09.216954590" "1970-01-01 00:02:09.942888590" 2.52KB 1.95MB "0.03 kbits" "22.55 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 50092 91.81.129.236 443 127825.02465820312 178.984 2 0 2 1 845 1 0 0 0 0 0 2 0 2 1 3007 1 0 0 0 0 0 91.81.129.236@443_192.168.84.55@50092 128004.00865820312 "1970-01-01 00:02:07.825024658" "1970-01-01 00:02:08.004008658" 845.00B 2.94KB "0.04 kbits" "0.13 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 53650 35.71.191.239 443 121462.84765625 339.163 11 0 10 4 4350 6 0 0 0 1 0 13 0 13 6 5863 6 0 0 0 1 0 35.71.191.239@443_192.168.84.55@53650 121802.01065625 "1970-01-01 00:02:01.462847656" "1970-01-01 00:02:01.802010656" 4.25KB 5.73KB "0.10 kbits" "0.14 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 53650 35.71.191.239 443 131754.24462890625 92.219 2 0 2 1 0 0 0 0 0 0 1 3 0 3 1 77 1 0 0 0 0 1 35.71.191.239@443_192.168.84.55@53650 131846.46362890626 "1970-01-01 00:02:11.754244629" "1970-01-01 00:02:11.846463629" 0B 77.00B "0.00 kbits" "0.01 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 37782 91.81.129.236 443 131217.62768554688 933.921 5 0 5 2 1710 3 1 845 0 0 0 6 0 6 3 32827 3 0 0 0 0 0 91.81.129.236@443_192.168.84.55@37782 132151.54868554688 "1970-01-01 00:02:11.217627686" "1970-01-01 00:02:12.151548686" 1.67KB 32.06KB "0.01 kbits" "0.28 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 38184 23.51.48.218 443 86925.82958984375 50.877 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.51.48.218@443_192.168.84.55@38184 86976.70658984374 "1970-01-01 00:01:26.925829590" "1970-01-01 00:01:26.976706590" 0B 0B "0.00 kbits" "0.00 kbits" time.akamai.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.84.55 50092 91.81.129.236 443 131219.20849609375 834.833 121 0 121 120 867 1 0 0 0 0 0 142 0 142 1 1979238 141 0 0 0 0 0 91.81.129.236@443_192.168.84.55@50092 132054.04149609376 "1970-01-01 00:02:11.219208496" "1970-01-01 00:02:12.054041496" 867.00B 1.89MB "0.01 kbits" "18.97 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 37782 91.81.129.236 443 132228.3505859375 991.431 2 0 2 1 865 1 0 0 0 0 0 2 0 2 0 3002 2 0 0 0 0 0 91.81.129.236@443_192.168.84.55@37782 133219.7815859375 "1970-01-01 00:02:12.228350586" "1970-01-01 00:02:13.219781586" 865.00B 2.93KB "0.01 kbits" "0.02 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 50092 91.81.129.236 443 133221.04931640625 719.681 84 0 84 82 1712 2 0 0 0 0 0 97 0 97 2 1982106 95 0 0 0 0 0 91.81.129.236@443_192.168.84.55@50092 133940.73031640626 "1970-01-01 00:02:13.221049316" "1970-01-01 00:02:13.940730316" 1.67KB 1.89MB "0.02 kbits" "22.03 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 37782 91.81.129.236 443 133286.78125 55.503 4 0 4 4 0 0 0 0 0 0 0 6 0 6 1 32908 5 0 0 0 0 0 91.81.129.236@443_192.168.84.55@37782 133342.28425 "1970-01-01 00:02:13.286781250" "1970-01-01 00:02:13.342284250" 0B 32.14KB "0.00 kbits" "4.74 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 37782 91.81.129.236 443 134721.556640625 625.178 70 0 70 69 867 1 0 0 0 0 0 84 0 84 1 1860218 83 1 1400 0 0 0 91.81.129.236@443_192.168.84.55@37782 135346.734640625 "1970-01-01 00:02:14.721556641" "1970-01-01 00:02:15.346734641" 867.00B 1.77MB "0.01 kbits" "23.80 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 50092 91.81.129.236 443 134720.86450195312 136.269 3 0 3 2 865 1 0 0 0 0 0 3 0 3 1 32816 2 0 0 0 0 0 91.81.129.236@443_192.168.84.55@50092 134857.13350195313 "1970-01-01 00:02:14.720864502" "1970-01-01 00:02:14.857133502" 865.00B 32.05KB "0.05 kbits" "1.93 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 50092 91.81.129.236 443 136220.513671875 293.499 73 0 73 72 867 1 0 0 0 0 0 86 0 86 1 1906353 85 0 0 0 0 0 91.81.129.236@443_192.168.84.55@50092 136514.012671875 "1970-01-01 00:02:16.220513672" "1970-01-01 00:02:16.514012672" 867.00B 1.82MB "0.02 kbits" "51.96 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 37782 91.81.129.236 443 135825.89526367188 472.731 10 0 10 8 1710 2 0 0 0 0 0 10 0 10 2 35849 8 0 0 0 0 0 91.81.129.236@443_192.168.84.55@37782 136298.62626367187 "1970-01-01 00:02:15.825895264" "1970-01-01 00:02:16.298626264" 1.67KB 35.01KB "0.03 kbits" "0.61 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 47602 35.158.144.103 443 92486.94848632812 454.38 103 0 102 8 124861 94 0 0 0 1 0 103 0 103 87 6498 15 0 0 0 1 0 35.158.144.103@443_192.168.84.55@47602 92941.32848632813 "1970-01-01 00:01:32.486948486" "1970-01-01 00:01:32.941328486" 121.93KB 6.35KB "2.20 kbits" "0.11 kbits" metrics.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 37782 91.81.129.236 443 137956.388671875 592.787 77 0 77 76 867 1 0 0 0 0 0 85 0 85 1 1986193 84 0 0 0 0 0 91.81.129.236@443_192.168.84.55@37782 138549.175671875 "1970-01-01 00:02:17.956388672" "1970-01-01 00:02:18.549175672" 867.00B 1.89MB "0.01 kbits" "26.80 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 50092 91.81.129.236 443 137824.83129882812 226.524 7 0 7 5 1710 2 0 0 0 0 0 8 0 8 2 36001 6 0 0 0 0 0 91.81.129.236@443_192.168.84.55@50092 138051.35529882813 "1970-01-01 00:02:17.824831299" "1970-01-01 00:02:18.051355299" 1.67KB 35.16KB "0.06 kbits" "1.27 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 53852 18.66.218.75 443 121329.25561523438 156.733 5 0 5 1 1787 4 0 0 0 0 0 6 0 6 4 2220 2 0 0 0 0 0 18.66.218.75@443_192.168.84.55@53852 121485.98861523437 "1970-01-01 00:02:01.329255614" "1970-01-01 00:02:01.485988615" 1.75KB 2.17KB "0.09 kbits" "0.11 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null
192.168.84.55 44800 162.247.243.29 443 130747.396484375 196.413 5 0 5 1 5062 4 0 0 0 0 0 4 0 4 3 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@44800 130943.809484375 "1970-01-01 00:02:10.747396484" "1970-01-01 00:02:10.943809484" 4.94KB 375.00B "0.21 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 50092 91.81.129.236 443 139947.77856445312 425.992 66 0 66 65 867 1 0 0 0 0 0 78 0 78 1 1902703 77 0 0 0 0 0 91.81.129.236@443_192.168.84.55@50092 140373.77056445312 "1970-01-01 00:02:19.947778564" "1970-01-01 00:02:20.373770564" 867.00B 1.81MB "0.02 kbits" "35.73 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 37782 91.81.129.236 443 139825.27465820312 210.473 6 0 6 4 1710 2 0 0 0 0 0 7 0 7 2 35796 5 0 0 0 0 0 91.81.129.236@443_192.168.84.55@37782 140035.74765820312 "1970-01-01 00:02:19.825274658" "1970-01-01 00:02:20.035747658" 1.67KB 34.96KB "0.06 kbits" "1.36 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 37782 91.81.129.236 443 141942.04565429688 506.563 77 0 77 76 867 1 0 0 0 0 0 85 0 85 1 1973272 84 0 0 0 0 0 91.81.129.236@443_192.168.84.55@37782 142448.60865429687 "1970-01-01 00:02:21.942045654" "1970-01-01 00:02:22.448608654" 867.00B 1.88MB "0.01 kbits" "31.16 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 50092 91.81.129.236 443 141825.08764648438 196.472 5 0 5 3 1710 2 0 0 0 0 0 7 0 7 2 36004 5 0 0 0 0 0 91.81.129.236@443_192.168.84.55@50092 142021.55964648438 "1970-01-01 00:02:21.825087646" "1970-01-01 00:02:22.021559646" 1.67KB 35.16KB "0.07 kbits" "1.47 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 50092 91.81.129.236 443 143940.42651367188 485.039 63 0 63 62 867 1 0 0 0 0 0 71 0 71 1 1727260 70 0 0 0 0 0 91.81.129.236@443_192.168.84.55@50092 144425.46551367186 "1970-01-01 00:02:23.940426514" "1970-01-01 00:02:24.425465514" 867.00B 1.65MB "0.01 kbits" "28.49 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 37782 91.81.129.236 443 143825.1953125 219.354 7 0 7 5 1710 2 0 0 0 0 0 9 0 9 2 35936 7 0 0 0 0 0 91.81.129.236@443_192.168.84.55@37782 144044.5493125 "1970-01-01 00:02:23.825195312" "1970-01-01 00:02:24.044549312" 1.67KB 35.09KB "0.06 kbits" "1.31 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 44816 162.247.243.29 443 100742.14965820312 187.149 6 0 6 1 5896 5 0 0 0 0 0 6 0 6 5 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@44816 100929.29865820313 "1970-01-01 00:01:40.742149658" "1970-01-01 00:01:40.929298658" 5.76KB 375.00B "0.25 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 37782 91.81.129.236 443 145924.10864257812 327.826 74 0 74 73 867 1 0 0 0 0 0 86 0 86 1 1874681 85 0 0 0 0 0 91.81.129.236@443_192.168.84.55@37782 146251.93464257813 "1970-01-01 00:02:25.924108643" "1970-01-01 00:02:26.251934643" 867.00B 1.79MB "0.02 kbits" "45.75 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 50092 91.81.129.236 443 145824.29345703125 258.335 7 0 7 5 1710 2 0 0 0 0 0 9 0 9 2 35897 7 0 0 0 0 0 91.81.129.236@443_192.168.84.55@50092 146082.62845703124 "1970-01-01 00:02:25.824293457" "1970-01-01 00:02:26.082628457" 1.67KB 35.06KB "0.05 kbits" "1.11 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 38612 142.250.184.234 443 103822.53466796875 80.884 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 142.250.184.234@443_192.168.84.55@38612 103903.41866796876 "1970-01-01 00:01:43.822534668" "1970-01-01 00:01:43.903418668" 0B 0B "0.00 kbits" "0.00 kbits" translate.googleapis.com HTTP/1.x-HTTP/2_null
192.168.84.55 50092 91.81.129.236 443 147940.40161132812 330.77 76 0 76 75 867 1 0 0 0 0 0 90 0 90 1 1893238 89 0 0 0 0 0 91.81.129.236@443_192.168.84.55@50092 148271.1716113281 "1970-01-01 00:02:27.940401611" "1970-01-01 00:02:28.271171611" 867.00B 1.81MB "0.02 kbits" "45.79 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 37782 91.81.129.236 443 147825.45166015625 200.895 5 0 5 3 1710 2 0 0 0 0 0 7 0 7 2 35731 5 0 0 0 0 0 91.81.129.236@443_192.168.84.55@37782 148026.34666015624 "1970-01-01 00:02:27.825451660" "1970-01-01 00:02:28.026346660" 1.67KB 34.89KB "0.07 kbits" "1.42 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 50116 35.71.191.239 443 140451.66650390625 261.585 11 0 10 3 4215 7 0 0 0 1 0 12 0 12 6 624 5 0 0 0 1 0 35.71.191.239@443_192.168.84.55@50116 140713.25150390624 "1970-01-01 00:02:20.451666504" "1970-01-01 00:02:20.713251504" 4.12KB 624.00B "0.13 kbits" "0.02 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 50116 35.71.191.239 443 150678.10131835938 36.17 2 0 2 1 0 0 0 0 0 0 1 3 0 3 1 77 1 0 0 0 0 1 35.71.191.239@443_192.168.84.55@50116 150714.2713183594 "1970-01-01 00:02:30.678101318" "1970-01-01 00:02:30.714271318" 0B 77.00B "0.00 kbits" "0.02 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 44800 162.247.243.29 443 140747.92529296875 185.742 6 0 6 1 5738 5 0 0 0 0 0 5 0 5 4 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@44800 140933.66729296875 "1970-01-01 00:02:20.747925293" "1970-01-01 00:02:20.933667293" 5.60KB 375.00B "0.25 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 44816 162.247.243.29 443 146829.83862304688 31.133 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 162.247.243.29@443_192.168.84.55@44816 146860.97162304688 "1970-01-01 00:02:26.829838623" "1970-01-01 00:02:26.860971623" 0B 0B "0.00 kbits" "0.00 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 52232 142.250.185.195 443 105869.8095703125 28.395 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 142.250.185.195@443_192.168.84.55@52232 105898.2045703125 "1970-01-01 00:01:45.869809570" "1970-01-01 00:01:45.898204570" 0B 0B "0.00 kbits" "0.00 kbits" update.googleapis.com HTTP/1.x-HTTP/2_null
192.168.84.55 35956 3.126.67.130 443 121382.82958984375 75.946 1 0 1 0 35 1 0 0 0 0 0 2 0 2 1 31 1 0 0 0 0 0 3.126.67.130@443_192.168.84.55@35956 121458.77558984375 "1970-01-01 00:02:01.382829590" "1970-01-01 00:02:01.458775590" 35.00B 31.00B "0.00 kbits" "0.00 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 37782 91.81.129.236 443 149950.263671875 345.715 77 0 77 76 867 1 0 0 0 0 0 89 0 89 1 1975746 88 0 0 0 0 0 91.81.129.236@443_192.168.84.55@37782 150295.978671875 "1970-01-01 00:02:29.950263672" "1970-01-01 00:02:30.295978672" 867.00B 1.88MB "0.02 kbits" "45.72 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 41348 108.157.188.5 443 122253.99267578125 106.145 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 108.157.188.5@443_192.168.84.55@41348 122360.13767578125 "1970-01-01 00:02:02.253992676" "1970-01-01 00:02:02.360137676" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 50092 91.81.129.236 443 149826.17456054688 203.489 7 0 7 5 1710 2 0 0 0 0 0 8 0 8 2 35794 6 0 0 0 0 0 91.81.129.236@443_192.168.84.55@50092 150029.66356054688 "1970-01-01 00:02:29.826174561" "1970-01-01 00:02:30.029663561" 1.67KB 34.96KB "0.07 kbits" "1.41 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 37556 108.139.243.86 443 124302.11865234375 70.417 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 108.139.243.86@443_192.168.84.55@37556 124372.53565234375 "1970-01-01 00:02:04.302118652" "1970-01-01 00:02:04.372535652" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 47602 35.158.144.103 443 138637.814453125 37.89 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 35.158.144.103@443_192.168.84.55@47602 138675.704453125 "1970-01-01 00:02:18.637814453" "1970-01-01 00:02:18.675704453" 0B 0B "0.00 kbits" "0.00 kbits" metrics.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 55068 151.101.242.49 443 124302.13330078125 70.398 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 151.101.242.49@443_192.168.84.55@55068 124372.53130078125 "1970-01-01 00:02:04.302133301" "1970-01-01 00:02:04.372531301" 0B 0B "0.00 kbits" "0.00 kbits" cdn.contentful.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 35980 3.126.67.130 443 123056.17724609375 100.473 1 0 1 0 35 1 0 0 0 0 0 2 0 2 1 31 1 0 0 0 0 0 3.126.67.130@443_192.168.84.55@35980 123156.65024609375 "1970-01-01 00:02:03.056177246" "1970-01-01 00:02:03.156650246" 35.00B 31.00B "0.00 kbits" "0.00 kbits" pubby.indazn.com HTTP/1.x_HTTP/1.x
192.168.84.55 50092 91.81.129.236 443 151936.3046875 339.04 72 0 72 71 867 1 0 0 0 0 0 92 0 92 1 1846447 91 0 0 0 0 0 91.81.129.236@443_192.168.84.55@50092 152275.3446875 "1970-01-01 00:02:31.936304688" "1970-01-01 00:02:32.275344688" 867.00B 1.76MB "0.02 kbits" "43.57 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 37782 91.81.129.236 443 151824.9765625 228.83 6 0 6 4 1710 2 0 0 0 0 0 8 0 8 2 36088 6 0 0 0 0 0 91.81.129.236@443_192.168.84.55@37782 152053.8065625 "1970-01-01 00:02:31.824976562" "1970-01-01 00:02:32.053806562" 1.67KB 35.24KB "0.06 kbits" "1.26 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 56220 34.250.131.170 443 114171.49731445312 530.89 6 0 6 1 2732 5 1 1230 0 0 0 8 0 8 5 507 3 0 0 0 0 0 34.250.131.170@443_192.168.84.55@56220 114702.38731445312 "1970-01-01 00:01:54.171497314" "1970-01-01 00:01:54.702387314" 2.67KB 507.00B "0.04 kbits" "0.01 kbits" cws.conviva.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 37782 91.81.129.236 443 153953.71264648438 323.551 68 0 68 67 867 1 0 0 0 0 0 80 0 80 1 1849298 79 0 0 0 0 0 91.81.129.236@443_192.168.84.55@37782 154277.26364648438 "1970-01-01 00:02:33.953712646" "1970-01-01 00:02:34.277263646" 867.00B 1.76MB "0.02 kbits" "45.73 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 50092 91.81.129.236 443 153825.65258789062 197.601 6 0 6 4 1710 2 0 0 0 0 0 10 0 10 2 35882 8 0 0 0 0 0 91.81.129.236@443_192.168.84.55@50092 154023.25358789062 "1970-01-01 00:02:33.825652588" "1970-01-01 00:02:34.023253587" 1.67KB 35.04KB "0.07 kbits" "1.45 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
