c_ip c_pt c_unix_ts_millis c_lifetime c_all_byts c_all_pkts c_protocol s_ip s_pt s_unix_ts_millis s_lifetime s_all_byts s_all_pkts s_protocol s_origin_dns_request s_origin_tls_chello connection_id c_unix_te_millis s_unix_te_millis c_datetime_ts c_datetime_te s_datetime_ts s_datetime_te app_token app_proto c_all_volume s_all_volume
192.168.43.106 37486 410.307373046875 0.0 47 1 19 192.168.43.1 53 789.13720703125 0.0 63 1 19 - - 192.168.43.1@53_192.168.43.106@37486 410.307373046875 789.13720703125 "1970-01-01 00:00:00.410307373" "1970-01-01 00:00:00.410307373" "1970-01-01 00:00:00.789137207" "1970-01-01 00:00:00.789137207"  DNS 47.00B 63.00B
192.168.43.106 45243 410.4150390625 0.0 47 1 0 192.168.43.1 53 789.13818359375 0.0 104 1 0 - - 192.168.43.1@53_192.168.43.106@45243 410.4150390625 789.13818359375 "1970-01-01 00:00:00.410415039" "1970-01-01 00:00:00.410415039" "1970-01-01 00:00:00.789138184" "1970-01-01 00:00:00.789138184"  UNKNOWN 47.00B 104.00B
192.168.43.106 40373 444.17431640625 0.0 37 1 19 192.168.43.1 53 789.139404296875 0.0 53 1 19 - - 192.168.43.1@53_192.168.43.106@40373 444.17431640625 789.139404296875 "1970-01-01 00:00:00.444174316" "1970-01-01 00:00:00.444174316" "1970-01-01 00:00:00.789139404" "1970-01-01 00:00:00.789139404"  DNS 37.00B 53.00B
192.168.43.106 60696 444.3173828125 0.0 37 1 0 192.168.43.1 53 789.140380859375 0.0 87 1 0 - - 192.168.43.1@53_192.168.43.106@60696 444.3173828125 789.140380859375 "1970-01-01 00:00:00.444317383" "1970-01-01 00:00:00.444317383" "1970-01-01 00:00:00.789140381" "1970-01-01 00:00:00.789140381"  UNKNOWN 37.00B 87.00B
192.168.43.106 46602 450.640380859375 3.002057 688 4 0 239.255.255.250 1900 0.0 0.0 0 0 0 - - 239.255.255.250@1900_192.168.43.106@46602 453.642333984375 0.0 "1970-01-01 00:00:00.450640381" "1970-01-01 00:00:00.453642334" "1970-01-01 00:00:00.000000000" "1970-01-01 00:00:00.000000000"  UNKNOWN 688.00B 0B
192.168.43.106 38032 469.497314453125 0.0 32 1 19 192.168.43.1 53 789.142333984375 0.0 48 1 19 - - 192.168.43.1@53_192.168.43.106@38032 469.497314453125 789.142333984375 "1970-01-01 00:00:00.469497314" "1970-01-01 00:00:00.469497314" "1970-01-01 00:00:00.789142334" "1970-01-01 00:00:00.789142334"  DNS 32.00B 48.00B
192.168.43.106 38065 469.55517578125 0.0 32 1 0 192.168.43.1 53 789.143310546875 0.0 57 1 0 - - 192.168.43.1@53_192.168.43.106@38065 469.55517578125 789.143310546875 "1970-01-01 00:00:00.469555176" "1970-01-01 00:00:00.469555176" "1970-01-01 00:00:00.789143311" "1970-01-01 00:00:00.789143311"  UNKNOWN 32.00B 57.00B
192.168.43.106 56467 791.65234375 0.895979 6236 17 27 142.250.102.84 443 892.10302734375 0.726689 12093 16 27 accounts.google.com accounts.google.com 142.250.102.84@443_192.168.43.106@56467 792.54833984375 892.829833984375 "1970-01-01 00:00:00.791652344" "1970-01-01 00:00:00.792548340" "1970-01-01 00:00:00.892103027" "1970-01-01 00:00:00.892829834" accounts.google.com UDP_QUIC 6.09KB 11.81KB
192.168.43.106 60158 799.933349609375 0.974291 7825 54 27 142.250.180.132 443 892.100341796875 0.856773 107964 99 27 www.google.com www.google.com 142.250.180.132@443_192.168.43.106@60158 800.90771484375 892.95703125 "1970-01-01 00:00:00.799933350" "1970-01-01 00:00:00.800907715" "1970-01-01 00:00:00.892100342" "1970-01-01 00:00:00.892957031" www.google.com UDP_QUIC 7.64KB 105.43KB
192.168.43.106 5353 2476.913330078125 3.001495 120 3 0 224.0.0.251 5353 0.0 0.0 0 0 0 - - 224.0.0.251@5353_192.168.43.106@5353 2479.914794921875 0.0 "1970-01-01 00:00:02.476913330" "1970-01-01 00:00:02.479914795" "1970-01-01 00:00:00.000000000" "1970-01-01 00:00:00.000000000"  UNKNOWN 120.00B 0B
192.168.43.106 50910 2479.09521484375 0.0 39 1 19 192.168.43.1 53 2632.830322265625 0.0 55 1 19 - - 192.168.43.1@53_192.168.43.106@50910 2479.09521484375 2632.830322265625 "1970-01-01 00:00:02.479095215" "1970-01-01 00:00:02.479095215" "1970-01-01 00:00:02.632830322" "1970-01-01 00:00:02.632830322"  DNS 39.00B 55.00B
192.168.43.106 2399 2479.21240234375 0.0 39 1 0 192.168.43.1 53 2632.832275390625 0.0 96 1 0 - - 192.168.43.1@53_192.168.43.106@2399 2479.21240234375 2632.832275390625 "1970-01-01 00:00:02.479212402" "1970-01-01 00:00:02.479212402" "1970-01-01 00:00:02.632832275" "1970-01-01 00:00:02.632832275"  UNKNOWN 39.00B 96.00B
192.168.43.106 35728 2634.031005859375 0.330237 7694 16 27 216.58.204.227 443 2732.622314453125 0.256442 10070 15 27 update.googleapis.com update.googleapis.com 216.58.204.227@443_192.168.43.106@35728 2634.361328125 2732.878662109375 "1970-01-01 00:00:02.634031006" "1970-01-01 00:00:02.634361328" "1970-01-01 00:00:02.732622314" "1970-01-01 00:00:02.732878662" update.googleapis.com UDP_QUIC 7.51KB 9.83KB
192.168.43.106 41356 2813.67919921875 0.0 33 1 19 192.168.43.1 53 2818.113037109375 0.0 49 1 19 - - 192.168.43.1@53_192.168.43.106@41356 2813.67919921875 2818.113037109375 "1970-01-01 00:00:02.813679199" "1970-01-01 00:00:02.813679199" "1970-01-01 00:00:02.818113037" "1970-01-01 00:00:02.818113037"  DNS 33.00B 49.00B
192.168.43.106 37888 2813.773193359375 0.0 33 1 0 192.168.43.1 53 2860.871337890625 0.0 83 1 0 - - 192.168.43.1@53_192.168.43.106@37888 2813.773193359375 2860.871337890625 "1970-01-01 00:00:02.813773193" "1970-01-01 00:00:02.813773193" "1970-01-01 00:00:02.860871338" "1970-01-01 00:00:02.860871338"  UNKNOWN 33.00B 83.00B
192.168.43.106 55036 2824.064208984375 0.263303 8653 18 27 142.251.209.14 443 2867.40234375 0.30252 10885 15 27 play.google.com play.google.com 142.251.209.14@443_192.168.43.106@55036 2824.327392578125 2867.704833984375 "1970-01-01 00:00:02.824064209" "1970-01-01 00:00:02.824327393" "1970-01-01 00:00:02.867402344" "1970-01-01 00:00:02.867704834" play.google.com UDP_QUIC 8.45KB 10.63KB
192.168.43.106 61952 10190.460205078125 0.0 53 1 19 192.168.43.1 53 10312.34423828125 0.0 181 1 19 - - 192.168.43.1@53_192.168.43.106@61952 10190.460205078125 10312.34423828125 "1970-01-01 00:00:10.190460205" "1970-01-01 00:00:10.190460205" "1970-01-01 00:00:10.312344238" "1970-01-01 00:00:10.312344238"  DNS 53.00B 181.00B
192.168.43.106 29846 10190.55419921875 0.0 53 1 0 192.168.43.1 53 10312.347412109375 0.0 110 1 0 - - 192.168.43.1@53_192.168.43.106@29846 10190.55419921875 10312.347412109375 "1970-01-01 00:00:10.190554199" "1970-01-01 00:00:10.190554199" "1970-01-01 00:00:10.312347412" "1970-01-01 00:00:10.312347412"  UNKNOWN 53.00B 110.00B
192.168.43.106 32980 10313.51904296875 0.525966 8520 19 27 216.58.205.42 443 10415.31103515625 0.462671 12274 18 27 optimizationguide-pa.googleapis.com - 216.58.205.42@443_192.168.43.106@32980 10314.044921875 10415.773681640625 "1970-01-01 00:00:10.313519043" "1970-01-01 00:00:10.314044922" "1970-01-01 00:00:10.415311035" "1970-01-01 00:00:10.415773682" pa.googleapis.com UDP_QUIC 8.32KB 11.99KB
192.168.43.106 32495 11034.535400390625 0.0 30 1 19 192.168.43.1 53 11119.914306640625 0.0 231 1 19 - - 192.168.43.1@53_192.168.43.106@32495 11034.535400390625 11119.914306640625 "1970-01-01 00:00:11.034535400" "1970-01-01 00:00:11.034535400" "1970-01-01 00:00:11.119914307" "1970-01-01 00:00:11.119914307"  DNS 30.00B 231.00B
192.168.43.106 21504 11034.63818359375 0.0 30 1 0 192.168.43.1 53 11119.912353515625 0.0 112 1 0 - - 192.168.43.1@53_192.168.43.106@21504 11034.63818359375 11119.912353515625 "1970-01-01 00:00:11.034638184" "1970-01-01 00:00:11.034638184" "1970-01-01 00:00:11.119912354" "1970-01-01 00:00:11.119912354"  UNKNOWN 30.00B 112.00B
192.168.43.106 6840 12657.58935546875 0.0 35 1 19 192.168.43.1 53 12669.67138671875 0.0 67 1 19 - - 192.168.43.1@53_192.168.43.106@6840 12657.58935546875 12669.67138671875 "1970-01-01 00:00:12.657589355" "1970-01-01 00:00:12.657589355" "1970-01-01 00:00:12.669671387" "1970-01-01 00:00:12.669671387"  DNS 35.00B 67.00B
