c_ip c_pt c_unix_ts_millis c_lifetime c_all_byts c_all_pkts c_protocol s_ip s_pt s_unix_ts_millis s_lifetime s_all_byts s_all_pkts s_protocol s_origin_dns_request s_origin_tls_chello connection_id c_unix_te_millis s_unix_te_millis c_datetime_ts c_datetime_te s_datetime_ts s_datetime_te app_token app_proto c_all_volume s_all_volume
192.168.43.176 5353 12073.689697265625 0.0 61 1 0 224.0.0.251 5353 0.0 0.0 0 0 0 - - 224.0.0.251@5353_192.168.43.176@5353 12073.689697265625 0.0 "1970-01-01 00:00:12.073689697" "1970-01-01 00:00:12.073689697" "1970-01-01 00:00:00.000000000" "1970-01-01 00:00:00.000000000"  UNKNOWN 61.00B 0B
192.168.43.106 48760 21183.971923828125 0.0 44 1 19 192.168.43.1 53 0.0 0.0 0 0 0 - - 192.168.43.1@53_192.168.43.106@48760 21183.971923828125 0.0 "1970-01-01 00:00:21.183971924" "1970-01-01 00:00:21.183971924" "1970-01-01 00:00:00.000000000" "1970-01-01 00:00:00.000000000"  DNS_UNKNOWN 44.00B 0B
192.168.43.106 31137 398.427001953125 0.0 47 1 19 192.168.43.1 53 437.19970703125 0.0 63 1 19 - - 192.168.43.1@53_192.168.43.106@31137 398.427001953125 437.19970703125 "1970-01-01 00:00:00.398427002" "1970-01-01 00:00:00.398427002" "1970-01-01 00:00:00.437199707" "1970-01-01 00:00:00.437199707"  DNS 47.00B 63.00B
192.168.43.106 59014 398.51904296875 0.0 47 1 0 192.168.43.1 53 441.401123046875 0.0 104 1 0 - - 192.168.43.1@53_192.168.43.106@59014 398.51904296875 441.401123046875 "1970-01-01 00:00:00.398519043" "1970-01-01 00:00:00.398519043" "1970-01-01 00:00:00.441401123" "1970-01-01 00:00:00.441401123"  UNKNOWN 47.00B 104.00B
192.168.43.106 29084 432.950927734375 0.0 37 1 19 192.168.43.1 53 465.237060546875 0.0 53 1 19 - - 192.168.43.1@53_192.168.43.106@29084 432.950927734375 465.237060546875 "1970-01-01 00:00:00.432950928" "1970-01-01 00:00:00.432950928" "1970-01-01 00:00:00.465237061" "1970-01-01 00:00:00.465237061"  DNS 37.00B 53.00B
192.168.43.106 28484 433.071044921875 0.0 37 1 0 192.168.43.1 53 481.291748046875 0.0 87 1 0 - - 192.168.43.1@53_192.168.43.106@28484 433.071044921875 481.291748046875 "1970-01-01 00:00:00.433071045" "1970-01-01 00:00:00.433071045" "1970-01-01 00:00:00.481291748" "1970-01-01 00:00:00.481291748"  UNKNOWN 37.00B 87.00B
192.168.43.106 40772 441.216064453125 3.001953 688 4 0 239.255.255.250 1900 0.0 0.0 0 0 0 - - 239.255.255.250@1900_192.168.43.106@40772 444.218017578125 0.0 "1970-01-01 00:00:00.441216064" "1970-01-01 00:00:00.444218018" "1970-01-01 00:00:00.000000000" "1970-01-01 00:00:00.000000000"  UNKNOWN 688.00B 0B
192.168.43.106 44622 461.0009765625 0.0 32 1 19 192.168.43.1 53 573.9150390625 0.0 48 1 19 - - 192.168.43.1@53_192.168.43.106@44622 461.0009765625 573.9150390625 "1970-01-01 00:00:00.461000977" "1970-01-01 00:00:00.461000977" "1970-01-01 00:00:00.573915039" "1970-01-01 00:00:00.573915039"  DNS 32.00B 48.00B
192.168.43.106 6999 461.06201171875 0.0 32 1 0 192.168.43.1 53 573.916015625 0.0 57 1 0 - - 192.168.43.1@53_192.168.43.106@6999 461.06201171875 573.916015625 "1970-01-01 00:00:00.461062012" "1970-01-01 00:00:00.461062012" "1970-01-01 00:00:00.573916016" "1970-01-01 00:00:00.573916016"  UNKNOWN 32.00B 57.00B
192.168.43.106 43815 473.5517578125 0.340382 6131 14 27 142.250.27.84 443 573.9189453125 0.318915 10805 14 27 accounts.google.com accounts.google.com 142.250.27.84@443_192.168.43.106@43815 473.89208984375 574.23779296875 "1970-01-01 00:00:00.473551758" "1970-01-01 00:00:00.473892090" "1970-01-01 00:00:00.573918945" "1970-01-01 00:00:00.574237793" accounts.google.com UDP_QUIC 5.99KB 10.55KB
192.168.43.106 33425 575.30712890625 0.44708 8300 42 27 142.250.180.132 443 646.459716796875 0.329058 55975 54 27 www.google.com www.google.com 142.250.180.132@443_192.168.43.106@33425 575.754150390625 646.788818359375 "1970-01-01 00:00:00.575307129" "1970-01-01 00:00:00.575754150" "1970-01-01 00:00:00.646459717" "1970-01-01 00:00:00.646788818" www.google.com UDP_QUIC 8.11KB 54.66KB
