c_ip c_pt c_all_pkts c_rst_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_ip s_pt s_all_pkts s_rst_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts unix_ts_millis unix_te_millis protocol s_origin_tls_chello s_origin_tls_shello c_http_version s_http_version s_origin_dns_request s_hostname connection_id datetime_ts datetime_te app_token app_proto c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits
192.168.84.55 49510 11 0 1835 3 0 0 0 1 1 18.66.218.41 443 10 0 6179 3 0 0 0 1 1 12685.409423828125 72917.99853515625 8192 youth-protection.dazn-api.com - 160 0 youth-protection.dazn-api.com - 18.66.218.41@443_192.168.84.55@49510 "1970-01-01 00:00:12.685409424" "1970-01-01 00:01:12.917998535" protection.dazn-api.com HTTP/1.x-HTTP/2_null 1.79KB 6.03KB "0.00 kbits" "0.00 kbits"
192.168.84.55 56480 11 0 1869 3 0 0 0 1 1 108.157.188.7 443 10 0 6198 3 0 0 0 1 1 12703.967529296875 73997.38940429688 8192 resource-strings.acc.indazn.com - 160 0 resource-strings.acc.indazn.com - 108.157.188.7@443_192.168.84.55@56480 "1970-01-01 00:00:12.703967529" "1970-01-01 00:01:13.997389404" acc.indazn.com HTTP/1.x-HTTP/2_null 1.83KB 6.05KB "0.00 kbits" "0.00 kbits"
192.168.84.55 47246 11 0 1882 3 0 0 0 1 1 108.157.188.43 443 11 0 6174 4 0 0 0 1 1 12756.20751953125 73997.40844726562 8192 cdn.dazn.com - 160 0 cdn.dazn.com - 108.157.188.43@443_192.168.84.55@47246 "1970-01-01 00:00:12.756207520" "1970-01-01 00:01:13.997408447" cdn.dazn.com HTTP/1.x-HTTP/2_null 1.84KB 6.03KB "0.00 kbits" "0.00 kbits"
192.168.84.55 52202 12 0 1897 3 0 0 0 1 1 13.226.175.87 443 12 0 6215 5 0 0 0 1 1 12741.413330078125 73997.41748046875 8192 search.discovery.indazn.com - 160 0 search.discovery.indazn.com - 13.226.175.87@443_192.168.84.55@52202 "1970-01-01 00:00:12.741413330" "1970-01-01 00:01:13.997417480" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.85KB 6.07KB "0.00 kbits" "0.00 kbits"
192.168.84.55 45440 11 0 1833 3 0 0 0 1 1 108.138.192.93 443 11 0 6250 4 0 0 0 1 1 12741.518310546875 73997.42944335938 8192 images.discovery.indazn.com - 160 0 images.discovery.indazn.com - 108.138.192.93@443_192.168.84.55@45440 "1970-01-01 00:00:12.741518310" "1970-01-01 00:01:13.997429443" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.79KB 6.10KB "0.00 kbits" "0.00 kbits"
192.168.84.55 59890 11 0 1903 3 0 0 0 1 1 18.66.196.29 443 10 0 6215 3 0 0 0 1 1 12756.754150390625 73997.44018554688 8192 content-item.discovery.indazn.com - 160 0 content-item.discovery.indazn.com - 18.66.196.29@443_192.168.84.55@59890 "1970-01-01 00:00:12.756754150" "1970-01-01 00:01:13.997440186" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.86KB 6.07KB "0.00 kbits" "0.00 kbits"
192.168.84.55 45318 12 0 1791 3 0 0 0 1 1 108.157.186.76 443 11 0 6175 4 0 0 0 1 1 12811.552490234375 74003.87548828125 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@45318 "1970-01-01 00:00:12.811552490" "1970-01-01 00:01:14.003875488" static.dazndn.com HTTP/1.x-HTTP/2_null 1.75KB 6.03KB "0.00 kbits" "0.00 kbits"
192.168.84.55 50374 11 0 1818 3 0 0 0 1 1 108.139.243.100 443 11 0 6223 4 0 0 0 1 1 12757.329345703125 74003.88940429688 8192 www.dazn.com - 160 0 www.dazn.com - 108.139.243.100@443_192.168.84.55@50374 "1970-01-01 00:00:12.757329346" "1970-01-01 00:01:14.003889404" www.dazn.com HTTP/1.x-HTTP/2_null 1.78KB 6.08KB "0.00 kbits" "0.00 kbits"
192.168.84.55 38434 12 0 1876 3 0 0 0 1 1 216.239.32.36 443 11 0 6966 4 0 0 0 1 1 20512.094482421875 80813.52734375 8192 region1.analytics.google.com - 160 0 region1.analytics.google.com - 216.239.32.36@443_192.168.84.55@38434 "1970-01-01 00:00:20.512094482" "1970-01-01 00:01:20.813527344" analytics.google.com HTTP/1.x-HTTP/2_null 1.83KB 6.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 38394 11 0 1872 3 0 0 0 1 1 216.58.212.142 443 10 0 6953 3 0 0 0 1 1 20531.274169921875 80821.57739257812 8192 www.google-analytics.com - 160 0 www.google-analytics.com - 216.58.212.142@443_192.168.84.55@38394 "1970-01-01 00:00:20.531274170" "1970-01-01 00:01:20.821577393" analytics.com HTTP/1.x-HTTP/2_null 1.83KB 6.79KB "0.00 kbits" "0.00 kbits"
192.168.84.55 60822 12 0 1864 3 0 0 0 1 1 18.66.196.125 443 12 0 6258 5 0 0 0 1 1 20623.172119140625 80913.63940429688 8192 static.adsafeprotected.com - 160 0 static.adsafeprotected.com - 18.66.196.125@443_192.168.84.55@60822 "1970-01-01 00:00:20.623172119" "1970-01-01 00:01:20.913639404" static.adsafeprotected.com HTTP/1.x-HTTP/2_null 1.82KB 6.11KB "0.00 kbits" "0.00 kbits"
192.168.84.55 49410 12 0 1843 3 0 0 0 1 1 172.217.18.2 443 11 0 6594 4 0 0 0 1 1 20719.4833984375 80920.1533203125 8192 googleads.g.doubleclick.net - 160 0 googleads.g.doubleclick.net - 172.217.18.2@443_192.168.84.55@49410 "1970-01-01 00:00:20.719483398" "1970-01-01 00:01:20.920153320" g.doubleclick.net HTTP/1.x-HTTP/2_null 1.80KB 6.44KB "0.00 kbits" "0.00 kbits"
192.168.84.55 36188 107 1 10479 13 0 0 0 1 0 91.81.128.189 443 119 0 1557487 104 2 2800 0 1 1 32513.91015625 82770.96948242188 8192 dce-de-livedazn.daznedge.net - 160 0 dce-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@36188 "1970-01-01 00:00:32.513910156" "1970-01-01 00:01:22.770969482" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 10.23KB 1.49MB "0.00 kbits" "0.25 kbits"
192.168.84.55 58716 12 0 1913 3 0 0 0 1 1 142.250.185.110 443 11 0 8810 4 0 0 0 1 1 23871.871337890625 84837.43017578125 8192 fundingchoicesmessages.google.com - 160 0 fundingchoicesmessages.google.com - 142.250.185.110@443_192.168.84.55@58716 "1970-01-01 00:00:23.871871338" "1970-01-01 00:01:24.837430176" fundingchoicesmessages.google.com HTTP/1.x-HTTP/2_null 1.87KB 8.60KB "0.00 kbits" "0.00 kbits"
192.168.84.55 58704 14 0 1881 3 0 0 0 1 1 142.250.185.110 443 13 0 8810 6 0 0 0 1 1 22767.407470703125 84837.45141601562 8192 fundingchoicesmessages.google.com - 160 0 fundingchoicesmessages.google.com - 142.250.185.110@443_192.168.84.55@58704 "1970-01-01 00:00:22.767407471" "1970-01-01 00:01:24.837451416" fundingchoicesmessages.google.com HTTP/1.x-HTTP/2_null 1.84KB 8.60KB "0.00 kbits" "0.00 kbits"
192.168.84.55 60162 36 0 3255 10 0 0 0 1 1 52.59.96.26 443 47 0 75773 34 1 77 0 1 1 11580.097412109375 90572.70654296875 8192 startup.core.indazn.com core.indazn.com 160 128 startup.core.indazn.com - 52.59.96.26@443_192.168.84.55@60162 "1970-01-01 00:00:11.580097412" "1970-01-01 00:01:30.572706543" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2 3.18KB 74.00KB "0.00 kbits" "0.01 kbits"
192.168.84.55 50712 9 1 2076 3 0 0 0 1 1 162.247.243.29 443 8 0 483 2 0 0 0 1 0 30301.12646484375 90575.91455078125 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@50712 "1970-01-01 00:00:30.301126465" "1970-01-01 00:01:30.575914551" data.net HTTP/1.x-HTTP/2_null 2.03KB 483.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 42822 22 1 4639 12 0 0 0 1 1 35.157.103.159 443 26 0 6547 12 1 139 0 1 0 13133.591552734375 91084.16748046875 8192 partner-integration.ar.indazn.com partner-integration.ar.indazn.com 160 128 partner-integration.ar.indazn.com - 35.157.103.159@443_192.168.84.55@42822 "1970-01-01 00:00:13.133591553" "1970-01-01 00:01:31.084167480" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.53KB 6.39KB "0.00 kbits" "0.00 kbits"
192.168.84.55 52624 27 1 10091 15 0 0 0 1 1 18.184.236.0 443 34 0 17682 18 1 1388 0 1 0 13094.447509765625 91093.91748046875 8192 segmentation-service-api.discovery.indazn.com discovery.indazn.com 160 128 segmentation-service-api.discovery.indazn.com - 18.184.236.0@443_192.168.84.55@52624 "1970-01-01 00:00:13.094447510" "1970-01-01 00:01:31.093917480" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2 9.85KB 17.27KB "0.00 kbits" "0.00 kbits"
192.168.84.55 34430 42 1 8200 24 1 432 0 1 1 3.75.98.239 443 43 0 6696 17 2 995 0 1 0 13674.300537109375 93864.29248046875 8192 user-message.gateway.indazn.com - 160 0 user-message.gateway.indazn.com - 3.75.98.239@443_192.168.84.55@34430 "1970-01-01 00:00:13.674300537" "1970-01-01 00:01:33.864292480" gateway.indazn.com HTTP/1.x-HTTP/2_null 8.01KB 6.54KB "0.00 kbits" "0.00 kbits"
192.168.84.55 56696 36 0 18407 28 1 319 0 1 0 52.223.29.147 443 44 1 8431 17 1 999 0 1 0 37247.29833984375 96070.70141601562 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@56696 "1970-01-01 00:00:37.247298340" "1970-01-01 00:01:36.070701416" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 17.98KB 8.23KB "0.00 kbits" "0.00 kbits"
192.168.84.55 54482 14 0 4343 6 0 0 0 1 1 52.223.29.147 443 18 0 5941 9 1 77 0 1 1 96071.09350585938 106644.96337890625 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@54482 "1970-01-01 00:01:36.071093506" "1970-01-01 00:01:46.644963379" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.24KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 50704 71 1 66288 56 1 950 0 1 1 162.247.243.29 443 61 0 7604 12 0 0 0 1 0 30150.929443359375 150706.59814453125 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@50704 "1970-01-01 00:00:30.150929443" "1970-01-01 00:02:30.706598145" data.net HTTP/1.x-HTTP/2_null 64.73KB 7.43KB "0.00 kbits" "0.00 kbits"
192.168.84.55 39188 17 0 4939 7 0 0 0 1 1 52.28.42.56 443 17 0 6753 7 1 77 0 1 1 152443.55346679688 162852.39135742188 8192 concurrency.playback.indazn.com playback.indazn.com 160 128 concurrency.playback.indazn.com - 52.28.42.56@443_192.168.84.55@39188 "1970-01-01 00:02:32.443553467" "1970-01-01 00:02:42.852391357" playback.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.82KB 6.59KB "0.00 kbits" "0.01 kbits"
192.168.84.55 48668 13 0 4348 6 0 0 0 1 1 52.223.29.147 443 15 0 5941 6 0 0 0 1 1 156018.40014648438 166325.12231445312 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@48668 "1970-01-01 00:02:36.018400146" "1970-01-01 00:02:46.325122314" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.25KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 50702 152 1 175134 135 0 0 0 1 1 162.247.243.29 443 123 0 7979 13 0 0 0 1 0 30146.83349609375 190688.80053710938 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@50702 "1970-01-01 00:00:30.146833496" "1970-01-01 00:03:10.688800537" data.net HTTP/1.x-HTTP/2_null 171.03KB 7.79KB "0.01 kbits" "0.00 kbits"
192.168.84.55 33948 27 0 4176 11 0 0 0 1 1 93.184.221.165 443 28 0 5903 11 0 0 0 1 1 20775.690185546875 219515.03247070312 8192 t.co - 160 0 t.co - 93.184.221.165@443_192.168.84.55@33948 "1970-01-01 00:00:20.775690186" "1970-01-01 00:03:39.515032471" t.co HTTP/1.x-HTTP/2_null 4.08KB 5.76KB "0.00 kbits" "0.00 kbits"
192.168.84.55 58418 17 1 6095 8 0 0 0 1 1 52.223.29.147 443 18 0 6302 9 0 0 0 1 0 215939.36450195312 226292.67431640625 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@58418 "1970-01-01 00:03:35.939364502" "1970-01-01 00:03:46.292674316" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 5.95KB 6.15KB "0.00 kbits" "0.00 kbits"
192.168.84.55 57828 20 1 4764 13 0 0 0 1 1 3.73.166.114 443 24 0 576 9 0 0 0 1 0 30528.779541015625 232722.64013671875 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.73.166.114@443_192.168.84.55@57828 "1970-01-01 00:00:30.528779541" "1970-01-01 00:03:52.722640137" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.65KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 57846 19 1 2866 12 0 0 0 1 1 3.73.166.114 443 23 0 576 9 0 0 0 1 0 33378.236328125 232722.65234375 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.73.166.114@443_192.168.84.55@57846 "1970-01-01 00:00:33.378236328" "1970-01-01 00:03:52.722652344" pubby.indazn.com HTTP/1.x_HTTP/1.x 2.80KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 57842 22 1 4725 13 0 0 0 1 1 3.73.166.114 443 25 0 576 10 1 31 0 1 0 32208.092529296875 232722.67138671875 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.73.166.114@443_192.168.84.55@57842 "1970-01-01 00:00:32.208092529" "1970-01-01 00:03:52.722671387" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.61KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 57832 22 1 4447 17 1 495 0 1 1 3.73.166.114 443 28 0 607 10 0 0 0 1 0 31759.6181640625 232726.44848632812 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.73.166.114@443_192.168.84.55@57832 "1970-01-01 00:00:31.759618164" "1970-01-01 00:03:52.726448486" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.34KB 607.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 40516 23 0 14392 15 0 0 0 1 1 162.247.243.29 443 20 0 2274 5 0 0 0 1 1 220521.0654296875 233056.13134765625 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@40516 "1970-01-01 00:03:40.521065430" "1970-01-01 00:03:53.056131348" data.net HTTP/1.x-HTTP/2_null 14.05KB 2.22KB "0.01 kbits" "0.00 kbits"
192.168.84.55 49582 15 0 1060 8 0 0 0 1 1 34.117.188.166 443 15 0 907 5 0 0 0 1 1 67019.73217773438 237283.20532226562 8192 spocs.getpocket.com - 160 0 spocs.getpocket.com - 34.117.188.166@443_192.168.84.55@49582 "1970-01-01 00:01:07.019732178" "1970-01-01 00:03:57.283205322" spocs.getpocket.com HTTP/1.x-HTTP/2_null 1.04KB 907.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 57254 16 0 923 8 0 0 0 1 1 108.157.194.4 443 17 0 6289 7 0 0 0 1 1 70926.97045898438 241296.92846679688 8192 cdn2.ghostery.com - 160 0 cdn2.ghostery.com - 108.157.194.4@443_192.168.84.55@57254 "1970-01-01 00:01:10.926970459" "1970-01-01 00:04:01.296928467" cdn#.ghostery.com HTTP/1.x-HTTP/2_null 923.00B 6.14KB "0.00 kbits" "0.00 kbits"
192.168.84.55 48372 14 1 4275 7 0 0 0 1 1 52.223.29.147 443 14 0 5940 7 0 0 0 1 0 232788.32348632812 243041.6064453125 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@48372 "1970-01-01 00:03:52.788323486" "1970-01-01 00:04:03.041606445" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.17KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 33774 13 1 4547 7 0 0 0 1 1 18.193.36.184 443 11 0 390 3 0 0 0 1 0 234413.4833984375 250142.51611328125 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 18.193.36.184@443_192.168.84.55@33774 "1970-01-01 00:03:54.413483398" "1970-01-01 00:04:10.142516113" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.44KB 390.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 33772 11 1 2712 6 0 0 0 1 1 18.193.36.184 443 11 0 390 3 0 0 0 1 0 233771.71533203125 250142.54345703125 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 18.193.36.184@443_192.168.84.55@33772 "1970-01-01 00:03:53.771715332" "1970-01-01 00:04:10.142543457" pubby.indazn.com HTTP/1.x_HTTP/1.x 2.65KB 390.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 33756 15 1 4629 7 0 0 0 1 1 18.193.36.184 443 15 0 5819 6 0 0 0 1 0 232856.13940429688 250142.95849609375 8192 pubby.indazn.com pubby.indazn.com 32 32 pubby.indazn.com - 18.193.36.184@443_192.168.84.55@33756 "1970-01-01 00:03:52.856139404" "1970-01-01 00:04:10.142958496" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.52KB 5.68KB "0.00 kbits" "0.00 kbits"
192.168.84.55 37814 20 0 2319 7 0 0 0 1 1 142.250.185.138 443 24 0 9584 9 1 73 0 1 1 12706.79833984375 253385.71655273438 8192 translate.googleapis.com - 160 0 translate.googleapis.com - 142.250.185.138@443_192.168.84.55@37814 "1970-01-01 00:00:12.706798340" "1970-01-01 00:04:13.385716553" translate.googleapis.com HTTP/1.x-HTTP/2_null 2.26KB 9.36KB "0.00 kbits" "0.00 kbits"
192.168.84.55 33888 11 0 1834 3 0 0 0 1 1 91.81.128.189 443 10 0 4023 4 0 0 0 1 1 253039.6181640625 259063.29833984375 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@33888 "1970-01-01 00:04:13.039618164" "1970-01-01 00:04:19.063298340" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 1.79KB 3.93KB "0.00 kbits" "0.01 kbits"
192.168.84.55 56164 274 1 339648 253 0 0 0 1 1 3.78.2.92 443 257 0 7577 35 0 0 0 1 0 92101.744140625 272257.9853515625 8192 total-rekall.metrics.indazn.com metrics.indazn.com 160 128 total-rekall.metrics.indazn.com - 3.78.2.92@443_192.168.84.55@56164 "1970-01-01 00:01:32.101744141" "1970-01-01 00:04:32.257985352" metrics.indazn.com HTTP/1.x-HTTP/2_HTTP/2 331.69KB 7.40KB "0.02 kbits" "0.00 kbits"
192.168.84.55 36204 3962 1 135296 158 0 0 0 1 0 91.81.128.189 443 4860 0 98535672 4700 1 1400 0 1 1 32778.302490234375 277031.8994140625 8192 dce-de-livedazn.daznedge.net - 160 0 dce-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@36204 "1970-01-01 00:00:32.778302490" "1970-01-01 00:04:37.031899414" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 132.12KB 93.97MB "0.00 kbits" "3.23 kbits"
