c_ip c_pt c_unix_ts_millis c_lifetime c_all_byts c_all_pkts c_protocol s_ip s_pt s_unix_ts_millis s_lifetime s_all_byts s_all_pkts s_protocol s_origin_dns_request s_origin_tls_chello connection_id c_unix_te_millis s_unix_te_millis c_datetime_ts c_datetime_te s_datetime_ts s_datetime_te app_token app_proto c_all_volume s_all_volume
192.168.84.55 54422 3596.50244140625 0.0 44 1 19 192.168.84.198 53 3656.4375 0.0 146 1 19 - - 192.168.84.198@53_192.168.84.55@54422 3596.50244140625 3656.4375 "1970-01-01 00:00:03.596502441" "1970-01-01 00:00:03.596502441" "1970-01-01 00:00:03.656437500" "1970-01-01 00:00:03.656437500"  DNS 44.00B 146.00B
192.168.84.55 55572 4814.808349609375 0.0 36 1 19 192.168.84.198 53 4877.48046875 0.0 159 1 19 - - 192.168.84.198@53_192.168.84.55@55572 4814.808349609375 4877.48046875 "1970-01-01 00:00:04.814808350" "1970-01-01 00:00:04.814808350" "1970-01-01 00:00:04.877480469" "1970-01-01 00:00:04.877480469"  DNS 36.00B 159.00B
192.168.84.55 55024 8758.021484375 0.076085 86 2 19 192.168.84.198 53 8857.659423828125 0.0 147 1 19 - - 192.168.84.198@53_192.168.84.55@55024 8758.09765625 8857.659423828125 "1970-01-01 00:00:08.758021484" "1970-01-01 00:00:08.758097656" "1970-01-01 00:00:08.857659424" "1970-01-01 00:00:08.857659424"  DNS 86.00B 147.00B
192.168.84.55 57328 9226.723388671875 0.0 27 1 19 192.168.84.198 53 9276.71826171875 0.0 112 1 19 - - 192.168.84.198@53_192.168.84.55@57328 9226.723388671875 9276.71826171875 "1970-01-01 00:00:09.226723389" "1970-01-01 00:00:09.226723389" "1970-01-01 00:00:09.276718262" "1970-01-01 00:00:09.276718262"  DNS 27.00B 112.00B
192.168.84.55 63986 9237.2724609375 0.0 30 1 19 192.168.84.198 53 9276.852294921875 0.0 117 1 19 - - 192.168.84.198@53_192.168.84.55@63986 9237.2724609375 9276.852294921875 "1970-01-01 00:00:09.237272461" "1970-01-01 00:00:09.237272461" "1970-01-01 00:00:09.276852295" "1970-01-01 00:00:09.276852295"  DNS 30.00B 117.00B
192.168.84.55 56338 9534.768310546875 0.0 34 1 19 192.168.84.198 53 9572.653076171875 0.0 125 1 19 - - 192.168.84.198@53_192.168.84.55@56338 9534.768310546875 9572.653076171875 "1970-01-01 00:00:09.534768311" "1970-01-01 00:00:09.534768311" "1970-01-01 00:00:09.572653076" "1970-01-01 00:00:09.572653076"  DNS 34.00B 125.00B
192.168.84.55 59745 11580.4873046875 0.074221 82 2 19 192.168.84.198 53 11658.449462890625 0.0 57 1 19 - - 192.168.84.198@53_192.168.84.55@59745 11580.5615234375 11658.449462890625 "1970-01-01 00:00:11.580487305" "1970-01-01 00:00:11.580561523" "1970-01-01 00:00:11.658449463" "1970-01-01 00:00:11.658449463"  DNS 82.00B 57.00B
192.168.84.55 58878 13774.970458984375 0.0 43 1 19 192.168.84.198 53 13839.43310546875 0.0 201 1 19 - - 192.168.84.198@53_192.168.84.55@58878 13774.970458984375 13839.43310546875 "1970-01-01 00:00:13.774970459" "1970-01-01 00:00:13.774970459" "1970-01-01 00:00:13.839433105" "1970-01-01 00:00:13.839433105"  DNS 43.00B 201.00B
192.168.84.55 61483 13813.720458984375 0.0 37 1 19 192.168.84.198 53 13847.728271484375 0.0 132 1 19 - - 192.168.84.198@53_192.168.84.55@61483 13813.720458984375 13847.728271484375 "1970-01-01 00:00:13.813720459" "1970-01-01 00:00:13.813720459" "1970-01-01 00:00:13.847728271" "1970-01-01 00:00:13.847728271"  DNS 37.00B 132.00B
192.168.84.55 57012 14235.760498046875 0.0 42 1 19 192.168.84.198 53 14273.777099609375 0.0 144 1 19 - - 192.168.84.198@53_192.168.84.55@57012 14235.760498046875 14273.777099609375 "1970-01-01 00:00:14.235760498" "1970-01-01 00:00:14.235760498" "1970-01-01 00:00:14.273777100" "1970-01-01 00:00:14.273777100"  DNS 42.00B 144.00B
192.168.84.55 51287 15088.7783203125 0.0 41 1 19 192.168.84.198 53 15119.5283203125 0.0 139 1 19 - - 192.168.84.198@53_192.168.84.55@51287 15088.7783203125 15119.5283203125 "1970-01-01 00:00:15.088778320" "1970-01-01 00:00:15.088778320" "1970-01-01 00:00:15.119528320" "1970-01-01 00:00:15.119528320"  DNS 41.00B 139.00B
192.168.84.55 50704 15088.7783203125 0.0 34 1 19 192.168.84.198 53 15132.311279296875 0.0 168 1 19 - - 192.168.84.198@53_192.168.84.55@50704 15088.7783203125 15132.311279296875 "1970-01-01 00:00:15.088778320" "1970-01-01 00:00:15.088778320" "1970-01-01 00:00:15.132311279" "1970-01-01 00:00:15.132311279"  DNS 34.00B 168.00B
