c_ip c_pt c_unix_ts_millis c_lifetime c_all_byts c_all_pkts c_protocol s_ip s_pt s_unix_ts_millis s_lifetime s_all_byts s_all_pkts s_protocol s_origin_dns_request s_origin_tls_chello connection_id c_unix_te_millis s_unix_te_millis c_datetime_ts c_datetime_te s_datetime_ts s_datetime_te app_token app_proto c_all_volume s_all_volume
192.168.84.55 45686 406.523193359375 0.0 47 1 19 192.168.84.198 53 475.166259765625 0.0 63 1 19 - - 192.168.84.198@53_192.168.84.55@45686 406.523193359375 475.166259765625 "1970-01-01 00:00:00.406523193" "1970-01-01 00:00:00.406523193" "1970-01-01 00:00:00.475166260" "1970-01-01 00:00:00.475166260"  DNS 47.00B 63.00B
192.168.84.55 49847 406.594970703125 0.0 47 1 0 192.168.84.198 53 475.168212890625 0.0 104 1 0 - - 192.168.84.198@53_192.168.84.55@49847 406.594970703125 475.168212890625 "1970-01-01 00:00:00.406594971" "1970-01-01 00:00:00.406594971" "1970-01-01 00:00:00.475168213" "1970-01-01 00:00:00.475168213"  UNKNOWN 47.00B 104.00B
192.168.84.55 42744 427.828369140625 0.0 37 1 19 192.168.84.198 53 475.169189453125 0.0 53 1 19 - - 192.168.84.198@53_192.168.84.55@42744 427.828369140625 475.169189453125 "1970-01-01 00:00:00.427828369" "1970-01-01 00:00:00.427828369" "1970-01-01 00:00:00.475169189" "1970-01-01 00:00:00.475169189"  DNS 37.00B 53.00B
192.168.84.55 20048 428.06103515625 0.0 37 1 0 192.168.84.198 53 475.170166015625 0.0 87 1 0 - - 192.168.84.198@53_192.168.84.55@20048 428.06103515625 475.170166015625 "1970-01-01 00:00:00.428061035" "1970-01-01 00:00:00.428061035" "1970-01-01 00:00:00.475170166" "1970-01-01 00:00:00.475170166"  UNKNOWN 37.00B 87.00B
192.168.84.55 58885 431.67236328125 3.001357 688 4 0 239.255.255.250 1900 0.0 0.0 0 0 0 - - 239.255.255.250@1900_192.168.84.55@58885 434.673828125 0.0 "1970-01-01 00:00:00.431672363" "1970-01-01 00:00:00.434673828" "1970-01-01 00:00:00.000000000" "1970-01-01 00:00:00.000000000"  UNKNOWN 688.00B 0B
192.168.84.55 56966 456.414306640625 0.0 32 1 19 192.168.84.198 53 464.14501953125 0.0 48 1 19 - - 192.168.84.198@53_192.168.84.55@56966 456.414306640625 464.14501953125 "1970-01-01 00:00:00.456414307" "1970-01-01 00:00:00.456414307" "1970-01-01 00:00:00.464145020" "1970-01-01 00:00:00.464145020"  DNS 32.00B 48.00B
192.168.84.55 43733 456.477294921875 0.0 32 1 0 192.168.84.198 53 576.1943359375 0.0 57 1 0 - - 192.168.84.198@53_192.168.84.55@43733 456.477294921875 576.1943359375 "1970-01-01 00:00:00.456477295" "1970-01-01 00:00:00.456477295" "1970-01-01 00:00:00.576194336" "1970-01-01 00:00:00.576194336"  UNKNOWN 32.00B 57.00B
192.168.84.55 39257 470.335205078125 0.563517 6469 53 27 142.250.185.100 443 576.1962890625 0.486413 96359 85 27 www.google.com - 142.250.185.100@443_192.168.84.55@39257 470.898681640625 576.6826171875 "1970-01-01 00:00:00.470335205" "1970-01-01 00:00:00.470898682" "1970-01-01 00:00:00.576196289" "1970-01-01 00:00:00.576682617" www.google.com UDP_QUIC 6.32KB 94.10KB
192.168.84.55 37103 476.082275390625 0.532781 4926 16 27 74.125.143.84 443 576.666259765625 0.520054 11949 13 27 accounts.google.com - 74.125.143.84@443_192.168.84.55@37103 476.614990234375 577.186279296875 "1970-01-01 00:00:00.476082275" "1970-01-01 00:00:00.476614990" "1970-01-01 00:00:00.576666260" "1970-01-01 00:00:00.577186279" accounts.google.com UDP_QUIC 4.81KB 11.67KB
192.168.84.55 46189 2072.787353515625 0.0 33 1 19 192.168.84.198 53 2148.109375 0.0 49 1 19 - - 192.168.84.198@53_192.168.84.55@46189 2072.787353515625 2148.109375 "1970-01-01 00:00:02.072787354" "1970-01-01 00:00:02.072787354" "1970-01-01 00:00:02.148109375" "1970-01-01 00:00:02.148109375"  DNS 33.00B 49.00B
192.168.84.55 25745 2072.88427734375 0.0 33 1 0 192.168.84.198 53 2143.275390625 0.0 83 1 0 - - 192.168.84.198@53_192.168.84.55@25745 2072.88427734375 2143.275390625 "1970-01-01 00:00:02.072884277" "1970-01-01 00:00:02.072884277" "1970-01-01 00:00:02.143275391" "1970-01-01 00:00:02.143275391"  UNKNOWN 33.00B 83.00B
