c_ip c_pt s_ip s_pt unix_ts_millis lifetime c_all_pkts c_rst_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_all_pkts s_rst_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts connection_id unix_te_millis datetime_ts datetime_te c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits app_token app_proto
192.168.84.55 42440 18.66.218.120 443 58998.273193359375 30.909 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.66.218.120@443_192.168.84.55@42440 59029.182193359375 "1970-01-01 00:00:58.998273193" "1970-01-01 00:00:59.029182193" 0B 0B "0.00 kbits" "0.00 kbits" protection.dazn-api.com HTTP/1.x-HTTP/2_null
192.168.84.55 33216 91.81.128.189 443 71043.88720703125 312.965 67 0 867 1 0 0 0 0 0 85 0 1970961 84 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33216 71356.85220703125 "1970-01-01 00:01:11.043887207" "1970-01-01 00:01:11.356852207" 867.00B 1.88MB "0.02 kbits" "50.38 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 52706 108.157.188.37 443 72937.17016601562 82.363 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 108.157.188.37@443_192.168.84.55@52706 73019.53316601562 "1970-01-01 00:01:12.937170166" "1970-01-01 00:01:13.019533166" 0B 0B "0.00 kbits" "0.00 kbits" cdn.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 58410 108.139.243.81 443 72937.25634765625 82.288 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 108.139.243.81@443_192.168.84.55@58410 73019.54434765625 "1970-01-01 00:01:12.937256348" "1970-01-01 00:01:13.019544348" 0B 0B "0.00 kbits" "0.00 kbits" www.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 60852 104.19.178.52 443 72937.12719726562 82.423 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 104.19.178.52@443_192.168.84.55@60852 73019.55019726562 "1970-01-01 00:01:12.937127197" "1970-01-01 00:01:13.019550197" 0B 0B "0.00 kbits" "0.00 kbits" cdn.cookielaw.org HTTP/1.x-HTTP/2_null
192.168.84.55 39188 13.226.175.61 443 72937.22900390625 82.328 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 13.226.175.61@443_192.168.84.55@39188 73019.55700390624 "1970-01-01 00:01:12.937229004" "1970-01-01 00:01:13.019557004" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 53006 18.66.196.35 443 72937.18920898438 82.373 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 18.66.196.35@443_192.168.84.55@53006 73019.56220898438 "1970-01-01 00:01:12.937189209" "1970-01-01 00:01:13.019562209" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 42440 18.66.218.120 443 72937.27416992188 85.543 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 18.66.218.120@443_192.168.84.55@42440 73022.81716992188 "1970-01-01 00:01:12.937274170" "1970-01-01 00:01:13.022817170" 0B 0B "0.00 kbits" "0.00 kbits" protection.dazn-api.com HTTP/1.x-HTTP/2_null
192.168.84.55 50266 108.138.192.115 443 58998.193359375 27.836 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.138.192.115@443_192.168.84.55@50266 59026.029359375 "1970-01-01 00:00:58.998193359" "1970-01-01 00:00:59.026029359" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 44140 108.157.188.5 443 58998.160400390625 31.014 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.157.188.5@443_192.168.84.55@44140 59029.17440039063 "1970-01-01 00:00:58.998160400" "1970-01-01 00:00:59.029174400" 0B 0B "0.00 kbits" "0.00 kbits" acc.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 41592 108.157.186.76 443 58998.183349609375 30.992 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 108.157.186.76@443_192.168.84.55@41592 59029.17534960937 "1970-01-01 00:00:58.998183350" "1970-01-01 00:00:59.029175350" 0B 0B "0.00 kbits" "0.00 kbits" static.dazndn.com HTTP/1.x-HTTP/2_null
192.168.84.55 33234 91.81.128.189 443 70937.38818359375 157.399 5 0 1710 2 0 0 0 0 0 7 0 35930 5 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33234 71094.78718359375 "1970-01-01 00:01:10.937388184" "1970-01-01 00:01:11.094787184" 1.67KB 35.09KB "0.09 kbits" "1.83 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 44140 108.157.188.5 443 73053.45434570312 42.574 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 108.157.188.5@443_192.168.84.55@44140 73096.02834570312 "1970-01-01 00:01:13.053454346" "1970-01-01 00:01:13.096028346" 0B 0B "0.00 kbits" "0.00 kbits" acc.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 50266 108.138.192.115 443 73053.400390625 46.104 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 108.138.192.115@443_192.168.84.55@50266 73099.504390625 "1970-01-01 00:01:13.053400391" "1970-01-01 00:01:13.099504391" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 41592 108.157.186.76 443 73053.47729492188 80.34 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 108.157.186.76@443_192.168.84.55@41592 73133.81729492187 "1970-01-01 00:01:13.053477295" "1970-01-01 00:01:13.133817295" 0B 0B "0.00 kbits" "0.00 kbits" static.dazndn.com HTTP/1.x-HTTP/2_null
192.168.84.55 48438 52.33.166.48 443 33708.92138671875 594.564 9 0 5892 7 0 0 0 0 0 15 0 1041 6 0 0 0 0 0 52.33.166.48@443_192.168.84.55@48438 34303.48538671875 "1970-01-01 00:00:33.708921387" "1970-01-01 00:00:34.303485387" 5.75KB 1.02KB "0.08 kbits" "0.01 kbits" cws.conviva.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 33234 91.81.128.189 443 73054.33935546875 298.066 69 0 867 1 0 0 0 0 0 82 0 1882834 81 1 1400 0 0 0 91.81.128.189@443_192.168.84.55@33234 73352.40535546876 "1970-01-01 00:01:13.054339355" "1970-01-01 00:01:13.352405355" 867.00B 1.80MB "0.02 kbits" "50.53 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33216 91.81.128.189 443 72937.39916992188 235.542 7 0 1710 2 0 0 0 0 0 10 0 35888 8 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33216 73172.94116992188 "1970-01-01 00:01:12.937399170" "1970-01-01 00:01:13.172941170" 1.67KB 35.05KB "0.06 kbits" "1.22 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 47242 151.101.241.91 443 30023.97119140625 217.783 4 0 435 3 0 0 0 0 0 5 0 295 2 0 0 0 0 0 151.101.241.91@443_192.168.84.55@47242 30241.75419140625 "1970-01-01 00:00:30.023971191" "1970-01-01 00:00:30.241754191" 435.00B 295.00B "0.02 kbits" "0.01 kbits" ohttp-relay-safebrowsing.fastly-edge.com HTTP/1.x-HTTP/2_null
192.168.84.55 45328 52.29.225.243 443 30237.1142578125 143.366 17 0 369 3 0 0 0 0 0 17 0 34864 14 0 0 0 0 0 52.29.225.243@443_192.168.84.55@45328 30380.4802578125 "1970-01-01 00:00:30.237114258" "1970-01-01 00:00:30.380480258" 369.00B 34.05KB "0.02 kbits" "1.95 kbits" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 48306 162.247.241.14 443 30162.5703125 471.652 9 0 4047 5 0 0 0 1 0 8 0 2222 2 0 0 0 1 0 162.247.241.14@443_192.168.84.55@48306 30634.2223125 "1970-01-01 00:00:30.162570312" "1970-01-01 00:00:30.634222312" 3.95KB 2.17KB "0.07 kbits" "0.04 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 48292 162.247.241.14 443 30153.990234375 440.354 9 0 3479 5 0 0 0 1 0 9 0 2492 3 0 0 0 1 0 162.247.241.14@443_192.168.84.55@48292 30594.344234375 "1970-01-01 00:00:30.153990234" "1970-01-01 00:00:30.594344234" 3.40KB 2.43KB "0.06 kbits" "0.05 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 51020 18.66.218.75 443 65813.775390625 197.934 5 0 1732 4 1 309 0 0 0 6 0 2166 2 0 0 0 0 0 18.66.218.75@443_192.168.84.55@51020 66011.709390625 "1970-01-01 00:01:05.813775391" "1970-01-01 00:01:06.011709391" 1.69KB 2.12KB "0.07 kbits" "0.09 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null
192.168.84.55 42246 35.71.191.239 443 65921.67016601562 125.621 4 0 1792 3 0 0 0 0 0 4 0 360 1 0 0 0 0 0 35.71.191.239@443_192.168.84.55@42246 66047.29116601562 "1970-01-01 00:01:05.921670166" "1970-01-01 00:01:06.047291166" 1.75KB 360.00B "0.11 kbits" "0.02 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 52392 108.138.199.41 443 31163.579345703125 221.11 5 0 327 4 0 0 0 0 0 6 0 714 3 0 0 0 0 0 108.138.199.41@443_192.168.84.55@52392 31384.689345703126 "1970-01-01 00:00:31.163579346" "1970-01-01 00:00:31.384689346" 327.00B 714.00B "0.01 kbits" "0.03 kbits" acc.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 55540 108.138.192.65 443 31161.443359375 576.413 9 0 377 5 0 0 0 0 0 11 0 1675 6 0 0 0 0 0 108.138.192.65@443_192.168.84.55@55540 31737.856359375 "1970-01-01 00:00:31.161443359" "1970-01-01 00:00:31.737856359" 377.00B 1.64KB "0.01 kbits" "0.02 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 33216 91.81.128.189 443 75028.9169921875 309.743 65 0 867 1 0 0 0 0 0 80 0 1852807 79 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33216 75338.6599921875 "1970-01-01 00:01:15.028916992" "1970-01-01 00:01:15.338659992" 867.00B 1.77MB "0.02 kbits" "47.85 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 35142 52.29.231.145 443 31338.322265625 609.152 10 0 422 6 0 0 0 0 0 12 0 2835 6 0 0 0 0 0 52.29.231.145@443_192.168.84.55@35142 31947.474265625002 "1970-01-01 00:00:31.338322266" "1970-01-01 00:00:31.947474266" 422.00B 2.77KB "0.01 kbits" "0.04 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 33234 91.81.128.189 443 74936.8583984375 154.037 6 0 1710 2 0 0 0 0 0 7 0 35857 5 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33234 75090.8953984375 "1970-01-01 00:01:14.936858398" "1970-01-01 00:01:15.090895398" 1.67KB 35.02KB "0.09 kbits" "1.86 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 54238 108.157.188.19 443 30346.60302734375 996.867 8 0 393 7 0 0 0 0 0 12 0 1592 5 0 0 0 0 0 108.157.188.19@443_192.168.84.55@54238 31343.47002734375 "1970-01-01 00:00:30.346603027" "1970-01-01 00:00:31.343470027" 393.00B 1.55KB "0.00 kbits" "0.01 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 55990 18.66.218.33 443 30471.609375 165.402 4 0 177 3 0 0 0 0 0 6 0 1160 3 0 0 0 0 0 18.66.218.33@443_192.168.84.55@55990 30637.011375 "1970-01-01 00:00:30.471609375" "1970-01-01 00:00:30.637011375" 177.00B 1.13KB "0.01 kbits" "0.06 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 59170 99.86.159.78 443 30808.620361328125 188.166 6 0 246 4 0 0 0 0 0 9 0 1261 5 0 0 0 0 0 99.86.159.78@443_192.168.84.55@59170 30996.786361328126 "1970-01-01 00:00:30.808620361" "1970-01-01 00:00:30.996786361" 246.00B 1.23KB "0.01 kbits" "0.05 kbits" onboarding.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 35352 3.120.25.142 443 30831.80029296875 215.043 5 0 270 4 0 0 0 0 0 7 0 408 3 0 0 0 0 0 3.120.25.142@443_192.168.84.55@35352 31046.84329296875 "1970-01-01 00:00:30.831800293" "1970-01-01 00:00:31.046843293" 270.00B 408.00B "0.01 kbits" "0.02 kbits" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 50922 35.156.96.205 443 30828.50634765625 251.736 11 0 3053 6 0 0 0 0 0 11 0 5963 7 0 0 0 0 0 35.156.96.205@443_192.168.84.55@50922 31080.24234765625 "1970-01-01 00:00:30.828506348" "1970-01-01 00:00:31.080242348" 2.98KB 5.82KB "0.10 kbits" "0.19 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 45628 172.64.155.119 443 30626.378173828125 260.182 5 0 862 4 0 0 0 0 0 7 0 207 3 0 0 0 0 0 172.64.155.119@443_192.168.84.55@45628 30886.560173828126 "1970-01-01 00:00:30.626378174" "1970-01-01 00:00:30.886560174" 862.00B 207.00B "0.03 kbits" "0.01 kbits" api.onetrust.com HTTP/1.x-HTTP/2_null
192.168.84.55 37022 18.66.196.53 443 30837.1943359375 639.565 12 0 542 8 0 0 0 0 0 14 0 6124 7 0 0 0 0 0 18.66.196.53@443_192.168.84.55@37022 31476.7593359375 "1970-01-01 00:00:30.837194336" "1970-01-01 00:00:31.476759336" 542.00B 5.98KB "0.01 kbits" "0.08 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 57624 151.101.242.49 443 30835.76318359375 998.012 14 0 1966 13 1 157 0 0 0 17 0 1538 7 0 0 0 0 0 151.101.242.49@443_192.168.84.55@57624 31833.77518359375 "1970-01-01 00:00:30.835763184" "1970-01-01 00:00:31.833775184" 1.92KB 1.50KB "0.02 kbits" "0.01 kbits" cdn.contentful.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 36760 108.139.243.99 443 30837.13818359375 761.013 26 0 2588 13 0 0 0 0 0 32 0 15308 19 0 0 0 0 0 108.139.243.99@443_192.168.84.55@36760 31598.15118359375 "1970-01-01 00:00:30.837138184" "1970-01-01 00:00:31.598151184" 2.53KB 14.95KB "0.03 kbits" "0.16 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 40694 108.138.192.43 443 30827.315185546875 566.275 7 0 279 5 0 0 0 0 0 8 0 1124 3 0 0 0 0 0 108.138.192.43@443_192.168.84.55@40694 31393.590185546876 "1970-01-01 00:00:30.827315186" "1970-01-01 00:00:31.393590186" 279.00B 1.10KB "0.00 kbits" "0.02 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 52566 18.66.196.47 443 31166.625 602.826 14 0 888 10 0 0 0 0 0 22 0 4213 13 0 0 0 0 0 18.66.196.47@443_192.168.84.55@52566 31769.451 "1970-01-01 00:00:31.166625000" "1970-01-01 00:00:31.769451000" 888.00B 4.11KB "0.01 kbits" "0.06 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 49946 18.158.189.106 443 31190.752197265625 206.264 5 0 230 4 0 0 0 0 0 7 0 899 3 0 0 0 0 0 18.158.189.106@443_192.168.84.55@49946 31397.016197265624 "1970-01-01 00:00:31.190752197" "1970-01-01 00:00:31.397016197" 230.00B 899.00B "0.01 kbits" "0.03 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 36664 108.157.188.92 443 31184.774169921875 212.245 7 0 624 4 0 0 0 0 0 8 0 1424 4 0 0 0 0 0 108.157.188.92@443_192.168.84.55@36664 31397.019169921874 "1970-01-01 00:00:31.184774170" "1970-01-01 00:00:31.397019170" 624.00B 1.39KB "0.02 kbits" "0.05 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 47360 108.156.2.104 443 31161.529296875 273.354 12 0 881 6 0 0 0 0 0 18 0 11294 12 0 0 0 0 0 108.156.2.104@443_192.168.84.55@47360 31434.883296875 "1970-01-01 00:00:31.161529297" "1970-01-01 00:00:31.434883297" 881.00B 11.03KB "0.03 kbits" "0.33 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 58394 108.139.243.81 443 31838.5693359375 180.137 3 0 460 1 0 0 0 0 0 3 0 589 2 1 589 0 0 0 108.139.243.81@443_192.168.84.55@58394 32018.7063359375 "1970-01-01 00:00:31.838569336" "1970-01-01 00:00:32.018706336" 460.00B 589.00B "0.02 kbits" "0.03 kbits" www.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 53960 142.250.185.234 443 31992.88037109375 233.883 8 0 1837 3 0 0 0 1 0 7 0 6724 3 0 0 0 1 0 142.250.185.234@443_192.168.84.55@53960 32226.76337109375 "1970-01-01 00:00:31.992880371" "1970-01-01 00:00:32.226763371" 1.79KB 6.57KB "0.06 kbits" "0.23 kbits" imasdk.googleapis.com HTTP/1.x-HTTP/2_null
192.168.84.55 37476 34.104.33.69 443 31604.144287109375 279.722 11 0 2351 6 0 0 0 1 0 12 0 7139 5 0 0 0 1 0 34.104.33.69@443_192.168.84.55@37476 31883.866287109377 "1970-01-01 00:00:31.604144287" "1970-01-01 00:00:31.883866287" 2.30KB 6.97KB "0.07 kbits" "0.20 kbits" safe.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 50220 108.157.188.87 443 32087.620361328125 366.021 14 0 4620 8 0 0 0 1 0 15 0 9426 7 0 0 0 1 0 108.157.188.87@443_192.168.84.55@50220 32453.641361328126 "1970-01-01 00:00:32.087620361" "1970-01-01 00:00:32.453641361" 4.51KB 9.21KB "0.10 kbits" "0.21 kbits" playback.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 41150 199.127.193.108 443 33052.13720703125 0.056 1 0 0 0 0 0 0 0 0 1 0 0 1 1 523 0 0 0 199.127.193.108@443_192.168.84.55@41150 33052.19320703125 "1970-01-01 00:00:33.052137207" "1970-01-01 00:00:33.052193207" 0B 0B "0.00 kbits" "0.00 kbits" cws.conviva.com HTTP/1.x-HTTP/2_null
192.168.84.55 33234 91.81.128.189 443 77270.3203125 79.106 3 0 865 1 0 0 0 0 0 4 0 32792 3 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33234 77349.4263125 "1970-01-01 00:01:17.270320312" "1970-01-01 00:01:17.349426312" 865.00B 32.02KB "0.09 kbits" "3.32 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33216 91.81.128.189 443 76937.36499023438 405.534 76 0 1712 2 0 0 0 0 0 88 0 2045891 86 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33216 77342.89899023437 "1970-01-01 00:01:16.937364990" "1970-01-01 00:01:17.342898990" 1.67KB 1.95MB "0.03 kbits" "40.36 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33226 91.81.128.189 443 55044.495361328125 402.272 103 0 867 1 0 0 0 0 0 256 0 1809053 255 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33226 55446.76736132812 "1970-01-01 00:00:55.044495361" "1970-01-01 00:00:55.446767361" 867.00B 1.73MB "0.02 kbits" "35.98 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 57244 13.226.175.112 443 33244.6650390625 607.823 249 0 105 3 0 0 0 0 0 354 0 4815342 353 0 0 0 0 0 13.226.175.112@443_192.168.84.55@57244 33852.4880390625 "1970-01-01 00:00:33.244665039" "1970-01-01 00:00:33.852488039" 105.00B 4.59MB "0.00 kbits" "63.38 kbits" fe.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 51558 18.66.218.48 443 32464.42822265625 111.192 4 0 1799 3 0 0 0 0 0 6 0 1997 3 0 0 0 0 0 18.66.218.48@443_192.168.84.55@51558 32575.62022265625 "1970-01-01 00:00:32.464428223" "1970-01-01 00:00:32.575620223" 1.76KB 1.95KB "0.13 kbits" "0.14 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 47134 3.75.98.239 443 33622.29931640625 491.829 7 0 2624 4 0 0 0 0 0 7 0 986 3 1 200 0 0 0 3.75.98.239@443_192.168.84.55@47134 34114.12831640625 "1970-01-01 00:00:33.622299316" "1970-01-01 00:00:34.114128316" 2.56KB 986.00B "0.04 kbits" "0.02 kbits" gateway.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 48452 52.33.166.48 443 33852.489013671875 138.24 1 0 0 0 0 0 0 0 0 3 0 240 2 0 0 0 0 0 52.33.166.48@443_192.168.84.55@48452 33990.72901367187 "1970-01-01 00:00:33.852489014" "1970-01-01 00:00:33.990729014" 0B 240.00B "0.00 kbits" "0.01 kbits" cws.conviva.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 33208 91.81.128.189 443 34903.54833984375 159.338 25 0 867 1 0 0 0 0 0 25 0 552053 24 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33208 35062.88633984375 "1970-01-01 00:00:34.903548340" "1970-01-01 00:00:35.062886340" 867.00B 539.11KB "0.04 kbits" "27.72 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 33208 91.81.128.189 443 79965.07421875 657.499 3 1 0 0 0 0 0 0 0 2 0 24 1 0 0 0 0 1 91.81.128.189@443_192.168.84.55@33208 80622.57321875 "1970-01-01 00:01:19.965074219" "1970-01-01 00:01:20.622573219" 0B 24.00B "0.00 kbits" "0.00 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 35192 162.247.241.14 443 70620.7783203125 221.375 5 0 4943 4 0 0 0 0 0 4 0 422 1 0 0 0 0 0 162.247.241.14@443_192.168.84.55@35192 70842.1533203125 "1970-01-01 00:01:10.620778320" "1970-01-01 00:01:10.842153320" 4.83KB 422.00B "0.18 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 33216 91.81.128.189 443 79265.19897460938 271.387 60 0 867 1 0 0 0 0 0 73 0 1567744 72 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33216 79536.58597460938 "1970-01-01 00:01:19.265198975" "1970-01-01 00:01:19.536585975" 867.00B 1.50MB "0.03 kbits" "46.21 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 60994 216.239.34.36 443 67190.13818359375 76.645 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 216.239.34.36@443_192.168.84.55@60994 67266.78318359375 "1970-01-01 00:01:07.190138184" "1970-01-01 00:01:07.266783184" 0B 0B "0.00 kbits" "0.00 kbits" analytics.google.com HTTP/1.x-HTTP/2_null
192.168.84.55 50560 18.66.196.26 443 67190.150390625 76.635 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.66.196.26@443_192.168.84.55@50560 67266.785390625 "1970-01-01 00:01:07.190150391" "1970-01-01 00:01:07.266785391" 0B 0B "0.00 kbits" "0.00 kbits" static.adsafeprotected.com HTTP/1.x-HTTP/2_null
192.168.84.55 47578 216.58.212.142 443 67190.16040039062 76.625 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 216.58.212.142@443_192.168.84.55@47578 67266.78540039062 "1970-01-01 00:01:07.190160400" "1970-01-01 00:01:07.266785400" 0B 0B "0.00 kbits" "0.00 kbits" analytics.com HTTP/1.x-HTTP/2_null
192.168.84.55 33226 91.81.128.189 443 79272.04833984375 169.25 7 0 1730 2 0 0 0 0 0 11 0 66357 9 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33226 79441.29833984375 "1970-01-01 00:01:19.272048340" "1970-01-01 00:01:19.441298340" 1.69KB 64.80KB "0.08 kbits" "3.14 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 60994 216.239.34.36 443 81047.48120117188 40.982 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 216.239.34.36@443_192.168.84.55@60994 81088.46320117188 "1970-01-01 00:01:21.047481201" "1970-01-01 00:01:21.088463201" 0B 0B "0.00 kbits" "0.00 kbits" analytics.google.com HTTP/1.x-HTTP/2_null
192.168.84.55 50560 18.66.196.26 443 81047.65698242188 58.668 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 18.66.196.26@443_192.168.84.55@50560 81106.32498242188 "1970-01-01 00:01:21.047656982" "1970-01-01 00:01:21.106324982" 0B 0B "0.00 kbits" "0.00 kbits" static.adsafeprotected.com HTTP/1.x-HTTP/2_null
192.168.84.55 47578 216.58.212.142 443 81047.70703125 58.694 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 216.58.212.142@443_192.168.84.55@47578 81106.40103125 "1970-01-01 00:01:21.047707031" "1970-01-01 00:01:21.106401031" 0B 0B "0.00 kbits" "0.00 kbits" analytics.com HTTP/1.x-HTTP/2_null
192.168.84.55 33226 91.81.128.189 443 81048.36499023438 306.524 69 0 867 1 0 0 0 0 0 84 0 1929268 83 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33226 81354.88899023438 "1970-01-01 00:01:21.048364990" "1970-01-01 00:01:21.354888990" 867.00B 1.84MB "0.02 kbits" "50.35 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 59754 142.250.185.110 443 69238.74829101562 162.139 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 142.250.185.110@443_192.168.84.55@59754 69400.88729101562 "1970-01-01 00:01:09.238748291" "1970-01-01 00:01:09.400887291" 0B 0B "0.00 kbits" "0.00 kbits" fundingchoicesmessages.google.com HTTP/1.x-HTTP/2_null
192.168.84.55 33216 91.81.128.189 443 80937.84033203125 168.917 4 0 1710 2 0 0 0 0 0 7 0 35466 5 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33216 81106.75733203125 "1970-01-01 00:01:20.937840332" "1970-01-01 00:01:21.106757332" 1.67KB 34.63KB "0.08 kbits" "1.68 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 59754 142.250.185.110 443 83076.09619140625 50.511 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 142.250.185.110@443_192.168.84.55@59754 83126.60719140625 "1970-01-01 00:01:23.076096191" "1970-01-01 00:01:23.126607191" 0B 0B "0.00 kbits" "0.00 kbits" fundingchoicesmessages.google.com HTTP/1.x-HTTP/2_null
192.168.84.55 59762 142.250.185.110 443 69338.15625 62.771 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 142.250.185.110@443_192.168.84.55@59762 69400.92725 "1970-01-01 00:01:09.338156250" "1970-01-01 00:01:09.400927250" 0B 0B "0.00 kbits" "0.00 kbits" fundingchoicesmessages.google.com HTTP/1.x-HTTP/2_null
192.168.84.55 33216 91.81.128.189 443 83077.0283203125 314.777 65 0 867 1 0 0 0 0 0 79 0 1817169 78 0 0 0 0 0 91.81.128.189@443_192.168.84.55@33216 83391.8053203125 "1970-01-01 00:01:23.077028320" "1970-01-01 00:01:23.391805320" 867.00B 1.73MB "0.02 kbits" "46.18 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
