c_ip c_pt s_ip s_pt unix_ts_millis lifetime c_all_pkts c_rst_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_all_pkts s_rst_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts connection_id unix_te_millis datetime_ts datetime_te c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits app_token app_proto
192.168.84.55 57992 108.138.192.33 443 74813.66967773438 89.809 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 108.138.192.33@443_192.168.84.55@57992 74903.47867773437 "1970-01-01 00:01:14.813669678" "1970-01-01 00:01:14.903478678" 0B 0B "0.00 kbits" "0.00 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 40534 91.81.129.236 443 72813.32568359375 267.512 6 0 1710 2 0 0 0 0 0 9 0 35820 7 0 0 0 0 0 91.81.129.236@443_192.168.84.55@40534 73080.83768359375 "1970-01-01 00:01:12.813325684" "1970-01-01 00:01:13.080837684" 1.67KB 34.98KB "0.05 kbits" "1.07 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 37332 199.127.194.93 443 33698.755615234375 372.497 10 0 6324 6 0 0 0 0 0 10 0 975 4 2 494 0 0 0 199.127.194.93@443_192.168.84.55@37332 34071.25261523438 "1970-01-01 00:00:33.698755615" "1970-01-01 00:00:34.071252614" 6.18KB 975.00B "0.14 kbits" "0.02 kbits" cws.conviva.com HTTP/1.x-HTTP/2_null
192.168.84.55 50716 18.66.218.100 443 65873.85766601562 116.106 4 0 1730 3 0 0 0 0 0 5 0 2164 2 0 0 0 0 0 18.66.218.100@443_192.168.84.55@50716 65989.96366601562 "1970-01-01 00:01:05.873857666" "1970-01-01 00:01:05.989963666" 1.69KB 2.11KB "0.12 kbits" "0.15 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null
192.168.84.55 43378 52.223.29.147 443 65961.61962890625 88.833 3 0 1748 2 0 0 0 0 0 3 0 361 1 0 0 0 0 0 52.223.29.147@443_192.168.84.55@43378 66050.45262890625 "1970-01-01 00:01:05.961619629" "1970-01-01 00:01:06.050452629" 1.71KB 361.00B "0.16 kbits" "0.03 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 42838 108.138.199.75 443 31259.049560546875 162.386 5 0 327 4 0 0 0 0 0 7 0 714 3 0 0 0 0 0 108.138.199.75@443_192.168.84.55@42838 31421.435560546874 "1970-01-01 00:00:31.259049561" "1970-01-01 00:00:31.421435561" 327.00B 714.00B "0.02 kbits" "0.04 kbits" acc.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 55996 108.157.188.27 443 31283.584716796875 189.946 7 0 475 4 0 0 0 0 0 8 0 1424 4 0 0 0 0 0 108.157.188.27@443_192.168.84.55@55996 31473.530716796875 "1970-01-01 00:00:31.283584717" "1970-01-01 00:00:31.473530717" 475.00B 1.39KB "0.02 kbits" "0.06 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 60884 3.123.62.42 443 31289.456298828125 214.801 7 0 230 4 0 0 0 0 0 8 0 901 4 0 0 0 0 0 3.123.62.42@443_192.168.84.55@60884 31504.257298828124 "1970-01-01 00:00:31.289456299" "1970-01-01 00:00:31.504257299" 230.00B 901.00B "0.01 kbits" "0.03 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 53298 108.156.2.12 443 31258.620361328125 340.257 24 0 1088 13 0 0 0 0 0 31 0 16504 20 0 0 0 0 0 108.156.2.12@443_192.168.84.55@53298 31598.877361328126 "1970-01-01 00:00:31.258620361" "1970-01-01 00:00:31.598877361" 1.06KB 16.12KB "0.03 kbits" "0.39 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 55410 52.59.96.26 443 30349.8076171875 136.359 7 0 369 3 0 0 0 0 0 18 0 34865 15 0 0 0 0 0 52.59.96.26@443_192.168.84.55@55410 30486.1666171875 "1970-01-01 00:00:30.349807617" "1970-01-01 00:00:30.486166617" 369.00B 34.05KB "0.02 kbits" "2.05 kbits" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 37982 108.157.188.90 443 30454.149658203125 878.529 8 0 393 7 0 0 0 0 0 11 0 1599 5 0 0 0 0 0 108.157.188.90@443_192.168.84.55@37982 31332.678658203124 "1970-01-01 00:00:30.454149658" "1970-01-01 00:00:31.332678658" 393.00B 1.56KB "0.00 kbits" "0.01 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 49780 18.66.218.82 443 30573.95263671875 134.376 4 0 177 3 0 0 0 0 0 6 0 1160 3 0 0 0 0 0 18.66.218.82@443_192.168.84.55@49780 30708.32863671875 "1970-01-01 00:00:30.573952637" "1970-01-01 00:00:30.708328637" 177.00B 1.13KB "0.01 kbits" "0.07 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 48500 104.18.32.137 443 30914.9443359375 263.013 5 0 859 4 0 0 0 0 0 7 0 208 3 0 0 0 0 0 104.18.32.137@443_192.168.84.55@48500 31177.9573359375 "1970-01-01 00:00:30.914944336" "1970-01-01 00:00:31.177957336" 859.00B 208.00B "0.03 kbits" "0.01 kbits" api.onetrust.com HTTP/1.x-HTTP/2_null
192.168.84.55 39534 99.86.159.78 443 30898.96630859375 166.203 6 0 246 4 0 0 0 0 0 9 0 1264 5 0 0 0 0 0 99.86.159.78@443_192.168.84.55@39534 31065.16930859375 "1970-01-01 00:00:30.898966309" "1970-01-01 00:00:31.065169309" 246.00B 1.23KB "0.01 kbits" "0.06 kbits" onboarding.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 50356 3.120.25.142 443 30933.3623046875 218.577 5 0 270 4 0 0 0 0 0 7 0 410 3 0 0 0 0 0 3.120.25.142@443_192.168.84.55@50356 31151.9393046875 "1970-01-01 00:00:30.933362305" "1970-01-01 00:00:31.151939305" 270.00B 410.00B "0.01 kbits" "0.02 kbits" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 43044 108.138.192.4 443 30929.5703125 547.223 6 0 279 5 0 0 0 0 0 8 0 1127 3 0 0 0 0 0 108.138.192.4@443_192.168.84.55@43044 31476.793312499998 "1970-01-01 00:00:30.929570312" "1970-01-01 00:00:31.476793312" 279.00B 1.10KB "0.00 kbits" "0.02 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 45708 18.66.196.83 443 30937.607666015625 584.907 11 0 542 8 0 0 0 0 0 15 0 6119 7 0 0 0 0 0 18.66.196.83@443_192.168.84.55@45708 31522.514666015624 "1970-01-01 00:00:30.937607666" "1970-01-01 00:00:31.522514665" 542.00B 5.98KB "0.01 kbits" "0.08 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 47060 3.122.65.191 443 30930.339599609375 221.601 8 0 3053 6 0 0 0 0 0 13 0 5965 7 0 0 0 0 0 3.122.65.191@443_192.168.84.55@47060 31151.940599609374 "1970-01-01 00:00:30.930339600" "1970-01-01 00:00:31.151940600" 2.98KB 5.83KB "0.11 kbits" "0.22 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 55720 151.101.241.91 443 30002.54150390625 300.839 4 0 435 3 0 0 0 0 0 5 0 296 2 0 0 0 0 0 151.101.241.91@443_192.168.84.55@55720 30303.38050390625 "1970-01-01 00:00:30.002541504" "1970-01-01 00:00:30.303380504" 435.00B 296.00B "0.01 kbits" "0.01 kbits" ohttp-relay-safebrowsing.fastly-edge.com HTTP/1.x-HTTP/2_null
192.168.84.55 60348 108.139.243.60 443 29996.625732421875 737.547 90 0 17931 30 0 0 0 0 0 133 0 206013 106 0 0 0 0 0 108.139.243.60@443_192.168.84.55@60348 30734.172732421874 "1970-01-01 00:00:29.996625732" "1970-01-01 00:00:30.734172732" 17.51KB 201.18KB "0.19 kbits" "2.23 kbits" www.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 55098 162.247.243.29 443 30367.2255859375 176.106 6 0 2012 3 0 0 0 1 0 5 0 459 1 0 0 0 1 0 162.247.243.29@443_192.168.84.55@55098 30543.3315859375 "1970-01-01 00:00:30.367225586" "1970-01-01 00:00:30.543331586" 1.96KB 459.00B "0.09 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 55084 162.247.243.29 443 30136.650634765625 447.594 11 0 3679 5 0 0 0 1 0 9 0 4676 4 0 0 0 1 0 162.247.243.29@443_192.168.84.55@55084 30584.244634765626 "1970-01-01 00:00:30.136650635" "1970-01-01 00:00:30.584244635" 3.59KB 4.57KB "0.07 kbits" "0.08 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 40534 91.81.129.236 443 74956.23364257812 519.214 78 0 867 1 0 0 0 0 0 107 0 2003539 106 0 0 0 0 0 91.81.129.236@443_192.168.84.55@40534 75475.44764257813 "1970-01-01 00:01:14.956233643" "1970-01-01 00:01:15.475447643" 867.00B 1.91MB "0.01 kbits" "30.87 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 48974 34.104.33.69 443 31629.650634765625 200.459 11 0 2415 6 0 0 0 1 0 11 0 7141 4 0 0 0 1 0 34.104.33.69@443_192.168.84.55@48974 31830.109634765624 "1970-01-01 00:00:31.629650635" "1970-01-01 00:00:31.830109635" 2.36KB 6.97KB "0.10 kbits" "0.28 kbits" safe.dazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 40546 91.81.129.236 443 74813.90869140625 350.22 5 0 1710 2 0 0 0 0 0 7 0 35819 5 0 0 0 0 0 91.81.129.236@443_192.168.84.55@40546 75164.12869140625 "1970-01-01 00:01:14.813908691" "1970-01-01 00:01:15.164128691" 1.67KB 34.98KB "0.04 kbits" "0.82 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 45064 18.66.196.95 443 31261.69873046875 645.682 13 0 888 10 0 0 0 0 0 21 0 4213 12 0 0 0 0 0 18.66.196.95@443_192.168.84.55@45064 31907.38073046875 "1970-01-01 00:00:31.261698730" "1970-01-01 00:00:31.907380730" 888.00B 4.11KB "0.01 kbits" "0.05 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 54546 18.159.66.253 443 31497.316650390625 528.158 9 0 422 6 0 0 0 0 0 13 0 2840 7 0 0 0 0 0 18.159.66.253@443_192.168.84.55@54546 32025.474650390624 "1970-01-01 00:00:31.497316650" "1970-01-01 00:00:32.025474650" 422.00B 2.77KB "0.01 kbits" "0.04 kbits" ar.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 60082 108.138.192.65 443 31256.08251953125 520.164 8 0 377 5 0 0 0 0 0 11 0 1675 6 0 0 0 0 0 108.138.192.65@443_192.168.84.55@60082 31776.24651953125 "1970-01-01 00:00:31.256082520" "1970-01-01 00:00:31.776246520" 377.00B 1.64KB "0.01 kbits" "0.03 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 59260 18.66.218.48 443 32407.131591796875 141.13 5 0 1798 3 0 0 0 0 0 6 0 2001 3 0 0 0 0 0 18.66.218.48@443_192.168.84.55@59260 32548.261591796876 "1970-01-01 00:00:32.407131592" "1970-01-01 00:00:32.548261592" 1.76KB 1.95KB "0.10 kbits" "0.11 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 46504 108.139.243.76 443 31343.168701171875 798.152 40 0 2676 17 0 0 0 0 0 58 0 43947 41 0 0 0 0 0 108.139.243.76@443_192.168.84.55@46504 32141.320701171877 "1970-01-01 00:00:31.343168701" "1970-01-01 00:00:32.141320701" 2.61KB 42.92KB "0.03 kbits" "0.44 kbits" discovery.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 47000 151.101.242.49 443 32148.61767578125 224.505 3 0 938 3 0 0 0 0 0 5 0 245 2 0 0 0 0 0 151.101.242.49@443_192.168.84.55@47000 32373.12267578125 "1970-01-01 00:00:32.148617676" "1970-01-01 00:00:32.373122676" 938.00B 245.00B "0.03 kbits" "0.01 kbits" cdn.contentful.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 54902 199.127.193.108 443 32997.01171875 153.445 2 0 0 0 0 0 0 0 0 2 0 523 2 1 523 0 0 0 199.127.193.108@443_192.168.84.55@54902 33150.45671875 "1970-01-01 00:00:32.997011719" "1970-01-01 00:00:33.150456719" 0B 523.00B "0.00 kbits" "0.03 kbits" cws.conviva.com HTTP/1.x-HTTP/2_null
192.168.84.55 55918 108.157.188.8 443 32086.5576171875 313.029 14 0 4555 8 0 0 0 1 0 16 0 9396 7 0 0 0 1 0 108.157.188.8@443_192.168.84.55@55918 32399.5866171875 "1970-01-01 00:00:32.086557617" "1970-01-01 00:00:32.399586617" 4.45KB 9.18KB "0.12 kbits" "0.24 kbits" playback.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 40546 91.81.129.236 443 76909.318359375 530.089 95 0 867 1 0 0 0 0 0 189 0 1930512 188 0 0 0 0 0 91.81.129.236@443_192.168.84.55@40546 77439.407359375 "1970-01-01 00:01:16.909318359" "1970-01-01 00:01:17.439407359" 867.00B 1.84MB "0.01 kbits" "29.13 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 40534 91.81.129.236 443 76813.44360351562 231.319 7 0 1710 2 0 0 0 0 0 9 0 35879 7 0 0 0 0 0 91.81.129.236@443_192.168.84.55@40534 77044.76260351563 "1970-01-01 00:01:16.813443604" "1970-01-01 00:01:17.044762604" 1.67KB 35.04KB "0.06 kbits" "1.24 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 40532 91.81.129.236 443 35075.710693359375 64.69 3 0 854 1 0 0 0 0 0 3 0 2016 2 0 0 0 0 0 91.81.129.236@443_192.168.84.55@40532 35140.40069335938 "1970-01-01 00:00:35.075710693" "1970-01-01 00:00:35.140400693" 854.00B 1.97KB "0.11 kbits" "0.25 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 40532 91.81.129.236 443 80140.05053710938 419.553 3 1 0 0 0 0 0 0 0 2 0 24 1 0 0 0 0 1 91.81.129.236@443_192.168.84.55@40532 80559.60353710937 "1970-01-01 00:01:20.140050537" "1970-01-01 00:01:20.559603537" 0B 24.00B "0.00 kbits" "0.00 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 55064 162.247.243.29 443 70557.67065429688 196.874 6 0 6266 5 0 0 0 0 0 6 0 375 1 0 0 0 0 0 162.247.243.29@443_192.168.84.55@55064 70754.54465429687 "1970-01-01 00:01:10.557670654" "1970-01-01 00:01:10.754544654" 6.12KB 375.00B "0.25 kbits" "0.02 kbits" data.net HTTP/1.x-HTTP/2_null
192.168.84.55 35416 216.239.32.36 443 66484.28466796875 55.132 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 216.239.32.36@443_192.168.84.55@35416 66539.41666796875 "1970-01-01 00:01:06.484284668" "1970-01-01 00:01:06.539416668" 0B 0B "0.00 kbits" "0.00 kbits" analytics.google.com HTTP/1.x-HTTP/2_null
192.168.84.55 37906 216.58.212.142 443 66484.29370117188 55.128 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 216.58.212.142@443_192.168.84.55@37906 66539.42170117187 "1970-01-01 00:01:06.484293701" "1970-01-01 00:01:06.539421701" 0B 0B "0.00 kbits" "0.00 kbits" analytics.com HTTP/1.x-HTTP/2_null
192.168.84.55 40534 91.81.129.236 443 78901.68872070312 510.75 76 0 867 1 0 0 0 0 0 106 0 1926274 105 0 0 0 0 0 91.81.129.236@443_192.168.84.55@40534 79412.43872070312 "1970-01-01 00:01:18.901688721" "1970-01-01 00:01:19.412438721" 867.00B 1.84MB "0.01 kbits" "30.17 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 37074 3.75.98.239 443 33472.483642578125 550.041 8 0 2622 5 1 432 0 0 0 8 0 990 3 1 204 0 0 0 3.75.98.239@443_192.168.84.55@37074 34022.52464257812 "1970-01-01 00:00:33.472483643" "1970-01-01 00:00:34.022524643" 2.56KB 990.00B "0.04 kbits" "0.01 kbits" gateway.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 40550 13.226.175.79 443 33333.193603515625 689.26 303 0 105 4 1 35 0 0 0 431 0 5334455 429 0 0 0 0 0 13.226.175.79@443_192.168.84.55@40550 34022.45360351563 "1970-01-01 00:00:33.333193604" "1970-01-01 00:00:34.022453604" 105.00B 5.09MB "0.00 kbits" "61.92 kbits" fe.indazn.com HTTP/1.x-HTTP/2_null
192.168.84.55 35416 216.239.32.36 443 80813.0205078125 53.037 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 216.239.32.36@443_192.168.84.55@35416 80866.0575078125 "1970-01-01 00:01:20.813020508" "1970-01-01 00:01:20.866057508" 0B 0B "0.00 kbits" "0.00 kbits" analytics.google.com HTTP/1.x-HTTP/2_null
192.168.84.55 37906 216.58.212.142 443 80813.06567382812 65.348 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 216.58.212.142@443_192.168.84.55@37906 80878.41367382812 "1970-01-01 00:01:20.813065674" "1970-01-01 00:01:20.878413674" 0B 0B "0.00 kbits" "0.00 kbits" analytics.com HTTP/1.x-HTTP/2_null
192.168.84.55 56352 18.66.196.39 443 66484.2763671875 55.142 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 18.66.196.39@443_192.168.84.55@56352 66539.4183671875 "1970-01-01 00:01:06.484276367" "1970-01-01 00:01:06.539418367" 0B 0B "0.00 kbits" "0.00 kbits" static.adsafeprotected.com HTTP/1.x-HTTP/2_null
192.168.84.55 40546 91.81.129.236 443 78813.45629882812 265.364 5 0 1710 2 0 0 0 0 0 7 0 36154 5 0 0 0 0 0 91.81.129.236@443_192.168.84.55@40546 79078.82029882813 "1970-01-01 00:01:18.813456299" "1970-01-01 00:01:19.078820299" 1.67KB 35.31KB "0.05 kbits" "1.09 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 56352 18.66.196.39 443 80930.00756835938 42.421 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 18.66.196.39@443_192.168.84.55@56352 80972.42856835938 "1970-01-01 00:01:20.930007568" "1970-01-01 00:01:20.972428568" 0B 0B "0.00 kbits" "0.00 kbits" static.adsafeprotected.com HTTP/1.x-HTTP/2_null
192.168.84.55 47492 34.117.188.166 443 22968.3037109375 279.951 9 0 782 4 0 0 0 1 0 9 0 3719 4 0 0 0 1 0 34.117.188.166@443_192.168.84.55@47492 23248.2547109375 "1970-01-01 00:00:22.968303711" "1970-01-01 00:00:23.248254711" 782.00B 3.63KB "0.02 kbits" "0.11 kbits" services.mozilla.com HTTP/1.x-HTTP/2_null
192.168.84.55 34354 104.18.25.111 443 66484.24755859375 55.17 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 104.18.25.111@443_192.168.84.55@34354 66539.41755859375 "1970-01-01 00:01:06.484247559" "1970-01-01 00:01:06.539417559" 0B 0B "0.00 kbits" "0.00 kbits" expansioneggnog.com HTTP/1.x-HTTP/2_null
192.168.84.55 60014 142.250.186.98 443 66484.267578125 55.153 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 142.250.186.98@443_192.168.84.55@60014 66539.420578125 "1970-01-01 00:01:06.484267578" "1970-01-01 00:01:06.539420578" 0B 0B "0.00 kbits" "0.00 kbits" g.doubleclick.net HTTP/1.x-HTTP/2_null
192.168.84.55 40546 91.81.129.236 443 80931.12036132812 455.156 78 0 867 1 0 0 0 0 0 110 0 1954037 109 0 0 0 0 0 91.81.129.236@443_192.168.84.55@40546 81386.27636132813 "1970-01-01 00:01:20.931120361" "1970-01-01 00:01:21.386276361" 867.00B 1.86MB "0.02 kbits" "34.34 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 34354 104.18.25.111 443 82813.55151367188 73.335 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 104.18.25.111@443_192.168.84.55@34354 82886.88651367188 "1970-01-01 00:01:22.813551514" "1970-01-01 00:01:22.886886514" 0B 0B "0.00 kbits" "0.00 kbits" expansioneggnog.com HTTP/1.x-HTTP/2_null
192.168.84.55 60014 142.250.186.98 443 82813.6015625 82.12 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 142.250.186.98@443_192.168.84.55@60014 82895.7215625 "1970-01-01 00:01:22.813601562" "1970-01-01 00:01:22.895721562" 0B 0B "0.00 kbits" "0.00 kbits" g.doubleclick.net HTTP/1.x-HTTP/2_null
192.168.84.55 40534 91.81.129.236 443 80813.19750976562 213.46 6 0 1710 2 0 0 0 0 0 8 0 35695 6 0 0 0 0 0 91.81.129.236@443_192.168.84.55@40534 81026.65750976563 "1970-01-01 00:01:20.813197510" "1970-01-01 00:01:21.026657510" 1.67KB 34.86KB "0.06 kbits" "1.34 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 40560 91.81.129.236 443 39333.70361328125 57.227 2 0 855 1 0 0 0 0 0 3 0 2020 2 0 0 0 0 0 91.81.129.236@443_192.168.84.55@40560 39390.93061328125 "1970-01-01 00:00:39.333703613" "1970-01-01 00:00:39.390930613" 855.00B 1.97KB "0.12 kbits" "0.28 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 40560 91.81.129.236 443 84392.50634765625 420.685 3 1 0 0 0 0 0 0 0 2 0 24 1 0 0 0 0 1 91.81.129.236@443_192.168.84.55@40560 84813.19134765625 "1970-01-01 00:01:24.392506348" "1970-01-01 00:01:24.813191348" 0B 24.00B "0.00 kbits" "0.00 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 50436 142.250.180.142 443 68532.236328125 43.929 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 142.250.180.142@443_192.168.84.55@50436 68576.165328125 "1970-01-01 00:01:08.532236328" "1970-01-01 00:01:08.576165328" 0B 0B "0.00 kbits" "0.00 kbits" fundingchoicesmessages.google.com HTTP/1.x-HTTP/2_null
192.168.84.55 50450 142.250.180.142 443 70581.13159179688 46.198 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 142.250.180.142@443_192.168.84.55@50450 70627.32959179688 "1970-01-01 00:01:10.581131592" "1970-01-01 00:01:10.627329592" 0B 0B "0.00 kbits" "0.00 kbits" fundingchoicesmessages.google.com HTTP/1.x-HTTP/2_null
192.168.84.55 40546 91.81.129.236 443 82813.7783203125 539.573 6 0 1710 2 0 0 0 0 0 8 0 35914 6 1 1400 0 0 0 91.81.129.236@443_192.168.84.55@40546 83353.3513203125 "1970-01-01 00:01:22.813778320" "1970-01-01 00:01:23.353351320" 1.67KB 35.07KB "0.03 kbits" "0.53 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 50450 142.250.180.142 443 84813.2626953125 54.009 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 142.250.180.142@443_192.168.84.55@50450 84867.2716953125 "1970-01-01 00:01:24.813262695" "1970-01-01 00:01:24.867271695" 0B 0B "0.00 kbits" "0.00 kbits" fundingchoicesmessages.google.com HTTP/1.x-HTTP/2_null
192.168.84.55 50436 142.250.180.142 443 84813.23754882812 54.052 2 0 0 0 0 0 0 0 1 2 0 0 0 0 0 0 0 1 142.250.180.142@443_192.168.84.55@50436 84867.28954882812 "1970-01-01 00:01:24.813237549" "1970-01-01 00:01:24.867289549" 0B 0B "0.00 kbits" "0.00 kbits" fundingchoicesmessages.google.com HTTP/1.x-HTTP/2_null
192.168.84.55 40534 91.81.129.236 443 82950.00170898438 442.266 107 0 867 1 0 0 0 0 0 230 0 1886733 229 0 0 0 0 0 91.81.129.236@443_192.168.84.55@40534 83392.26770898438 "1970-01-01 00:01:22.950001709" "1970-01-01 00:01:23.392267709" 867.00B 1.80MB "0.02 kbits" "34.13 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 37272 18.66.196.30 443 38887.456298828125 467.653 8 0 1969 5 1 448 0 0 0 7 0 608 3 0 0 0 0 0 18.66.196.30@443_192.168.84.55@37272 39355.10929882812 "1970-01-01 00:00:38.887456299" "1970-01-01 00:00:39.355109299" 1.92KB 608.00B "0.03 kbits" "0.01 kbits" wa.appsflyer.com HTTP/1.x-HTTP/2_null
192.168.84.55 48896 151.101.240.157 443 38870.405517578125 484.699 5 0 134 4 1 39 0 0 0 5 0 103 2 0 0 0 0 0 151.101.240.157@443_192.168.84.55@48896 39355.104517578126 "1970-01-01 00:00:38.870405518" "1970-01-01 00:00:39.355104518" 134.00B 103.00B "0.00 kbits" "0.00 kbits" twitter.com HTTP/1.x-HTTP/2_null
192.168.84.55 35182 93.184.221.165 443 39281.569580078125 422.888 7 0 762 4 0 0 0 0 0 6 0 483 3 0 0 0 0 0 93.184.221.165@443_192.168.84.55@35182 39704.457580078124 "1970-01-01 00:00:39.281569580" "1970-01-01 00:00:39.704457580" 762.00B 483.00B "0.01 kbits" "0.01 kbits" t.co HTTP/1.x-HTTP/2_null
192.168.84.55 56970 104.244.42.131 443 39281.630615234375 382.609 7 0 768 4 0 0 0 0 0 6 0 295 3 0 0 0 0 0 104.244.42.131@443_192.168.84.55@56970 39664.23961523437 "1970-01-01 00:00:39.281630615" "1970-01-01 00:00:39.664239615" 768.00B 295.00B "0.02 kbits" "0.01 kbits" analytics.twitter.com HTTP/1.x-HTTP/2_null
192.168.84.55 50716 18.66.218.100 443 75871.3466796875 123.615 4 0 1737 3 0 0 0 0 0 4 0 2171 2 0 0 0 0 0 18.66.218.100@443_192.168.84.55@50716 75994.9616796875 "1970-01-01 00:01:15.871346680" "1970-01-01 00:01:15.994961680" 1.70KB 2.12KB "0.11 kbits" "0.14 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null
192.168.84.55 43378 52.223.29.147 443 75964.47265625 132.464 5 0 1797 3 0 0 0 0 0 5 0 361 2 0 0 0 0 0 52.223.29.147@443_192.168.84.55@43378 76096.93665625 "1970-01-01 00:01:15.964472656" "1970-01-01 00:01:16.096936656" 1.75KB 361.00B "0.11 kbits" "0.02 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 40546 91.81.129.236 443 84813.40161132812 499.78 6 0 1710 2 0 0 0 0 0 7 0 35784 5 0 0 0 0 0 91.81.129.236@443_192.168.84.55@40546 85313.18161132812 "1970-01-01 00:01:24.813401611" "1970-01-01 00:01:25.313181611" 1.67KB 34.95KB "0.03 kbits" "0.57 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 40534 91.81.129.236 443 84904.12353515625 405.825 140 0 867 1 0 0 0 0 0 327 0 1959201 326 0 0 0 0 0 91.81.129.236@443_192.168.84.55@40534 85309.94853515625 "1970-01-01 00:01:24.904123535" "1970-01-01 00:01:25.309948535" 867.00B 1.87MB "0.02 kbits" "38.62 kbits" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null
192.168.84.55 34820 216.58.205.34 443 41520.737548828125 255.505 8 0 1909 3 0 0 0 1 0 7 0 6600 3 0 0 0 1 0 216.58.205.34@443_192.168.84.55@34820 41776.24254882812 "1970-01-01 00:00:41.520737549" "1970-01-01 00:00:41.776242549" 1.86KB 6.45KB "0.06 kbits" "0.21 kbits" pagead#.googlesyndication.com HTTP/1.x-HTTP/2_null
