c_ip c_pt s_ip s_pt unix_ts_millis lifetime c_all_pkts c_rst_pkts c_ack_pkts c_pure_ack_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_all_pkts s_rst_pkts s_ack_pkts s_pure_ack_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts connection_id unix_te_millis datetime_ts datetime_te c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits app_token app_proto
192.168.166.55 51632 52.223.29.147 443 136491.55908203125 191.579 14 0 13 5 2490 8 0 0 0 1 0 17 0 17 8 5729 8 0 0 0 1 0 52.223.29.147@443_192.168.166.55@51632 136683.13808203125 "1970-01-01 00:02:16.491559082" "1970-01-01 00:02:16.683138082" 2.43KB 5.59KB "0.10 kbits" "0.24 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.166.55 51586 63.140.62.27 443 137937.830078125 203.55 2 0 2 1 633 1 0 0 0 0 0 2 0 2 1 68 1 0 0 0 0 0 63.140.62.27@443_192.168.166.55@51586 138141.380078125 "1970-01-01 00:02:17.937830078" "1970-01-01 00:02:18.141380078" 633.00B 68.00B "0.02 kbits" "0.00 kbits" hb.omtrdc.net HTTP/1.x-HTTP/2_HTTP/2
192.168.166.55 51543 23.214.204.198 443 133648.99096679688 91.841 2 0 2 1 532 1 0 0 0 0 0 1 0 1 0 605 1 0 0 0 0 0 23.214.204.198@443_192.168.166.55@51543 133740.83196679686 "1970-01-01 00:02:13.648990967" "1970-01-01 00:02:13.740831967" 532.00B 605.00B "0.05 kbits" "0.05 kbits" init.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51552 23.196.137.203 443 103859.17211914062 30.63 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.196.137.203@443_192.168.166.55@51552 103889.80211914063 "1970-01-01 00:01:43.859172119" "1970-01-01 00:01:43.889802119" 0B 0B "0.00 kbits" "0.00 kbits" falke.epgsky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51547 23.196.137.203 443 103859.17211914062 30.63 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.196.137.203@443_192.168.166.55@51547 103889.80211914063 "1970-01-01 00:01:43.859172119" "1970-01-01 00:01:43.889802119" 0B 0B "0.00 kbits" "0.00 kbits" falke.epgsky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51549 23.196.137.203 443 103874.4990234375 23.176 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.196.137.203@443_192.168.166.55@51549 103897.6750234375 "1970-01-01 00:01:43.874499023" "1970-01-01 00:01:43.897675023" 0B 0B "0.00 kbits" "0.00 kbits" falke.epgsky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51548 23.196.137.203 443 103874.4990234375 21.929 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.196.137.203@443_192.168.166.55@51548 103896.4280234375 "1970-01-01 00:01:43.874499023" "1970-01-01 00:01:43.896428023" 0B 0B "0.00 kbits" "0.00 kbits" falke.epgsky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51550 23.196.137.203 443 103859.2421875 30.56 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.196.137.203@443_192.168.166.55@51550 103889.8021875 "1970-01-01 00:01:43.859242188" "1970-01-01 00:01:43.889802187" 0B 0B "0.00 kbits" "0.00 kbits" falke.epgsky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51551 23.196.137.203 443 103874.501953125 23.173 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.196.137.203@443_192.168.166.55@51551 103897.674953125 "1970-01-01 00:01:43.874501953" "1970-01-01 00:01:43.897674953" 0B 0B "0.00 kbits" "0.00 kbits" falke.epgsky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51566 2.22.32.204 443 104262.31518554688 40.631 20 0 20 17 248 3 0 0 0 0 0 29 0 29 2 48946 27 0 0 0 0 0 2.22.32.204@443_192.168.166.55@51566 104302.94618554687 "1970-01-01 00:01:44.262315186" "1970-01-01 00:01:44.302946186" 248.00B 47.80KB "0.05 kbits" "9.64 kbits" imageservice.sky.com HTTP/1.x-HTTP/2_HTTP/2
192.168.166.55 51556 23.52.38.143 443 104332.90014648438 117.895 3 0 3 1 1691 2 0 0 0 0 0 5 0 5 2 3051 3 0 0 0 0 0 23.52.38.143@443_192.168.166.55@51556 104450.79514648438 "1970-01-01 00:01:44.332900146" "1970-01-01 00:01:44.450795146" 1.65KB 2.98KB "0.11 kbits" "0.21 kbits" p.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51546 23.52.38.143 443 104502.00708007812 34.596 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.52.38.143@443_192.168.166.55@51546 104536.60308007813 "1970-01-01 00:01:44.502007080" "1970-01-01 00:01:44.536603080" 0B 0B "0.00 kbits" "0.00 kbits" p.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51584 3.69.181.182 80 104584.2861328125 141.741 2 0 2 1 798 1 0 0 0 0 0 2 0 2 1 1060 1 0 0 0 0 0 3.69.181.182@80_192.168.166.55@51584 104726.0271328125 "1970-01-01 00:01:44.584286133" "1970-01-01 00:01:44.726027133" 798.00B 1.04KB "0.05 kbits" "0.06 kbits" v.fwmrm.net HTTP
192.168.166.55 51557 92.123.101.120 443 107195.26416015625 109.941 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 92.123.101.120@443_192.168.166.55@51557 107305.20516015626 "1970-01-01 00:01:47.195264160" "1970-01-01 00:01:47.305205160" 0B 0B "0.00 kbits" "0.00 kbits" skyq.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51563 23.51.48.42 443 107859.43115234375 38.697 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.51.48.42@443_192.168.166.55@51563 107898.12815234375 "1970-01-01 00:01:47.859431152" "1970-01-01 00:01:47.898128151" 0B 0B "0.00 kbits" "0.00 kbits" search.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51562 23.51.48.42 443 107874.98217773438 23.146 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.51.48.42@443_192.168.166.55@51562 107898.12817773437 "1970-01-01 00:01:47.874982178" "1970-01-01 00:01:47.898128177" 0B 0B "0.00 kbits" "0.00 kbits" search.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51561 23.51.48.42 443 107859.41796875 38.71 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.51.48.42@443_192.168.166.55@51561 107898.12796875 "1970-01-01 00:01:47.859417969" "1970-01-01 00:01:47.898127969" 0B 0B "0.00 kbits" "0.00 kbits" search.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51564 23.51.48.42 443 107874.98315429688 23.145 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.51.48.42@443_192.168.166.55@51564 107898.12815429688 "1970-01-01 00:01:47.874983154" "1970-01-01 00:01:47.898128153" 0B 0B "0.00 kbits" "0.00 kbits" search.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51565 23.51.48.42 443 107874.98315429688 23.145 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.51.48.42@443_192.168.166.55@51565 107898.12815429688 "1970-01-01 00:01:47.874983154" "1970-01-01 00:01:47.898128153" 0B 0B "0.00 kbits" "0.00 kbits" search.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51560 23.51.48.42 443 107890.0771484375 19.967 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.51.48.42@443_192.168.166.55@51560 107910.0441484375 "1970-01-01 00:01:47.890077148" "1970-01-01 00:01:47.910044148" 0B 0B "0.00 kbits" "0.00 kbits" search.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51570 23.51.48.42 443 108380.041015625 37.377 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.51.48.42@443_192.168.166.55@51570 108417.418015625 "1970-01-01 00:01:48.380041016" "1970-01-01 00:01:48.417418016" 0B 0B "0.00 kbits" "0.00 kbits" search.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51572 23.51.48.42 443 108380.03979492188 37.378 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.51.48.42@443_192.168.166.55@51572 108417.41779492187 "1970-01-01 00:01:48.380039795" "1970-01-01 00:01:48.417417795" 0B 0B "0.00 kbits" "0.00 kbits" search.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51568 23.51.48.42 443 108380.03979492188 37.378 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.51.48.42@443_192.168.166.55@51568 108417.41779492187 "1970-01-01 00:01:48.380039795" "1970-01-01 00:01:48.417417795" 0B 0B "0.00 kbits" "0.00 kbits" search.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51569 23.51.48.42 443 108555.61376953125 30.654 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.51.48.42@443_192.168.166.55@51569 108586.26776953124 "1970-01-01 00:01:48.555613770" "1970-01-01 00:01:48.586267770" 0B 0B "0.00 kbits" "0.00 kbits" search.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51571 23.51.48.42 443 108765.75903320312 26.296 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.51.48.42@443_192.168.166.55@51571 108792.05503320313 "1970-01-01 00:01:48.765759033" "1970-01-01 00:01:48.792055033" 0B 0B "0.00 kbits" "0.00 kbits" search.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51567 23.214.205.236 443 108759.833984375 27.575 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.214.205.236@443_192.168.166.55@51567 108787.408984375 "1970-01-01 00:01:48.759833984" "1970-01-01 00:01:48.787408984" 0B 0B "0.00 kbits" "0.00 kbits" skyq.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51575 23.214.205.236 443 108981.92407226562 35.625 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.214.205.236@443_192.168.166.55@51575 109017.54907226562 "1970-01-01 00:01:48.981924072" "1970-01-01 00:01:49.017549072" 0B 0B "0.00 kbits" "0.00 kbits" skyq.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51574 23.214.205.236 443 109045.04614257812 31.597 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.214.205.236@443_192.168.166.55@51574 109076.64314257812 "1970-01-01 00:01:49.045046143" "1970-01-01 00:01:49.076643143" 0B 0B "0.00 kbits" "0.00 kbits" skyq.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51628 101.62.202.203 443 145444.06713867188 491.658 917 0 917 915 482 2 0 0 0 0 0 1037 0 1037 2 2900924 1035 0 0 0 0 0 101.62.202.203@443_192.168.166.55@51628 145935.72513867187 "1970-01-01 00:02:25.444067139" "1970-01-01 00:02:25.935725139" 482.00B 2.77MB "0.01 kbits" "47.20 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.166.55 51630 101.62.202.203 443 145483.091796875 190.803 62 0 62 60 482 2 0 0 0 0 0 76 0 76 2 205767 74 0 0 0 0 0 101.62.202.203@443_192.168.166.55@51630 145673.894796875 "1970-01-01 00:02:25.483091797" "1970-01-01 00:02:25.673894797" 482.00B 200.94KB "0.02 kbits" "8.63 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.166.55 51583 18.65.82.60 443 146415.98217773438 82.414 3 0 3 1 1402 2 0 0 0 0 0 4 0 4 2 1639 2 0 0 0 0 0 18.65.82.60@443_192.168.166.55@51583 146498.39617773436 "1970-01-01 00:02:26.415982178" "1970-01-01 00:02:26.498396178" 1.37KB 1.60KB "0.14 kbits" "0.16 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.166.55 51632 52.223.29.147 443 146500.42895507812 105.842 3 0 3 1 1417 2 0 0 0 0 0 2 0 2 1 360 1 0 0 0 0 0 52.223.29.147@443_192.168.166.55@51632 146606.27095507813 "1970-01-01 00:02:26.500428955" "1970-01-01 00:02:26.606270955" 1.38KB 360.00B "0.11 kbits" "0.03 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.166.55 51632 52.223.29.147 443 156514.09814453125 259.523 4 0 4 1 1420 2 0 0 0 0 1 6 0 6 3 77 1 1 0 0 0 2 52.223.29.147@443_192.168.166.55@51632 156773.62114453124 "1970-01-01 00:02:36.514098145" "1970-01-01 00:02:36.773621145" 1.39KB 77.00B "0.04 kbits" "0.00 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.166.55 51586 63.140.62.27 443 147939.02514648438 251.85 2 0 2 1 633 1 0 0 0 0 0 2 0 2 1 68 1 0 0 0 0 0 63.140.62.27@443_192.168.166.55@51586 148190.87514648438 "1970-01-01 00:02:27.939025146" "1970-01-01 00:02:28.190875146" 633.00B 68.00B "0.02 kbits" "0.00 kbits" hb.omtrdc.net HTTP/1.x-HTTP/2_HTTP/2
192.168.166.55 51543 23.214.204.198 443 148655.39306640625 76.965 2 0 2 1 532 1 0 0 0 0 0 1 0 1 0 605 1 0 0 0 0 0 23.214.204.198@443_192.168.166.55@51543 148732.35806640625 "1970-01-01 00:02:28.655393066" "1970-01-01 00:02:28.732358066" 532.00B 605.00B "0.06 kbits" "0.06 kbits" init.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51628 101.62.202.203 443 155442.080078125 477.234 745 0 745 743 482 2 0 0 0 0 0 912 0 912 2 2617535 910 0 0 0 0 0 101.62.202.203@443_192.168.166.55@51628 155919.314078125 "1970-01-01 00:02:35.442080078" "1970-01-01 00:02:35.919314078" 482.00B 2.50MB "0.01 kbits" "43.88 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.166.55 51630 101.62.202.203 443 155497.73901367188 249.298 66 0 66 64 482 2 0 0 0 0 0 88 0 88 2 205793 86 0 0 0 0 0 101.62.202.203@443_192.168.166.55@51630 155747.03701367188 "1970-01-01 00:02:35.497739014" "1970-01-01 00:02:35.747037014" 482.00B 200.97KB "0.02 kbits" "6.60 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.166.55 51626 185.26.141.74 443 105238.8291015625 202.055 8 0 7 4 862 3 0 0 0 1 0 10 0 10 3 9650 6 0 0 0 1 0 185.26.141.74@443_192.168.166.55@51626 105440.8841015625 "1970-01-01 00:01:45.238829102" "1970-01-01 00:01:45.440884102" 862.00B 9.42KB "0.03 kbits" "0.38 kbits" selector.skycdn.it "SPDY (*)-HTTP/1.x_null"
192.168.166.55 51583 18.65.82.60 443 156425.66918945312 83.791 3 0 3 1 1405 2 0 0 0 0 0 4 0 4 2 1642 2 0 0 0 0 0 18.65.82.60@443_192.168.166.55@51583 156509.46018945312 "1970-01-01 00:02:36.425669189" "1970-01-01 00:02:36.509460189" 1.37KB 1.60KB "0.13 kbits" "0.16 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.166.55 51577 23.40.157.96 443 139065.076171875 32.188 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.40.157.96@443_192.168.166.55@51577 139097.264171875 "1970-01-01 00:02:19.065076172" "1970-01-01 00:02:19.097264172" 0B 0B "0.00 kbits" "0.00 kbits" atlantis.epgsky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51559 23.40.157.96 443 139064.65209960938 32.612 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.40.157.96@443_192.168.166.55@51559 139097.26409960937 "1970-01-01 00:02:19.064652100" "1970-01-01 00:02:19.097264100" 0B 0B "0.00 kbits" "0.00 kbits" atlantis.epgsky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51576 23.40.157.96 443 138984.74609375 21.288 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.40.157.96@443_192.168.166.55@51576 139006.03409375 "1970-01-01 00:02:18.984746094" "1970-01-01 00:02:19.006034094" 0B 0B "0.00 kbits" "0.00 kbits" atlantis.epgsky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51578 23.40.157.96 443 138968.59008789062 26.717 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.40.157.96@443_192.168.166.55@51578 138995.30708789063 "1970-01-01 00:02:18.968590088" "1970-01-01 00:02:18.995307088" 0B 0B "0.00 kbits" "0.00 kbits" atlantis.epgsky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51580 23.40.157.96 443 138968.59008789062 26.717 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.40.157.96@443_192.168.166.55@51580 138995.30708789063 "1970-01-01 00:02:18.968590088" "1970-01-01 00:02:18.995307088" 0B 0B "0.00 kbits" "0.00 kbits" atlantis.epgsky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51579 23.40.157.96 443 138968.59008789062 28.105 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.40.157.96@443_192.168.166.55@51579 138996.69508789064 "1970-01-01 00:02:18.968590088" "1970-01-01 00:02:18.996695088" 0B 0B "0.00 kbits" "0.00 kbits" atlantis.epgsky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51633 18.65.64.96 443 136702.18017578125 285.525 16 0 15 6 2875 9 0 0 0 1 0 18 0 18 9 6499 8 0 0 0 1 0 18.65.64.96@443_192.168.166.55@51633 136987.70517578124 "1970-01-01 00:02:16.702180176" "1970-01-01 00:02:16.987705176" 2.81KB 6.35KB "0.08 kbits" "0.18 kbits" udm.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.166.55 51628 101.62.202.203 443 165445.29614257812 551.589 1029 0 1029 1027 482 2 0 0 0 0 0 1204 0 1204 2 3350102 1202 0 0 0 0 0 101.62.202.203@443_192.168.166.55@51628 165996.88514257813 "1970-01-01 00:02:45.445296143" "1970-01-01 00:02:45.996885143" 482.00B 3.19MB "0.01 kbits" "48.59 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.166.55 51630 101.62.202.203 443 165499.42797851562 244.742 65 0 65 63 482 2 0 0 0 0 0 85 0 85 2 205766 83 0 0 0 0 0 101.62.202.203@443_192.168.166.55@51630 165744.16997851562 "1970-01-01 00:02:45.499427979" "1970-01-01 00:02:45.744169979" 482.00B 200.94KB "0.02 kbits" "6.73 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.166.55 51626 185.26.141.74 443 165710.66918945312 0.035 1 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 185.26.141.74@443_192.168.166.55@51626 165710.70418945313 "1970-01-01 00:02:45.710669189" "1970-01-01 00:02:45.710704189" 0B 0B "0.00 kbits" "0.00 kbits" selector.skycdn.it "SPDY (*)-HTTP/1.x_null"
192.168.166.55 51556 23.52.38.143 443 149459.72509765625 28.391 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 23.52.38.143@443_192.168.166.55@51556 149488.11609765625 "1970-01-01 00:02:29.459725098" "1970-01-01 00:02:29.488116098" 0B 0B "0.00 kbits" "0.00 kbits" p.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51630 101.62.202.203 443 167817.92504882812 36.897 3 1 3 0 31 1 0 0 0 0 1 3 0 3 2 31 1 0 0 0 0 0 101.62.202.203@443_192.168.166.55@51630 167854.82204882812 "1970-01-01 00:02:47.817925049" "1970-01-01 00:02:47.854822049" 31.00B 31.00B "0.01 kbits" "0.01 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.166.55 51628 101.62.202.203 443 167817.35302734375 37.55 3 1 3 0 31 1 0 0 0 0 1 3 0 3 2 31 1 0 0 0 0 0 101.62.202.203@443_192.168.166.55@51628 167854.90302734374 "1970-01-01 00:02:47.817353027" "1970-01-01 00:02:47.854903027" 31.00B 31.00B "0.01 kbits" "0.01 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.166.55 51626 185.26.141.74 443 167818.287109375 51.232 2 0 2 0 31 1 0 0 0 0 1 2 0 2 2 0 0 0 0 0 0 0 185.26.141.74@443_192.168.166.55@51626 167869.519109375 "1970-01-01 00:02:47.818287109" "1970-01-01 00:02:47.869519109" 31.00B 0B "0.00 kbits" "0.00 kbits" selector.skycdn.it "SPDY (*)-HTTP/1.x_null"
192.168.166.55 51586 63.140.62.27 443 157933.13818359375 218.896 2 0 2 1 633 1 0 0 0 0 0 2 0 2 1 68 1 0 0 0 0 0 63.140.62.27@443_192.168.166.55@51586 158152.03418359376 "1970-01-01 00:02:37.933138184" "1970-01-01 00:02:38.152034184" 633.00B 68.00B "0.02 kbits" "0.00 kbits" hb.omtrdc.net HTTP/1.x-HTTP/2_HTTP/2
192.168.166.55 51588 199.127.193.108 443 144913.7890625 298.408 4 0 4 1 2143 3 0 0 0 0 0 3 0 3 2 515 1 0 0 0 0 0 199.127.193.108@443_192.168.166.55@51588 145212.1970625 "1970-01-01 00:02:24.913789062" "1970-01-01 00:02:25.212197062" 2.09KB 515.00B "0.06 kbits" "0.01 kbits" cws.conviva.com HTTP/1.x-HTTP/2_null
192.168.166.55 51583 18.65.82.60 443 166430.05395507812 88.987 3 0 3 1 1403 2 0 0 0 0 0 3 0 3 1 1640 2 0 0 0 0 0 18.65.82.60@443_192.168.166.55@51583 166519.04095507812 "1970-01-01 00:02:46.430053955" "1970-01-01 00:02:46.519040955" 1.37KB 1.60KB "0.13 kbits" "0.15 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.166.55 51635 63.140.62.17 443 166873.81396484375 289.487 12 0 11 4 2101 7 0 0 0 1 0 11 0 11 3 4535 7 0 0 0 1 0 63.140.62.17@443_192.168.166.55@51635 167163.30096484374 "1970-01-01 00:02:46.873813965" "1970-01-01 00:02:47.163300965" 2.05KB 4.43KB "0.06 kbits" "0.13 kbits" smetrics.sky.com HTTP/1.x-HTTP/2_HTTP/2
192.168.166.55 51634 52.223.29.147 443 166530.494140625 212.229 13 0 12 4 2490 8 0 0 0 1 0 16 0 16 8 5729 7 0 0 0 1 0 52.223.29.147@443_192.168.166.55@51634 166742.723140625 "1970-01-01 00:02:46.530494141" "1970-01-01 00:02:46.742723141" 2.43KB 5.59KB "0.09 kbits" "0.22 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.166.55 51566 2.22.32.204 443 149316.22216796875 29.985 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 2.22.32.204@443_192.168.166.55@51566 149346.20716796874 "1970-01-01 00:02:29.316222168" "1970-01-01 00:02:29.346207168" 0B 0B "0.00 kbits" "0.00 kbits" imageservice.sky.com HTTP/1.x-HTTP/2_HTTP/2
192.168.166.55 51556 23.52.38.143 443 167851.14013671875 80.198 2 0 2 1 1354 1 0 0 0 0 0 3 0 3 1 1754 2 0 0 0 0 0 23.52.38.143@443_192.168.166.55@51556 167931.33813671875 "1970-01-01 00:02:47.851140137" "1970-01-01 00:02:47.931338137" 1.32KB 1.71KB "0.14 kbits" "0.17 kbits" p.sky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.166.55 51635 63.140.62.17 443 168022.98608398438 129.792 2 0 2 1 860 1 0 0 0 0 0 2 0 2 1 220 1 0 0 0 0 0 63.140.62.17@443_192.168.166.55@51635 168152.77808398436 "1970-01-01 00:02:48.022986084" "1970-01-01 00:02:48.152778084" 860.00B 220.00B "0.05 kbits" "0.01 kbits" smetrics.sky.com HTTP/1.x-HTTP/2_HTTP/2
192.168.166.55 51584 3.69.181.182 80 149684.22900390625 30.155 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 3.69.181.182@80_192.168.166.55@51584 149714.38400390625 "1970-01-01 00:02:29.684229004" "1970-01-01 00:02:29.714384004" 0B 0B "0.00 kbits" "0.00 kbits" v.fwmrm.net HTTP
192.168.166.55 51586 63.140.62.27 443 167929.76416015625 394.464 5 0 5 2 1887 3 0 0 0 0 0 5 0 5 3 158 2 0 0 0 0 0 63.140.62.27@443_192.168.166.55@51586 168324.22816015626 "1970-01-01 00:02:47.929764160" "1970-01-01 00:02:48.324228160" 1.84KB 158.00B "0.04 kbits" "0.00 kbits" hb.omtrdc.net HTTP/1.x-HTTP/2_HTTP/2
192.168.166.55 51588 199.127.193.108 443 167936.89111328125 263.911 3 0 3 1 1797 2 0 0 0 0 0 3 0 3 2 515 1 0 0 0 0 0 199.127.193.108@443_192.168.166.55@51588 168200.80211328124 "1970-01-01 00:02:47.936891113" "1970-01-01 00:02:48.200802113" 1.75KB 515.00B "0.05 kbits" "0.02 kbits" cws.conviva.com HTTP/1.x-HTTP/2_null
192.168.166.55 51623 176.255.176.100 443 104753.76318359375 134.738 7 0 6 3 3209 3 0 0 0 1 0 7 0 7 3 3416 3 0 0 0 1 0 176.255.176.100@443_192.168.166.55@51623 104888.50118359375 "1970-01-01 00:01:44.753763184" "1970-01-01 00:01:44.888501183" 3.13KB 3.34KB "0.19 kbits" "0.20 kbits" sgwl.skyanywhere.com HTTP
192.168.166.55 51623 176.255.176.100 443 177789.5341796875 56.084 2 0 2 1 0 0 0 0 0 0 1 2 0 2 1 0 0 0 0 0 0 1 176.255.176.100@443_192.168.166.55@51623 177845.6181796875 "1970-01-01 00:02:57.789534180" "1970-01-01 00:02:57.845618180" 0B 0B "0.00 kbits" "0.00 kbits" sgwl.skyanywhere.com HTTP
192.168.166.55 51636 23.52.38.143 443 177671.744140625 226.254 8 0 7 3 1482 3 0 0 0 1 1 9 1 8 2 1500 3 1 0 0 2 1 23.52.38.143@443_192.168.166.55@51636 177897.998140625 "1970-01-01 00:02:57.671744141" "1970-01-01 00:02:57.897998141" 1.45KB 1.46KB "0.05 kbits" "0.05 kbits" p.sky.com "SPDY (*)_HTTP/1.x"
192.168.166.55 51634 52.223.29.147 443 168117.96508789062 63.924 3 0 3 1 1409 2 0 0 0 0 0 4 0 4 2 360 2 0 0 0 0 0 52.223.29.147@443_192.168.166.55@51634 168181.88908789062 "1970-01-01 00:02:48.117965088" "1970-01-01 00:02:48.181889088" 1.38KB 360.00B "0.18 kbits" "0.05 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
