c_ip c_pt s_ip s_pt unix_ts_millis lifetime c_all_pkts c_rst_pkts c_ack_pkts c_pure_ack_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_all_pkts s_rst_pkts s_ack_pkts s_pure_ack_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts connection_id unix_te_millis datetime_ts datetime_te c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits app_token app_proto
192.168.84.55 62652 101.62.213.61 443 71841.53149414062 977.233 13 0 13 13 0 0 0 0 0 0 0 26 0 26 1 35000 25 0 0 0 0 0 101.62.213.61@443_192.168.84.55@62652 72818.76449414062 "1970-01-01 00:01:11.841531494" "1970-01-01 00:01:12.818764494" 0B 34.18KB "0.00 kbits" "0.29 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.84.55 62649 101.62.213.61 443 72274.88623046875 952.798 15 0 15 15 0 0 0 0 0 0 0 27 0 27 1 36400 26 0 0 0 0 0 101.62.213.61@443_192.168.84.55@62649 73227.68423046875 "1970-01-01 00:01:12.274886230" "1970-01-01 00:01:13.227684230" 0B 35.55KB "0.00 kbits" "0.31 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.84.55 62611 104.104.52.114 443 72542.0166015625 997.23 17 0 17 17 0 0 0 0 0 0 0 34 0 34 0 47600 34 0 0 0 0 0 104.104.52.114@443_192.168.84.55@62611 73539.2466015625 "1970-01-01 00:01:12.542016602" "1970-01-01 00:01:13.539246602" 0B 46.48KB "0.00 kbits" "0.38 kbits" acdn-skycdn-it.akamaized.net HTTP/1.x-HTTP/2_null
192.168.84.55 62602 63.140.62.27 443 72389.435546875 659.47 2 0 2 0 622 2 1 622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 63.140.62.27@443_192.168.84.55@62602 73048.905546875 "1970-01-01 00:01:12.389435547" "1970-01-01 00:01:13.048905547" 622.00B 0B "0.01 kbits" "0.00 kbits"  
192.168.84.55 62481 23.214.205.236 443 72431.99340820312 0.0 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 23.214.205.236@443_192.168.84.55@62481 72431.99340820312 "1970-01-01 00:01:12.431993408" "1970-01-01 00:01:12.431993408" 0B 0B NaN NaN skyq.sky.com HTTP/1.x-HTTP/2_null
192.168.84.55 62652 101.62.213.61 443 72868.7822265625 996.469 17 0 17 17 0 0 0 0 0 0 0 26 0 26 0 36400 26 0 0 0 0 0 101.62.213.61@443_192.168.84.55@62652 73865.2512265625 "1970-01-01 00:01:12.868782227" "1970-01-01 00:01:13.865251226" 0B 35.55KB "0.00 kbits" "0.29 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.84.55 62649 101.62.213.61 443 73275.79541015625 974.747 14 0 14 14 0 0 0 0 0 0 0 29 0 29 0 40600 29 0 0 0 0 0 101.62.213.61@443_192.168.84.55@62649 74250.54241015625 "1970-01-01 00:01:13.275795410" "1970-01-01 00:01:14.250542410" 0B 39.65KB "0.00 kbits" "0.33 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.84.55 62611 104.104.52.114 443 73564.1865234375 962.359 13 0 13 13 0 0 0 0 0 0 0 26 0 26 0 36400 26 0 0 0 0 0 104.104.52.114@443_192.168.84.55@62611 74526.5455234375 "1970-01-01 00:01:13.564186523" "1970-01-01 00:01:14.526545523" 0B 35.55KB "0.00 kbits" "0.30 kbits" acdn-skycdn-it.akamaized.net HTTP/1.x-HTTP/2_null
192.168.84.55 62652 101.62.213.61 443 73901.20458984375 988.077 15 0 15 15 0 0 0 0 0 0 0 29 0 29 0 40600 29 0 0 0 0 0 101.62.213.61@443_192.168.84.55@62652 74889.28158984375 "1970-01-01 00:01:13.901204590" "1970-01-01 00:01:14.889281590" 0B 39.65KB "0.00 kbits" "0.33 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.84.55 62549 23.40.157.96 443 60076.303466796875 0.0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 23.40.157.96@443_192.168.84.55@62549 60076.303466796875 "1970-01-01 00:01:00.076303467" "1970-01-01 00:01:00.076303467" 0B 0B NaN NaN atlantis.epgsky.com UNKNOWN
192.168.84.55 62649 101.62.213.61 443 74286.57153320312 974.586 15 0 15 15 0 0 0 0 0 0 0 27 0 27 0 37800 27 0 0 0 0 0 101.62.213.61@443_192.168.84.55@62649 75261.15753320312 "1970-01-01 00:01:14.286571533" "1970-01-01 00:01:15.261157533" 0B 36.91KB "0.00 kbits" "0.31 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.84.55 62553 23.40.157.96 443 60380.221435546875 0.0 1 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 23.40.157.96@443_192.168.84.55@62553 60380.221435546875 "1970-01-01 00:01:00.380221436" "1970-01-01 00:01:00.380221436" 0B 0B NaN NaN atlantis.epgsky.com UNKNOWN
192.168.84.55 62602 63.140.62.27 443 73791.62744140625 902.741 2 0 2 2 0 0 0 0 0 0 0 4 0 4 2 62 2 1 62 0 0 0 63.140.62.27@443_192.168.84.55@62602 74694.36844140624 "1970-01-01 00:01:13.791627441" "1970-01-01 00:01:14.694368441" 0B 62.00B "0.00 kbits" "0.00 kbits"  
192.168.84.55 62611 104.104.52.114 443 74574.48754882812 999.931 16 0 16 16 0 0 0 0 0 0 0 32 0 32 0 44800 32 0 0 0 0 0 104.104.52.114@443_192.168.84.55@62611 75574.41854882812 "1970-01-01 00:01:14.574487549" "1970-01-01 00:01:15.574418549" 0B 43.75KB "0.00 kbits" "0.36 kbits" acdn-skycdn-it.akamaized.net HTTP/1.x-HTTP/2_null
192.168.84.55 62652 101.62.213.61 443 74912.28540039062 974.182 15 0 15 15 0 0 0 0 0 0 0 26 0 26 0 36400 26 0 0 0 0 0 101.62.213.61@443_192.168.84.55@62652 75886.46740039063 "1970-01-01 00:01:14.912285400" "1970-01-01 00:01:15.886467400" 0B 35.55KB "0.00 kbits" "0.30 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.84.55 62649 101.62.213.61 443 75321.16162109375 974.264 15 0 15 15 0 0 0 0 0 0 0 30 0 30 0 42000 30 0 0 0 0 0 101.62.213.61@443_192.168.84.55@62649 76295.42562109375 "1970-01-01 00:01:15.321161621" "1970-01-01 00:01:16.295425621" 0B 41.02KB "0.00 kbits" "0.34 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.84.55 62611 104.104.52.114 443 75671.49755859375 974.409 14 0 14 14 0 0 0 0 0 0 0 28 0 28 0 39200 28 0 0 0 0 0 104.104.52.114@443_192.168.84.55@62611 76645.90655859375 "1970-01-01 00:01:15.671497559" "1970-01-01 00:01:16.645906559" 0B 38.28KB "0.00 kbits" "0.32 kbits" acdn-skycdn-it.akamaized.net HTTP/1.x-HTTP/2_null
192.168.84.55 62499 108.138.192.9 443 66755.28662109375 328.562 3 0 3 2 1389 1 0 0 0 0 0 3 0 3 1 1627 2 0 0 0 0 0 108.138.192.9@443_192.168.84.55@62499 67083.84862109376 "1970-01-01 00:01:06.755286621" "1970-01-01 00:01:07.083848621" 1.36KB 1.59KB "0.03 kbits" "0.04 kbits"  
192.168.84.55 62470 63.140.62.222 443 65807.20141601562 965.69 6 0 6 2 919 4 1 884 0 0 0 6 0 6 3 250 3 1 211 0 0 0 63.140.62.222@443_192.168.84.55@62470 66772.89141601563 "1970-01-01 00:01:05.807201416" "1970-01-01 00:01:06.772891416" 919.00B 250.00B "0.01 kbits" "0.00 kbits" smetrics.sky.com HTTP/1.x-HTTP/2_null
192.168.84.55 62606 35.71.191.239 443 68467.44360351562 0.0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 35.71.191.239@443_192.168.84.55@62606 68467.44360351562 "1970-01-01 00:01:08.467443604" "1970-01-01 00:01:08.467443604" 0B 0B NaN NaN italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 62611 104.104.52.114 443 76681.82153320312 989.275 38 0 38 38 0 0 0 0 0 0 0 77 0 77 0 107800 77 0 0 0 0 0 104.104.52.114@443_192.168.84.55@62611 77671.09653320312 "1970-01-01 00:01:16.681821533" "1970-01-01 00:01:17.671096533" 0B 105.27KB "0.00 kbits" "0.87 kbits" acdn-skycdn-it.akamaized.net HTTP/1.x-HTTP/2_null
192.168.84.55 62611 104.104.52.114 443 77683.1142578125 991.895 39 0 39 39 0 0 0 0 0 0 0 77 0 77 0 107800 77 0 0 0 0 0 104.104.52.114@443_192.168.84.55@62611 78675.0092578125 "1970-01-01 00:01:17.683114258" "1970-01-01 00:01:18.675009258" 0B 105.27KB "0.00 kbits" "0.87 kbits" acdn-skycdn-it.akamaized.net HTTP/1.x-HTTP/2_null
192.168.84.55 62649 101.62.213.61 443 76349.43139648438 301.408 5 0 5 5 0 0 0 0 0 0 0 7 0 7 0 8601 7 0 0 0 0 0 101.62.213.61@443_192.168.84.55@62649 76650.83939648437 "1970-01-01 00:01:16.349431396" "1970-01-01 00:01:16.650839396" 0B 8.40KB "0.00 kbits" "0.23 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.84.55 62652 101.62.213.61 443 75927.92163085938 978.795 17 0 17 17 0 0 0 0 0 0 0 30 0 30 0 41187 30 0 0 0 0 0 101.62.213.61@443_192.168.84.55@62652 76906.71663085937 "1970-01-01 00:01:15.927921631" "1970-01-01 00:01:16.906716631" 0B 40.22KB "0.00 kbits" "0.34 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.84.55 62467 23.214.205.236 443 33683.80859375 951.542 3 0 3 3 0 0 0 0 0 0 0 3 0 3 0 2876 3 0 0 2 0 0 23.214.205.236@443_192.168.84.55@62467 34635.35059375 "1970-01-01 00:00:33.683808594" "1970-01-01 00:00:34.635350594" 0B 2.81KB "0.00 kbits" "0.02 kbits" skyq.sky.com HTTP/1.x-HTTP/2_null
192.168.84.55 62611 104.104.52.114 443 78687.10961914062 998.718 36 0 36 36 0 0 0 0 0 0 0 72 0 72 0 100800 72 0 0 0 0 0 104.104.52.114@443_192.168.84.55@62611 79685.82761914062 "1970-01-01 00:01:18.687109619" "1970-01-01 00:01:19.685827619" 0B 98.44KB "0.00 kbits" "0.81 kbits" acdn-skycdn-it.akamaized.net HTTP/1.x-HTTP/2_null
192.168.84.55 62468 23.214.205.236 443 35030.01220703125 108.718 4 0 4 4 0 0 0 0 0 0 0 8 0 8 0 10536 8 0 0 0 0 0 23.214.205.236@443_192.168.84.55@62468 35138.73020703125 "1970-01-01 00:00:35.030012207" "1970-01-01 00:00:35.138730207" 0B 10.29KB "0.00 kbits" "0.78 kbits" skyq.sky.com HTTP/1.x-HTTP/2_null
192.168.84.55 62487 2.22.32.177 443 34230.005615234375 995.629 24 0 24 22 84 2 0 0 0 0 0 25 0 25 3 30502 22 0 0 0 0 0 2.22.32.177@443_192.168.84.55@62487 35225.634615234376 "1970-01-01 00:00:34.230005615" "1970-01-01 00:00:35.225634615" 84.00B 29.79KB "0.00 kbits" "0.25 kbits" imageservice.sky.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 62649 101.62.213.61 443 79281.15747070312 982.075 16 0 16 14 496 2 0 0 0 0 0 26 0 26 2 33248 24 0 0 0 0 0 101.62.213.61@443_192.168.84.55@62649 80263.23247070312 "1970-01-01 00:01:19.281157471" "1970-01-01 00:01:20.263232471" 496.00B 32.47KB "0.00 kbits" "0.27 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.84.55 62652 101.62.213.61 443 79353.8525390625 958.91 13 0 13 11 496 2 0 0 0 0 0 18 0 18 2 22048 16 0 0 0 0 0 101.62.213.61@443_192.168.84.55@62652 80312.7625390625 "1970-01-01 00:01:19.353852539" "1970-01-01 00:01:20.312762539" 496.00B 21.53KB "0.00 kbits" "0.18 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.84.55 62549 23.40.157.96 443 75083.46142578125 648.217 2 0 2 0 0 2 2 526 0 0 1 0 0 0 0 0 0 0 0 0 0 0 23.40.157.96@443_192.168.84.55@62549 75731.67842578125 "1970-01-01 00:01:15.083461426" "1970-01-01 00:01:15.731678426" 0B 0B "0.00 kbits" "0.00 kbits" atlantis.epgsky.com UNKNOWN
192.168.84.55 62611 104.104.52.114 443 79710.1455078125 907.845 16 0 16 16 0 0 0 0 0 0 0 32 0 32 0 44800 32 0 0 0 0 0 104.104.52.114@443_192.168.84.55@62611 80617.9905078125 "1970-01-01 00:01:19.710145508" "1970-01-01 00:01:20.617990508" 0B 43.75KB "0.00 kbits" "0.39 kbits" acdn-skycdn-it.akamaized.net HTTP/1.x-HTTP/2_null
192.168.84.55 62469 23.214.205.236 443 35604.810546875 488.344 8 0 8 8 0 0 0 0 0 0 0 8 0 8 0 10539 8 0 0 0 0 0 23.214.205.236@443_192.168.84.55@62469 36093.154546875 "1970-01-01 00:00:35.604810547" "1970-01-01 00:00:36.093154547" 0B 10.29KB "0.00 kbits" "0.17 kbits" skyq.sky.com HTTP/1.x-HTTP/2_null
192.168.84.55 62553 23.40.157.96 443 75369.25952148438 664.351 2 0 2 0 0 2 2 526 0 0 1 0 0 0 0 0 0 0 0 0 0 0 23.40.157.96@443_192.168.84.55@62553 76033.61052148437 "1970-01-01 00:01:15.369259521" "1970-01-01 00:01:16.033610521" 0B 0B "0.00 kbits" "0.00 kbits" atlantis.epgsky.com UNKNOWN
192.168.84.55 62649 101.62.213.61 443 80287.54150390625 959.063 16 0 16 16 0 0 0 0 0 0 0 32 0 32 0 44800 32 0 0 0 0 0 101.62.213.61@443_192.168.84.55@62649 81246.60450390624 "1970-01-01 00:01:20.287541504" "1970-01-01 00:01:21.246604504" 0B 43.75KB "0.00 kbits" "0.37 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.84.55 62652 101.62.213.61 443 80356.79443359375 986.281 17 0 17 17 0 0 0 0 0 0 0 30 0 30 0 42000 30 0 0 0 0 0 101.62.213.61@443_192.168.84.55@62652 81343.07543359375 "1970-01-01 00:01:20.356794434" "1970-01-01 00:01:21.343075434" 0B 41.02KB "0.00 kbits" "0.34 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.84.55 62611 104.104.52.114 443 80728.19360351562 820.609 10 0 10 10 0 0 0 0 0 0 0 20 0 20 0 28000 20 0 0 0 0 0 104.104.52.114@443_192.168.84.55@62611 81548.80260351562 "1970-01-01 00:01:20.728193604" "1970-01-01 00:01:21.548802604" 0B 27.34KB "0.00 kbits" "0.27 kbits" acdn-skycdn-it.akamaized.net HTTP/1.x-HTTP/2_null
192.168.84.55 62649 101.62.213.61 443 81288.603515625 984.656 20 0 20 20 0 0 0 0 0 0 0 37 0 37 0 51800 37 0 0 0 0 0 101.62.213.61@443_192.168.84.55@62649 82273.259515625 "1970-01-01 00:01:21.288603516" "1970-01-01 00:01:22.273259516" 0B 50.59KB "0.00 kbits" "0.42 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.84.55 62602 63.140.62.27 443 75609.75439453125 0.032 1 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 1 1 62 0 0 0 63.140.62.27@443_192.168.84.55@62602 75609.78639453126 "1970-01-01 00:01:15.609754395" "1970-01-01 00:01:15.609786395" 0B 0B "0.00 kbits" "0.00 kbits"  
192.168.84.55 62652 101.62.213.61 443 81391.00146484375 966.262 17 0 17 17 0 0 0 0 0 0 0 32 0 32 0 44800 32 0 0 0 0 0 101.62.213.61@443_192.168.84.55@62652 82357.26346484375 "1970-01-01 00:01:21.391001465" "1970-01-01 00:01:22.357263465" 0B 43.75KB "0.00 kbits" "0.37 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.84.55 62553 23.40.157.96 443 81150.50146484375 711.356 3 0 3 3 0 0 0 0 0 0 0 3 0 3 0 0 0 0 0 0 0 3 23.40.157.96@443_192.168.84.55@62553 81861.85746484375 "1970-01-01 00:01:21.150501465" "1970-01-01 00:01:21.861857465" 0B 0B "0.00 kbits" "0.00 kbits" atlantis.epgsky.com UNKNOWN
192.168.84.55 62549 23.40.157.96 443 80715.18823242188 0.05 1 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 23.40.157.96@443_192.168.84.55@62549 80715.23823242188 "1970-01-01 00:01:20.715188232" "1970-01-01 00:01:20.715238232" 0B 0B "0.00 kbits" "0.00 kbits" atlantis.epgsky.com UNKNOWN
192.168.84.55 62611 104.104.52.114 443 82045.25561523438 721.127 8 0 8 8 0 0 0 0 0 0 0 16 0 16 0 22400 16 0 0 0 0 0 104.104.52.114@443_192.168.84.55@62611 82766.38261523437 "1970-01-01 00:01:22.045255614" "1970-01-01 00:01:22.766382615" 0B 21.88KB "0.00 kbits" "0.25 kbits" acdn-skycdn-it.akamaized.net HTTP/1.x-HTTP/2_null
192.168.84.55 62649 101.62.213.61 443 82297.70556640625 999.474 19 0 19 19 0 0 0 0 0 0 0 37 0 37 0 51800 37 0 0 0 0 0 101.62.213.61@443_192.168.84.55@62649 83297.17956640625 "1970-01-01 00:01:22.297705566" "1970-01-01 00:01:23.297179566" 0B 50.59KB "0.00 kbits" "0.41 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.84.55 62652 101.62.213.61 443 82393.8642578125 988.945 18 0 18 18 0 0 0 0 0 0 0 35 0 35 0 49000 35 0 0 0 0 0 101.62.213.61@443_192.168.84.55@62652 83382.8092578125 "1970-01-01 00:01:22.393864258" "1970-01-01 00:01:23.382809258" 0B 47.85KB "0.00 kbits" "0.40 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.84.55 62602 63.140.62.27 443 82393.80346679688 660.378 2 0 2 0 622 2 1 622 0 0 0 0 0 0 0 0 0 0 0 0 0 0 63.140.62.27@443_192.168.84.55@62602 83054.18146679687 "1970-01-01 00:01:22.393803467" "1970-01-01 00:01:23.054181467" 622.00B 0B "0.01 kbits" "0.00 kbits"  
192.168.84.55 62553 23.40.157.96 443 82694.65356445312 0.063 1 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 23.40.157.96@443_192.168.84.55@62553 82694.71656445312 "1970-01-01 00:01:22.694653564" "1970-01-01 00:01:22.694716564" 0B 0B "0.00 kbits" "0.00 kbits" atlantis.epgsky.com UNKNOWN
192.168.84.55 62611 104.104.52.114 443 83273.1494140625 989.088 24 0 24 24 0 0 0 0 0 0 0 49 0 49 0 68600 49 0 0 0 0 0 104.104.52.114@443_192.168.84.55@62611 84262.2374140625 "1970-01-01 00:01:23.273149414" "1970-01-01 00:01:24.262237414" 0B 66.99KB "0.00 kbits" "0.55 kbits" acdn-skycdn-it.akamaized.net HTTP/1.x-HTTP/2_null
192.168.84.55 62500 108.138.192.9 443 66088.47021484375 527.368 1 0 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 108.138.192.9@443_192.168.84.55@62500 66615.83821484375 "1970-01-01 00:01:06.088470215" "1970-01-01 00:01:06.615838215" 0B 0B "0.00 kbits" "0.00 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null
192.168.84.55 62426 23.40.140.194 443 70866.79663085938 52.003 1 0 1 1 0 0 0 0 0 0 0 2 0 2 1 0 1 1 605 0 0 0 23.40.140.194@443_192.168.84.55@62426 70918.79963085937 "1970-01-01 00:01:10.866796631" "1970-01-01 00:01:10.918799631" 0B 0B "0.00 kbits" "0.00 kbits"  
192.168.84.55 62500 108.138.192.9 443 84592.80419921875 175.28 2 0 2 1 0 0 0 0 0 0 1 2 0 2 1 0 0 0 0 0 0 1 108.138.192.9@443_192.168.84.55@62500 84768.08419921875 "1970-01-01 00:01:24.592804199" "1970-01-01 00:01:24.768084199" 0B 0B "0.00 kbits" "0.00 kbits" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null
192.168.84.55 62553 23.40.157.96 443 83715.9345703125 0.04 1 0 1 1 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 1 23.40.157.96@443_192.168.84.55@62553 83715.9745703125 "1970-01-01 00:01:23.715934570" "1970-01-01 00:01:23.715974570" 0B 0B "0.00 kbits" "0.00 kbits" atlantis.epgsky.com UNKNOWN
192.168.84.55 62611 104.104.52.114 443 84275.25756835938 991.722 42 0 42 42 0 0 0 0 0 0 0 83 0 83 0 116200 83 0 0 0 0 0 104.104.52.114@443_192.168.84.55@62611 85266.97956835937 "1970-01-01 00:01:24.275257568" "1970-01-01 00:01:25.266979568" 0B 113.48KB "0.00 kbits" "0.94 kbits" acdn-skycdn-it.akamaized.net HTTP/1.x-HTTP/2_null
192.168.84.55 62603 199.127.193.108 443 45907.4482421875 180.121 2 0 2 2 0 0 0 0 0 0 0 2 0 2 0 302 2 1 302 0 0 0 199.127.193.108@443_192.168.84.55@62603 46087.5692421875 "1970-01-01 00:00:45.907448242" "1970-01-01 00:00:46.087569242" 0B 302.00B "0.00 kbits" "0.01 kbits"  
192.168.84.55 62550 23.40.157.96 443 41054.314208984375 116.193 2 0 2 2 0 0 0 0 0 0 0 5 0 5 2 2819 3 0 0 0 0 0 23.40.157.96@443_192.168.84.55@62550 41170.507208984374 "1970-01-01 00:00:41.054314209" "1970-01-01 00:00:41.170507209" 0B 2.75KB "0.00 kbits" "0.19 kbits"  
192.168.84.55 62551 23.40.157.96 443 40496.880615234375 667.654 3 0 3 2 0 1 1 571 0 0 0 6 0 6 3 3264 3 0 0 0 0 0 23.40.157.96@443_192.168.84.55@62551 41164.53461523438 "1970-01-01 00:00:40.496880615" "1970-01-01 00:00:41.164534615" 0B 3.19KB "0.00 kbits" "0.04 kbits"  
192.168.84.55 62548 23.40.157.96 443 41094.40625 106.126 3 0 3 3 0 0 0 0 0 0 0 6 0 6 2 3102 4 1 249 0 0 0 23.40.157.96@443_192.168.84.55@62548 41200.53225 "1970-01-01 00:00:41.094406250" "1970-01-01 00:00:41.200532250" 0B 3.03KB "0.00 kbits" "0.23 kbits" atlantis.epgsky.com HTTP/1.x-HTTP/2_HTTP/1.x
192.168.84.55 62476 2.22.32.204 443 40891.70458984375 307.822 15 0 15 14 42 1 0 0 0 0 0 25 0 25 11 18914 14 0 0 0 0 0 2.22.32.204@443_192.168.84.55@62476 41199.52658984375 "1970-01-01 00:00:40.891704590" "1970-01-01 00:00:41.199526590" 42.00B 18.47KB "0.00 kbits" "0.49 kbits" imageservice.sky.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 62611 104.104.52.114 443 85279.88549804688 991.502 41 0 41 41 0 0 0 0 0 0 0 83 0 83 0 116200 83 0 0 0 0 0 104.104.52.114@443_192.168.84.55@62611 86271.38749804687 "1970-01-01 00:01:25.279885498" "1970-01-01 00:01:26.271387498" 0B 113.48KB "0.00 kbits" "0.94 kbits" acdn-skycdn-it.akamaized.net HTTP/1.x-HTTP/2_null
192.168.84.55 62499 108.138.192.9 443 76759.9755859375 643.284 2 0 2 1 1395 1 0 0 0 0 0 3 0 3 1 1635 2 0 0 0 0 0 108.138.192.9@443_192.168.84.55@62499 77403.2595859375 "1970-01-01 00:01:16.759975586" "1970-01-01 00:01:17.403259585" 1.36KB 1.60KB "0.02 kbits" "0.02 kbits"  
192.168.84.55 62606 35.71.191.239 443 77409.21557617188 613.181 6 0 6 2 1459 4 1 1400 0 0 0 7 0 7 4 361 3 1 361 0 0 0 35.71.191.239@443_192.168.84.55@62606 78022.39657617187 "1970-01-01 00:01:17.409215576" "1970-01-01 00:01:18.022396576" 1.42KB 361.00B "0.02 kbits" "0.00 kbits" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2
192.168.84.55 62552 23.40.157.96 443 42054.279541015625 147.769 3 0 3 2 570 1 0 0 0 0 0 4 0 4 1 3413 3 0 0 0 0 0 23.40.157.96@443_192.168.84.55@62552 42202.048541015625 "1970-01-01 00:00:42.054279541" "1970-01-01 00:00:42.202048541" 570.00B 3.33KB "0.03 kbits" "0.18 kbits"  
192.168.84.55 62611 104.104.52.114 443 86283.45825195312 998.364 41 0 41 41 0 0 0 0 0 0 0 82 0 82 0 114800 82 0 0 0 0 0 104.104.52.114@443_192.168.84.55@62611 87281.82225195313 "1970-01-01 00:01:26.283458252" "1970-01-01 00:01:27.281822252" 0B 112.11KB "0.00 kbits" "0.92 kbits" acdn-skycdn-it.akamaized.net HTTP/1.x-HTTP/2_null
192.168.84.55 62470 63.140.62.222 443 77341.20947265625 0.038 1 0 1 1 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 63.140.62.222@443_192.168.84.55@62470 77341.24747265625 "1970-01-01 00:01:17.341209473" "1970-01-01 00:01:17.341247473" 0B 0B "0.00 kbits" "0.00 kbits" smetrics.sky.com HTTP/1.x-HTTP/2_null
192.168.84.55 62549 23.40.157.96 443 83104.15161132812 929.933 2 0 2 2 0 0 0 0 0 0 0 2 0 2 0 0 0 0 0 0 0 2 23.40.157.96@443_192.168.84.55@62549 84034.08461132813 "1970-01-01 00:01:23.104151611" "1970-01-01 00:01:24.034084611" 0B 0B "0.00 kbits" "0.00 kbits" atlantis.epgsky.com UNKNOWN
192.168.84.55 62611 104.104.52.114 443 87293.84057617188 992.991 45 0 45 45 0 0 0 0 0 0 0 89 0 89 0 124600 89 0 0 0 0 0 104.104.52.114@443_192.168.84.55@62611 88286.83157617187 "1970-01-01 00:01:27.293840576" "1970-01-01 00:01:28.286831576" 0B 121.68KB "0.00 kbits" "1.00 kbits" acdn-skycdn-it.akamaized.net HTTP/1.x-HTTP/2_null
192.168.84.55 62649 101.62.213.61 443 83321.24340820312 96.617 3 0 3 3 0 0 0 0 0 0 0 5 0 5 0 6230 5 0 0 0 0 0 101.62.213.61@443_192.168.84.55@62649 83417.86040820312 "1970-01-01 00:01:23.321243408" "1970-01-01 00:01:23.417860408" 0B 6.08KB "0.00 kbits" "0.52 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.84.55 62652 101.62.213.61 443 83405.80053710938 566.109 13 0 13 13 0 0 0 0 0 0 0 25 0 25 0 33819 25 0 0 0 0 0 101.62.213.61@443_192.168.84.55@62652 83971.90953710937 "1970-01-01 00:01:23.405800537" "1970-01-01 00:01:23.971909537" 0B 33.03KB "0.00 kbits" "0.48 kbits" cdn#.skycdp.com "SPDY (*)-HTTP/1.x_HTTP/1.x"
192.168.84.55 62611 104.104.52.114 443 88298.8916015625 994.967 29 0 29 29 0 0 0 0 0 0 0 59 0 59 0 82600 59 0 0 0 0 0 104.104.52.114@443_192.168.84.55@62611 89293.8586015625 "1970-01-01 00:01:28.298891602" "1970-01-01 00:01:29.293858602" 0B 80.66KB "0.00 kbits" "0.66 kbits" acdn-skycdn-it.akamaized.net HTTP/1.x-HTTP/2_null
