c_ip c_pt c_unix_ts_millis c_lifetime c_all_byts c_all_pkts c_protocol s_ip s_pt s_unix_ts_millis s_lifetime s_all_byts s_all_pkts s_protocol s_origin_dns_request s_origin_tls_chello connection_id c_unix_te_millis s_unix_te_millis c_datetime_ts c_datetime_te s_datetime_ts s_datetime_te app_token app_proto c_all_volume s_all_volume
192.168.84.198 5353 1887.873779296875 0.0 77 1 0 224.0.0.251 5353 0.0 0.0 0 0 0 - - 224.0.0.251@5353_192.168.84.198@5353 1887.873779296875 0.0 "1970-01-01 00:00:01.887873779" "1970-01-01 00:00:01.887873779" "1970-01-01 00:00:00.000000000" "1970-01-01 00:00:00.000000000"  UNKNOWN 77.00B 0B
192.168.84.55 54784 3594.535888671875 0.061406 88 2 19 192.168.84.198 53 3732.40380859375 0.0 146 1 19 - - 192.168.84.198@53_192.168.84.55@54784 3594.597412109375 3732.40380859375 "1970-01-01 00:00:03.594535889" "1970-01-01 00:00:03.594597412" "1970-01-01 00:00:03.732403809" "1970-01-01 00:00:03.732403809"  DNS 88.00B 146.00B
192.168.84.55 60243 8920.424560546875 0.0 43 1 19 192.168.84.198 53 8967.9189453125 0.0 147 1 19 - - 192.168.84.198@53_192.168.84.55@60243 8920.424560546875 8967.9189453125 "1970-01-01 00:00:08.920424561" "1970-01-01 00:00:08.920424561" "1970-01-01 00:00:08.967918945" "1970-01-01 00:00:08.967918945"  DNS 43.00B 147.00B
192.168.84.55 55092 9363.781982421875 0.0 27 1 19 192.168.84.198 53 9429.179931640625 0.0 112 1 19 - - 192.168.84.198@53_192.168.84.55@55092 9363.781982421875 9429.179931640625 "1970-01-01 00:00:09.363781982" "1970-01-01 00:00:09.363781982" "1970-01-01 00:00:09.429179932" "1970-01-01 00:00:09.429179932"  DNS 27.00B 112.00B
192.168.84.55 62339 9374.283935546875 0.0 30 1 19 192.168.84.198 53 9440.875 0.0 117 1 19 - - 192.168.84.198@53_192.168.84.55@62339 9374.283935546875 9440.875 "1970-01-01 00:00:09.374283936" "1970-01-01 00:00:09.374283936" "1970-01-01 00:00:09.440875000" "1970-01-01 00:00:09.440875000"  DNS 30.00B 117.00B
192.168.84.55 58881 9678.546630859375 0.0 34 1 19 192.168.84.198 53 9710.202880859375 0.0 125 1 19 - - 192.168.84.198@53_192.168.84.55@58881 9678.546630859375 9710.202880859375 "1970-01-01 00:00:09.678546631" "1970-01-01 00:00:09.678546631" "1970-01-01 00:00:09.710202881" "1970-01-01 00:00:09.710202881"  DNS 34.00B 125.00B
192.168.84.55 55775 11643.950927734375 0.0 41 1 19 192.168.84.198 53 11710.346923828125 0.0 57 1 19 - - 192.168.84.198@53_192.168.84.55@55775 11643.950927734375 11710.346923828125 "1970-01-01 00:00:11.643950928" "1970-01-01 00:00:11.643950928" "1970-01-01 00:00:11.710346924" "1970-01-01 00:00:11.710346924"  DNS 41.00B 57.00B
192.168.84.55 54132 13919.27587890625 0.073978 86 2 19 192.168.84.198 53 14043.10791015625 0.0 201 1 19 - - 192.168.84.198@53_192.168.84.55@54132 13919.349853515625 14043.10791015625 "1970-01-01 00:00:13.919275879" "1970-01-01 00:00:13.919349854" "1970-01-01 00:00:14.043107910" "1970-01-01 00:00:14.043107910"  DNS 86.00B 201.00B
192.168.84.55 59380 13953.87060546875 0.069397 74 2 19 192.168.84.198 53 14024.60986328125 0.001197 267 2 19 - - 192.168.84.198@53_192.168.84.55@59380 13953.93994140625 14024.611083984375 "1970-01-01 00:00:13.953870605" "1970-01-01 00:00:13.953939941" "1970-01-01 00:00:14.024609863" "1970-01-01 00:00:14.024611084"  DNS 74.00B 267.00B
192.168.84.55 61870 14498.074951171875 0.0 42 1 19 192.168.84.198 53 14530.755859375 0.0 144 1 19 - - 192.168.84.198@53_192.168.84.55@61870 14498.074951171875 14530.755859375 "1970-01-01 00:00:14.498074951" "1970-01-01 00:00:14.498074951" "1970-01-01 00:00:14.530755859" "1970-01-01 00:00:14.530755859"  DNS 42.00B 144.00B
