192.168.84.55 64705 23.194.176.111 443 9830.27197265625 99.092 2 0 2 2 0 0 0 0 0 0 0 5 0 5 1 4596 4 0 0 0 0 0 192.168.84.55#64705#23.194.176.111#443 9929.36397265625 falke.epgsky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64701 23.194.176.111 443 9830.3427734375 99.059 2 0 2 2 0 0 0 0 0 0 0 5 0 5 1 4594 4 0 0 0 0 0 192.168.84.55#64701#23.194.176.111#443 9929.4017734375 falke.epgsky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64704 23.194.176.111 443 9828.28076171875 78.023 1 0 1 1 0 0 0 0 0 0 0 4 0 4 1 4096 3 0 0 0 0 0 192.168.84.55#64704#23.194.176.111#443 9906.30376171875 falke.epgsky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64702 23.194.176.111 443 9828.380615234375 0.0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 192.168.84.55#64702#23.194.176.111#443 9828.380615234375 falke.epgsky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64703 23.194.176.111 443 9828.366943359375 67.924 1 0 1 1 0 0 0 0 0 0 0 4 0 4 1 4096 3 0 0 0 0 0 192.168.84.55#64703#23.194.176.111#443 9896.290943359376 falke.epgsky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64707 23.52.38.143 443 9769.93896484375 0.0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 192.168.84.55#64707#23.52.38.143#443 9769.93896484375  
192.168.84.55 64706 23.194.176.111 443 9828.352783203125 26.342 4 0 4 2 726 2 0 0 0 0 0 5 0 5 1 4595 4 0 0 0 0 0 192.168.84.55#64706#23.194.176.111#443 9854.694783203126 falke.epgsky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64702 23.194.176.111 443 9935.745849609375 31.082 5 0 5 3 720 2 0 0 0 0 0 5 0 5 0 4596 5 1 500 0 0 0 192.168.84.55#64702#23.194.176.111#443 9966.827849609375 falke.epgsky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64703 23.194.176.111 443 9948.28857421875 91.027 3 0 3 1 721 2 0 0 0 0 0 2 0 2 0 773 2 0 0 0 0 0 192.168.84.55#64703#23.194.176.111#443 10039.31557421875 falke.epgsky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64707 23.52.38.143 443 9956.559814453125 69.264 5 0 5 2 1579 3 0 0 0 0 0 4 0 4 1 152 1 1 0 0 2 0 192.168.84.55#64707#23.52.38.143#443 10025.823814453124  
192.168.84.55 64707 23.52.38.143 443 10057.3369140625 13.825 0 0 0 0 0 0 0 0 0 0 0 2 0 2 2 0 0 0 0 0 0 0 192.168.84.55#64707#23.52.38.143#443 10071.1619140625  
192.168.84.55 64707 23.52.38.143 443 10722.48095703125 59.022 2 0 2 1 1305 1 0 0 0 0 0 3 0 3 1 1835 2 0 0 0 0 0 192.168.84.55#64707#23.52.38.143#443 10781.50295703125  
192.168.84.55 64716 185.26.140.126 443 11710.962890625 60.938 5 0 4 1 4200 3 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 192.168.84.55#64716#185.26.140.126#443 11771.900890625 drm-sgw.skycdn.it HTTP
192.168.84.55 64716 185.26.140.126 443 11864.719970703125 71.601 7 0 7 2 4732 5 0 0 0 0 0 6 0 6 4 2530 2 0 0 0 0 0 192.168.84.55#64716#185.26.140.126#443 11936.320970703126 drm-sgw.skycdn.it HTTP
192.168.84.55 64707 23.52.38.143 443 10829.478759765625 0.084 1 0 1 1 0 0 0 0 0 0 0 2 0 2 0 1894 2 0 0 0 0 0 192.168.84.55#64707#23.52.38.143#443 10829.562759765626  
192.168.84.55 64707 23.52.38.143 443 11995.389892578125 52.372 1 0 1 0 1011 1 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 192.168.84.55#64707#23.52.38.143#443 12047.761892578124  
192.168.84.55 64725 23.40.157.96 443 14025.24658203125 92.025 4 0 3 2 517 1 0 0 0 1 0 5 0 5 1 4096 3 0 0 0 1 0 192.168.84.55#64725#23.40.157.96#443 14117.27158203125 atlantis.epgsky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64726 92.123.101.120 443 14043.727783203125 90.549 4 0 3 2 517 1 0 0 0 1 0 4 0 4 1 2800 2 0 0 0 1 0 192.168.84.55#64726#92.123.101.120#443 14134.276783203126 skyq.sky.com "['http/1.x', 'http/2']#None"
192.168.84.55 64725 23.40.157.96 443 14128.23583984375 79.301 5 1 5 3 0 0 0 0 0 0 1 7 0 7 0 7408 7 0 0 0 0 0 192.168.84.55#64725#23.40.157.96#443 14207.53683984375 atlantis.epgsky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64726 92.123.101.120 443 14145.225830078125 48.923 3 0 3 1 701 2 0 0 0 0 0 3 0 3 0 3252 3 0 0 0 0 0 192.168.84.55#64726#92.123.101.120#443 14194.148830078126 skyq.sky.com "['http/1.x', 'http/2']#None"
192.168.84.55 64728 23.40.157.96 443 14177.48095703125 32.291 3 0 2 1 517 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 192.168.84.55#64728#23.40.157.96#443 14209.77195703125  
192.168.84.55 64726 92.123.101.120 443 14255.333984375 98.032 8 0 8 8 0 0 0 0 0 0 0 17 0 17 0 21606 17 0 0 0 0 0 192.168.84.55#64726#92.123.101.120#443 14353.365984375 skyq.sky.com "['http/1.x', 'http/2']#None"
192.168.84.55 64728 23.40.157.96 443 14314.2587890625 39.085 2 0 2 2 0 0 0 0 0 0 0 5 0 5 1 5496 4 0 0 0 0 0 192.168.84.55#64728#23.40.157.96#443 14353.3437890625  
192.168.84.55 64726 92.123.101.120 443 14364.284912109375 67.053 7 0 7 7 0 0 0 0 0 0 0 14 0 14 0 18359 14 0 0 0 0 0 192.168.84.55#64726#92.123.101.120#443 14431.337912109375 skyq.sky.com "['http/1.x', 'http/2']#None"
192.168.84.55 64728 23.40.157.96 443 14437.287841796875 60.919 5 0 5 3 704 2 0 0 0 0 0 8 0 8 0 7905 8 0 0 0 0 0 192.168.84.55#64728#23.40.157.96#443 14498.206841796875  
192.168.84.55 64735 23.51.48.42 443 14531.616943359375 95.73 4 0 3 2 517 1 0 0 0 1 0 5 0 5 1 4096 3 0 0 0 1 0 192.168.84.55#64735#23.51.48.42#443 14627.346943359375 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64733 23.51.48.42 443 14531.475830078125 56.837 3 0 2 1 517 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 192.168.84.55#64733#23.51.48.42#443 14588.312830078125 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64734 23.51.48.42 443 14531.556884765625 56.987 3 0 2 1 517 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 192.168.84.55#64734#23.51.48.42#443 14588.543884765624 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64732 23.51.48.42 443 14531.414794921875 57.356 3 0 2 1 517 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 192.168.84.55#64732#23.51.48.42#443 14588.770794921875 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64730 23.51.48.42 443 14531.269775390625 57.724 3 0 2 1 517 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 192.168.84.55#64730#23.51.48.42#443 14588.993775390625 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64731 23.51.48.42 443 14531.353759765625 59.235 3 0 2 1 517 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 192.168.84.55#64731#23.51.48.42#443 14590.588759765626 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64735 23.51.48.42 443 14638.3369140625 97.987 4 0 4 2 823 2 0 0 0 0 0 3 0 3 0 2173 3 0 0 0 0 0 192.168.84.55#64735#23.51.48.42#443 14736.3239140625 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64733 23.51.48.42 443 14638.382568359375 16.894 4 0 4 2 823 2 0 0 0 0 0 5 0 5 1 4594 4 0 0 0 0 0 192.168.84.55#64733#23.51.48.42#443 14655.276568359375 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64734 23.51.48.42 443 14658.451904296875 96.958 5 0 5 3 823 2 0 0 0 0 0 6 0 6 1 4595 5 1 499 0 0 0 192.168.84.55#64734#23.51.48.42#443 14755.409904296876 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64732 23.51.48.42 443 14677.4189453125 94.924 7 0 7 4 1520 3 0 0 0 0 0 10 0 10 2 6690 8 1 498 0 0 0 192.168.84.55#64732#23.51.48.42#443 14772.3429453125 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64730 23.51.48.42 443 14699.327880859375 81.262 6 0 6 3 1520 3 0 0 0 0 0 9 0 9 2 6453 7 0 0 0 0 0 192.168.84.55#64730#23.51.48.42#443 14780.589880859376 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64731 23.51.48.42 443 14716.415771484375 80.899 6 0 6 3 1520 3 0 0 0 0 0 9 0 9 2 6775 7 0 0 0 0 0 192.168.84.55#64731#23.51.48.42#443 14797.314771484374 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64733 23.51.48.42 443 14743.27294921875 62.037 4 0 4 2 1394 2 0 0 0 0 0 5 0 5 0 3627 5 0 0 0 0 0 192.168.84.55#64733#23.51.48.42#443 14805.30994921875 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64735 23.51.48.42 443 14743.239990234375 70.245 3 0 3 1 1394 2 0 0 0 0 0 3 0 3 0 2642 3 0 0 0 0 0 192.168.84.55#64735#23.51.48.42#443 14813.484990234376 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64734 23.51.48.42 443 14759.45458984375 82.266 4 0 4 2 1394 2 0 0 0 0 0 5 0 5 0 3973 5 0 0 0 0 0 192.168.84.55#64734#23.51.48.42#443 14841.72058984375 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64732 23.51.48.42 443 14813.5166015625 96.875 2 0 2 1 697 1 0 0 0 0 0 3 0 3 1 1908 2 0 0 0 0 0 192.168.84.55#64732#23.51.48.42#443 14910.3916015625 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64730 23.51.48.42 443 14853.436767578125 85.995 4 0 4 2 1366 2 0 0 0 0 0 4 0 4 0 3628 4 0 0 0 0 0 192.168.84.55#64730#23.51.48.42#443 14939.431767578126 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64731 23.51.48.42 443 14864.402587890625 70.198 4 0 4 2 1366 2 0 0 0 0 0 4 0 4 0 3601 4 0 0 0 0 0 192.168.84.55#64731#23.51.48.42#443 14934.600587890625 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64735 23.51.48.42 443 14899.872802734375 62.832 4 0 4 2 1366 2 0 0 0 0 0 4 0 4 0 4110 4 0 0 0 0 0 192.168.84.55#64735#23.51.48.42#443 14962.704802734375 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64733 23.51.48.42 443 14883.388916015625 87.185 5 0 5 3 1366 2 0 0 0 0 0 6 0 6 0 7138 6 0 0 0 0 0 192.168.84.55#64733#23.51.48.42#443 14970.573916015624 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64734 23.51.48.42 443 14910.4345703125 76.266 4 0 4 2 1338 2 0 0 0 0 0 4 0 4 0 3647 4 0 0 0 0 0 192.168.84.55#64734#23.51.48.42#443 14986.7005703125 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64732 23.51.48.42 443 14915.452880859375 98.241 4 0 4 2 1338 2 0 0 0 0 0 5 0 5 1 4922 4 0 0 0 0 0 192.168.84.55#64732#23.51.48.42#443 15013.693880859375 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64730 23.51.48.42 443 14985.474609375 63.046 4 0 4 2 1338 2 0 0 0 0 0 4 0 4 0 4122 4 0 0 0 0 0 192.168.84.55#64730#23.51.48.42#443 15048.520609375 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64731 23.51.48.42 443 14994.491943359375 80.288 4 0 4 2 1338 2 0 0 0 0 0 4 0 4 0 4152 4 0 0 0 0 0 192.168.84.55#64731#23.51.48.42#443 15074.779943359375 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64735 23.51.48.42 443 15023.431884765625 58.948 4 0 4 2 1338 2 0 0 0 0 0 4 0 4 0 4152 4 0 0 0 0 0 192.168.84.55#64735#23.51.48.42#443 15082.379884765625 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64733 23.51.48.42 443 15039.448974609375 75.317 5 0 5 3 1338 2 0 0 0 0 0 6 0 6 0 7180 6 0 0 0 0 0 192.168.84.55#64733#23.51.48.42#443 15114.765974609374 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64734 23.51.48.42 443 15056.447998046875 68.348 4 0 4 2 1338 2 0 0 0 0 0 4 0 4 0 4248 4 0 0 0 0 0 192.168.84.55#64734#23.51.48.42#443 15124.795998046875 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64732 23.51.48.42 443 15064.428955078125 70.251 4 0 4 2 1338 2 0 0 0 0 0 4 0 4 0 4232 4 0 0 0 0 0 192.168.84.55#64732#23.51.48.42#443 15134.679955078125 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64731 23.51.48.42 443 15149.657958984375 54.093 4 0 4 2 1338 2 0 0 0 0 0 4 0 4 0 4152 4 0 0 0 0 0 192.168.84.55#64731#23.51.48.42#443 15203.750958984376 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64730 23.51.48.42 443 15141.428955078125 54.24 4 0 4 2 1338 2 0 0 0 0 0 4 0 4 0 4141 4 0 0 0 0 0 192.168.84.55#64730#23.51.48.42#443 15195.668955078125 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64735 23.51.48.42 443 15159.4638671875 52.332 4 0 4 2 1388 2 0 0 0 0 0 4 0 4 0 4339 4 0 0 0 0 0 192.168.84.55#64735#23.51.48.42#443 15211.7958671875 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64733 23.51.48.42 443 15169.466796875 52.048 4 0 4 2 1338 2 0 0 0 0 0 4 0 4 0 4118 4 0 0 0 0 0 192.168.84.55#64733#23.51.48.42#443 15221.514796875 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64734 23.51.48.42 443 15178.4619140625 51.355 4 0 4 2 1338 2 0 0 0 0 0 4 0 4 0 3993 4 0 0 0 0 0 192.168.84.55#64734#23.51.48.42#443 15229.8169140625 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64732 23.51.48.42 443 15186.546630859375 78.184 5 0 5 3 1338 2 0 0 0 0 0 6 0 6 0 6706 6 0 0 0 0 0 192.168.84.55#64732#23.51.48.42#443 15264.730630859374 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64740 2.22.32.177 443 15409.259765625 47.576 3 0 2 1 517 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 192.168.84.55#64740#2.22.32.177#443 15456.835765625 imageservice.sky.com "['http/1.x', 'http/2']#['http/2']"
192.168.84.55 64739 23.40.141.227 443 15404.768798828125 45.906 3 0 2 1 517 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 192.168.84.55#64739#23.40.141.227#443 15450.674798828126 skyq.sky.com "['http/1.x', 'http/2']#None"
192.168.84.55 64738 23.40.141.227 443 15398.964599609375 51.062 3 0 2 1 517 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 192.168.84.55#64738#23.40.141.227#443 15450.026599609375 skyq.sky.com "['http/1.x', 'http/2']#None"
192.168.84.55 64738 23.40.141.227 443 15511.823974609375 95.814 8 0 8 6 750 2 0 0 0 0 0 13 0 13 2 13018 11 0 0 0 0 0 192.168.84.55#64738#23.40.141.227#443 15607.637974609375 skyq.sky.com "['http/1.x', 'http/2']#None"
192.168.84.55 64740 2.22.32.177 443 15510.761962890625 58.909 5 0 5 2 718 3 0 0 0 0 0 5 0 5 1 4589 4 0 0 0 0 0 192.168.84.55#64740#2.22.32.177#443 15569.670962890625 imageservice.sky.com "['http/1.x', 'http/2']#['http/2']"
192.168.84.55 64728 23.40.157.96 443 14548.35693359375 0.0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 192.168.84.55#64728#23.40.157.96#443 14548.35693359375  
192.168.84.55 64748 63.140.62.17 443 15520.18994140625 0.0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 192.168.84.55#64748#63.140.62.17#443 15520.18994140625 smetrics.sky.com "['http/1.x', 'http/2']#None"
192.168.84.55 64739 23.40.141.227 443 15510.806884765625 43.308 3 0 3 1 750 2 0 0 0 0 0 4 0 4 1 4044 3 0 0 0 0 0 192.168.84.55#64739#23.40.141.227#443 15554.114884765626 skyq.sky.com "['http/1.x', 'http/2']#None"
192.168.84.55 64741 23.51.48.42 443 15513.663818359375 52.454 3 0 2 1 517 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 192.168.84.55#64741#23.51.48.42#443 15566.117818359375 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64742 23.51.48.42 443 15513.73291015625 50.543 3 0 2 1 517 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 192.168.84.55#64742#23.51.48.42#443 15564.27591015625 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64743 23.51.48.42 443 15513.7958984375 52.537 3 0 2 1 517 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 192.168.84.55#64743#23.51.48.42#443 15566.3328984375 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64745 23.51.48.42 443 15513.923828125 53.424 3 0 2 1 517 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 192.168.84.55#64745#23.51.48.42#443 15567.347828125 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64747 2.22.32.204 443 15520.019775390625 49.367 3 0 2 1 517 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 192.168.84.55#64747#2.22.32.204#443 15569.386775390625 imageservice.sky.com "['http/1.x', 'http/2']#['http/2']"
192.168.84.55 64744 23.51.48.42 443 15513.867919921875 52.672 3 0 2 1 517 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 192.168.84.55#64744#23.51.48.42#443 15566.539919921875 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64746 23.51.48.42 443 15513.997802734375 52.831 3 0 2 1 517 1 0 0 0 1 0 1 0 1 0 0 0 0 0 0 1 0 192.168.84.55#64746#23.51.48.42#443 15566.828802734375 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
192.168.84.55 64740 2.22.32.177 443 15632.406982421875 4.022 13 0 13 0 1563 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 192.168.84.55#64740#2.22.32.177#443 15636.428982421876 imageservice.sky.com "['http/1.x', 'http/2']#['http/2']"
192.168.84.55 64738 23.40.141.227 443 15618.56591796875 32.489 4 0 4 4 0 0 0 0 0 0 0 8 0 8 0 10806 8 0 0 0 0 0 192.168.84.55#64738#23.40.141.227#443 15651.05491796875 skyq.sky.com "['http/1.x', 'http/2']#None"
192.168.84.55 64728 23.40.157.96 443 15638.52783203125 0.0 1 0 1 0 570 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 192.168.84.55#64728#23.40.157.96#443 15638.52783203125  
192.168.84.55 64750 23.40.141.227 443 15630.634765625 0.0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 192.168.84.55#64750#23.40.141.227#443 15630.634765625 skyq.sky.com "['http/1.x', 'http/2']#None"
192.168.84.55 64749 23.40.141.227 443 15629.81298828125 0.0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 192.168.84.55#64749#23.40.141.227#443 15629.81298828125 skyq.sky.com "['http/1.x', 'http/2']#None"
192.168.84.55 64751 23.40.141.227 443 15631.10888671875 0.0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 192.168.84.55#64751#23.40.141.227#443 15631.10888671875 skyq.sky.com "['http/1.x', 'http/2']#None"
192.168.84.55 64740 2.22.32.177 443 15838.643798828125 76.16 3 0 3 1 38 2 1 1400 0 0 0 5 0 5 2 380 3 0 0 0 0 0 192.168.84.55#64740#2.22.32.177#443 15914.803798828125 imageservice.sky.com "['http/1.x', 'http/2']#['http/2']"
192.168.84.55 64738 23.40.141.227 443 15874.837890625 63.93 6 0 6 6 0 0 0 0 0 0 0 12 0 12 0 16800 12 0 0 0 0 0 192.168.84.55#64738#23.40.141.227#443 15938.767890625 skyq.sky.com "['http/1.x', 'http/2']#None"
192.168.84.55 64754 23.40.157.96 443 15642.110595703125 0.0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 192.168.84.55#64754#23.40.157.96#443 15642.110595703125  
192.168.84.55 64753 23.40.157.96 443 15641.0166015625 0.0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 192.168.84.55#64753#23.40.157.96#443 15641.0166015625  
192.168.84.55 64742 23.51.48.42 443 15742.60693359375 16.965 4 0 4 2 836 2 0 0 0 0 0 5 0 5 1 4594 4 0 0 0 0 0 192.168.84.55#64742#23.51.48.42#443 15759.57193359375 search.sky.com "['http/1.x', 'http/2']#['http/1.x']"
