c_ip c_pt c_unix_ts_millis c_lifetime c_all_byts c_all_pkts c_protocol s_ip s_pt s_unix_ts_millis s_lifetime s_all_byts s_all_pkts s_protocol s_origin_dns_request s_origin_tls_chello connection_id c_unix_te_millis s_unix_te_millis c_datetime_ts c_datetime_te s_datetime_ts s_datetime_te app_token app_proto c_all_volume s_all_volume
192.168.84.55 20933 402.180419921875 0.0 47 1 19 192.168.84.198 53 527.644287109375 0.0 63 1 19 - - 192.168.84.198@53_192.168.84.55@20933 402.180419921875 527.644287109375 "1970-01-01 00:00:00.402180420" "1970-01-01 00:00:00.402180420" "1970-01-01 00:00:00.527644287" "1970-01-01 00:00:00.527644287"  DNS 47.00B 63.00B
192.168.84.55 63623 402.279052734375 0.0 47 1 0 192.168.84.198 53 472.693359375 0.0 104 1 0 - - 192.168.84.198@53_192.168.84.55@63623 402.279052734375 472.693359375 "1970-01-01 00:00:00.402279053" "1970-01-01 00:00:00.402279053" "1970-01-01 00:00:00.472693359" "1970-01-01 00:00:00.472693359"  UNKNOWN 47.00B 104.00B
192.168.84.55 26953 432.8994140625 0.0 37 1 19 192.168.84.198 53 472.6943359375 0.0 53 1 19 - - 192.168.84.198@53_192.168.84.55@26953 432.8994140625 472.6943359375 "1970-01-01 00:00:00.432899414" "1970-01-01 00:00:00.432899414" "1970-01-01 00:00:00.472694336" "1970-01-01 00:00:00.472694336"  DNS 37.00B 53.00B
192.168.84.55 19648 432.973388671875 0.0 37 1 0 192.168.84.198 53 527.89306640625 0.0 87 1 0 - - 192.168.84.198@53_192.168.84.55@19648 432.973388671875 527.89306640625 "1970-01-01 00:00:00.432973389" "1970-01-01 00:00:00.432973389" "1970-01-01 00:00:00.527893066" "1970-01-01 00:00:00.527893066"  UNKNOWN 37.00B 87.00B
192.168.84.55 54735 440.37939453125 3.001747 688 4 0 239.255.255.250 1900 0.0 0.0 0 0 0 - - 239.255.255.250@1900_192.168.84.55@54735 443.381103515625 0.0 "1970-01-01 00:00:00.440379395" "1970-01-01 00:00:00.443381104" "1970-01-01 00:00:00.000000000" "1970-01-01 00:00:00.000000000"  UNKNOWN 688.00B 0B
192.168.84.55 57425 464.93701171875 0.0 32 1 19 192.168.84.198 53 469.26220703125 0.0 48 1 19 - - 192.168.84.198@53_192.168.84.55@57425 464.93701171875 469.26220703125 "1970-01-01 00:00:00.464937012" "1970-01-01 00:00:00.464937012" "1970-01-01 00:00:00.469262207" "1970-01-01 00:00:00.469262207"  DNS 32.00B 48.00B
192.168.84.55 19177 465.01025390625 0.0 32 1 0 192.168.84.198 53 527.894287109375 0.0 57 1 0 - - 192.168.84.198@53_192.168.84.55@19177 465.01025390625 527.894287109375 "1970-01-01 00:00:00.465010254" "1970-01-01 00:00:00.465010254" "1970-01-01 00:00:00.527894287" "1970-01-01 00:00:00.527894287"  UNKNOWN 32.00B 57.00B
192.168.84.55 51636 476.146240234375 0.790409 6708 56 27 142.250.185.100 443 636.697021484375 0.629502 98046 91 27 www.google.com - 142.250.185.100@443_192.168.84.55@51636 476.936767578125 637.326416015625 "1970-01-01 00:00:00.476146240" "1970-01-01 00:00:00.476936768" "1970-01-01 00:00:00.636697021" "1970-01-01 00:00:00.637326416" www.google.com UDP_QUIC 6.55KB 95.75KB
192.168.84.55 39599 481.783203125 0.459437 4973 17 27 74.125.143.84 443 636.703369140625 0.398568 12264 14 27 accounts.google.com - 74.125.143.84@443_192.168.84.55@39599 482.24267578125 637.10205078125 "1970-01-01 00:00:00.481783203" "1970-01-01 00:00:00.482242676" "1970-01-01 00:00:00.636703369" "1970-01-01 00:00:00.637102051" accounts.google.com UDP_QUIC 4.86KB 11.98KB
192.168.84.55 7328 2049.266357421875 0.0 33 1 19 192.168.84.198 53 2130.43505859375 0.0 49 1 19 - - 192.168.84.198@53_192.168.84.55@7328 2049.266357421875 2130.43505859375 "1970-01-01 00:00:02.049266357" "1970-01-01 00:00:02.049266357" "1970-01-01 00:00:02.130435059" "1970-01-01 00:00:02.130435059"  DNS 33.00B 49.00B
