c_ip c_pt c_all_pkts c_rst_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_ip s_pt s_all_pkts s_rst_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts unix_ts_millis unix_te_millis protocol s_origin_tls_chello s_origin_tls_shello c_http_version s_http_version s_origin_dns_request s_hostname connection_id datetime_ts datetime_te app_token app_proto c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits
192.168.84.55 46286 12 1 4579 7 0 0 0 1 1 3.127.124.21 443 11 0 390 3 0 0 0 1 0 234630.96313476562 250256.79614257812 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.127.124.21@443_192.168.84.55@46286 "1970-01-01 00:03:54.630963135" "1970-01-01 00:04:10.256796143" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.47KB 390.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 46274 11 1 2776 6 0 0 0 1 1 3.127.124.21 443 12 0 421 4 0 0 0 1 0 233833.00415039062 250257.22607421875 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.127.124.21@443_192.168.84.55@46274 "1970-01-01 00:03:53.833004150" "1970-01-01 00:04:10.257226074" pubby.indazn.com HTTP/1.x_HTTP/1.x 2.71KB 421.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 39428 131 0 143451 113 0 0 0 1 1 162.247.243.29 443 103 0 7387 11 0 0 0 1 1 30443.213134765625 250545.14111328125 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@39428 "1970-01-01 00:00:30.443213135" "1970-01-01 00:04:10.545141113" data.net HTTP/1.x-HTTP/2_null 140.09KB 7.21KB "0.01 kbits" "0.00 kbits"
192.168.84.55 47674 19 0 2351 7 0 0 0 1 1 142.250.186.42 443 24 0 9521 9 0 0 0 1 1 12719.6279296875 253026.541015625 8192 translate.googleapis.com - 160 0 translate.googleapis.com - 142.250.186.42@443_192.168.84.55@47674 "1970-01-01 00:00:12.719627930" "1970-01-01 00:04:13.026541016" translate.googleapis.com HTTP/1.x-HTTP/2_null 2.30KB 9.30KB "0.00 kbits" "0.00 kbits"
192.168.84.55 42190 36 1 2701 4 0 0 0 1 1 91.81.128.189 443 63 0 247436 59 0 0 0 1 0 252908.38916015625 254129.17309570312 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@42190 "1970-01-01 00:04:12.908389160" "1970-01-01 00:04:14.129173096" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 2.64KB 241.64KB "0.02 kbits" "1.62 kbits"
192.168.84.55 42332 11 0 1616 5 0 0 0 1 1 142.250.186.74 443 10 0 2868 3 0 0 0 1 1 254719.02099609375 255009.38208007812 8192 safebrowsing.googleapis.com - 160 0 safebrowsing.googleapis.com - 142.250.186.74@443_192.168.84.55@42332 "1970-01-01 00:04:14.719020996" "1970-01-01 00:04:15.009382080" safebrowsing.googleapis.com HTTP/1.x-HTTP/2_null 1.58KB 2.80KB "0.04 kbits" "0.08 kbits"
192.168.84.55 34648 44 0 45123 37 0 0 0 1 1 162.247.243.29 443 36 0 1764 4 0 0 0 1 1 250077.36376953125 260749.99609375 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@34648 "1970-01-01 00:04:10.077363770" "1970-01-01 00:04:20.749996094" data.net HTTP/1.x-HTTP/2_null 44.07KB 1.72KB "0.03 kbits" "0.00 kbits"
192.168.84.55 53370 271 1 336679 251 0 0 0 1 1 35.158.144.103 443 237 0 7615 35 0 0 0 1 0 93249.48706054688 273503.7409667969 8192 total-rekall.metrics.indazn.com metrics.indazn.com 160 128 total-rekall.metrics.indazn.com - 35.158.144.103@443_192.168.84.55@53370 "1970-01-01 00:01:33.249487061" "1970-01-01 00:04:33.503740967" metrics.indazn.com HTTP/1.x-HTTP/2_HTTP/2 328.79KB 7.44KB "0.01 kbits" "0.00 kbits"
192.168.84.55 50294 17 0 1072 8 0 0 0 1 1 34.107.243.93 443 17 0 3789 6 0 0 0 1 1 114022.71606445312 284975.9489746094 8192 push.services.mozilla.com - 160 0 push.services.mozilla.com - 34.107.243.93@443_192.168.84.55@50294 "1970-01-01 00:01:54.022716064" "1970-01-01 00:04:44.975948975" services.mozilla.com HTTP/1.x-HTTP/2_null 1.05KB 3.70KB "0.00 kbits" "0.00 kbits"
192.168.84.55 34906 175 1 216991 164 0 0 0 1 1 162.247.243.29 443 136 0 6432 9 0 0 0 1 0 232649.23608398438 290685.0617675781 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@34906 "1970-01-01 00:03:52.649236084" "1970-01-01 00:04:50.685061768" data.net HTTP/1.x-HTTP/2_null 211.91KB 6.28KB "0.03 kbits" "0.00 kbits"
192.168.84.55 34746 10 0 2053 3 0 0 0 1 1 108.157.188.5 443 10 0 442 3 0 0 0 1 1 232732.041015625 292959.9541015625 8192 resource-strings.acc.indazn.com - 160 0 resource-strings.acc.indazn.com - 108.157.188.5@443_192.168.84.55@34746 "1970-01-01 00:03:52.732041016" "1970-01-01 00:04:52.959954102" acc.indazn.com HTTP/1.x-HTTP/2_null 2.00KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 55098 10 0 2062 3 0 0 0 1 1 104.19.178.52 443 9 0 1887 2 0 0 0 1 1 232731.92114257812 292963.14404296875 8192 cdn.cookielaw.org - 160 0 cdn.cookielaw.org - 104.19.178.52@443_192.168.84.55@55098 "1970-01-01 00:03:52.731921143" "1970-01-01 00:04:52.963144043" cdn.cookielaw.org HTTP/1.x-HTTP/2_null 2.01KB 1.84KB "0.00 kbits" "0.00 kbits"
192.168.84.55 41106 10 0 1987 3 0 0 0 1 1 18.66.218.110 443 10 0 442 3 0 0 0 1 1 232807.23706054688 292969.791015625 8192 youth-protection.dazn-api.com - 160 0 youth-protection.dazn-api.com - 18.66.218.110@443_192.168.84.55@41106 "1970-01-01 00:03:52.807237061" "1970-01-01 00:04:52.969791016" protection.dazn-api.com HTTP/1.x-HTTP/2_null 1.94KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 41890 10 0 2055 3 0 0 0 1 1 18.66.196.35 443 10 0 442 3 0 0 0 1 1 232800.52294921875 292972.9641113281 8192 content-item.discovery.indazn.com - 160 0 content-item.discovery.indazn.com - 18.66.196.35@443_192.168.84.55@41890 "1970-01-01 00:03:52.800522949" "1970-01-01 00:04:52.972964111" discovery.indazn.com HTTP/1.x-HTTP/2_null 2.01KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 45022 10 0 1953 3 0 0 0 1 1 13.226.175.41 443 9 0 442 2 0 0 0 1 1 232843.64794921875 293044.48779296875 8192 search.discovery.indazn.com - 160 0 search.discovery.indazn.com - 13.226.175.41@443_192.168.84.55@45022 "1970-01-01 00:03:52.843647949" "1970-01-01 00:04:53.044487793" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.91KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 47244 10 0 1953 3 0 0 0 1 1 108.138.192.115 443 10 0 442 3 0 0 0 1 1 232848.80297851562 293044.51513671875 8192 images.discovery.indazn.com - 160 0 images.discovery.indazn.com - 108.138.192.115@443_192.168.84.55@47244 "1970-01-01 00:03:52.848802979" "1970-01-01 00:04:53.044515136" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.91KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 36446 10 0 1970 3 0 0 0 1 1 108.139.243.100 443 9 0 442 2 0 0 0 1 1 232871.44409179688 294958.6110839844 8192 www.dazn.com - 160 0 www.dazn.com - 108.139.243.100@443_192.168.84.55@36446 "1970-01-01 00:03:52.871444092" "1970-01-01 00:04:54.958611084" www.dazn.com HTTP/1.x-HTTP/2_null 1.92KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 41850 10 0 1975 3 0 0 0 1 1 108.157.186.76 443 10 0 442 3 0 0 0 1 1 232906.40405273438 294962.4011230469 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@41850 "1970-01-01 00:03:52.906404053" "1970-01-01 00:04:54.962401123" static.dazndn.com HTTP/1.x-HTTP/2_null 1.93KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 42140 10 0 2034 3 0 0 0 1 1 108.157.188.80 443 10 0 442 3 0 0 0 1 1 232871.14404296875 294965.1540527344 8192 cdn.dazn.com - 160 0 cdn.dazn.com - 108.157.188.80@443_192.168.84.55@42140 "1970-01-01 00:03:52.871144043" "1970-01-01 00:04:54.965154053" cdn.dazn.com HTTP/1.x-HTTP/2_null 1.99KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 55660 35 0 14888 21 0 0 0 1 1 52.223.29.147 443 38 0 7745 18 1 360 0 1 1 257394.2529296875 296505.2121582031 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@55660 "1970-01-01 00:04:17.394252930" "1970-01-01 00:04:56.505212158" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 14.54KB 7.56KB "0.00 kbits" "0.00 kbits"
192.168.84.55 34882 25 1 14808 15 0 0 0 1 1 162.247.243.29 443 23 0 2441 7 0 0 0 1 0 232646.36303710938 300692.97314453125 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@34882 "1970-01-01 00:03:52.646363037" "1970-01-01 00:05:00.692973145" data.net HTTP/1.x-HTTP/2_null 14.46KB 2.38KB "0.00 kbits" "0.00 kbits"
192.168.84.55 58168 10 0 2048 3 0 0 0 1 1 18.66.196.39 443 10 0 442 3 0 0 0 1 1 240673.31005859375 300947.2121582031 8192 static.adsafeprotected.com - 160 0 static.adsafeprotected.com - 18.66.196.39@443_192.168.84.55@58168 "1970-01-01 00:04:00.673310059" "1970-01-01 00:05:00.947212158" static.adsafeprotected.com HTTP/1.x-HTTP/2_null 2.00KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 46512 28 0 9914 12 0 0 0 1 1 216.58.205.35 443 27 0 8821 9 0 0 0 1 1 60534.450927734375 301063.28173828125 8192 update.googleapis.com - 160 0 update.googleapis.com - 216.58.205.35@443_192.168.84.55@46512 "1970-01-01 00:01:00.534450928" "1970-01-01 00:05:01.063281738" update.googleapis.com HTTP/1.x-HTTP/2_null 9.68KB 8.61KB "0.00 kbits" "0.00 kbits"
192.168.84.55 45888 22 0 3170 9 0 0 0 1 1 52.59.96.26 443 45 0 70101 32 0 0 0 1 1 231677.27172851562 310566.10693359375 8192 startup.core.indazn.com - 160 128 startup.core.indazn.com - 52.59.96.26@443_192.168.84.55@45888 "1970-01-01 00:03:51.677271729" "1970-01-01 00:05:10.566106934" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2 3.10KB 68.46KB "0.00 kbits" "0.01 kbits"
192.168.84.55 56850 11 0 1855 3 0 0 0 1 1 108.157.186.76 443 11 0 6175 4 0 0 0 1 1 249944.70703125 310569.35693359375 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@56850 "1970-01-01 00:04:09.944707031" "1970-01-01 00:05:10.569356934" static.dazndn.com HTTP/1.x-HTTP/2_null 1.81KB 6.03KB "0.00 kbits" "0.00 kbits"
192.168.84.55 51988 27 0 10089 16 0 0 0 1 1 3.122.65.191 443 31 0 12225 12 0 0 0 1 1 233123.75903320312 311478.7131347656 8192 segmentation-service-api.discovery.indazn.com - 160 128 segmentation-service-api.discovery.indazn.com - 3.122.65.191@443_192.168.84.55@51988 "1970-01-01 00:03:53.123759033" "1970-01-01 00:05:11.478713135" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2 9.85KB 11.94KB "0.00 kbits" "0.00 kbits"
192.168.84.55 42170 21 0 4744 12 0 0 0 1 1 18.196.72.227 443 27 0 6578 11 0 0 0 1 1 233140.3837890625 311481.8349609375 8192 partner-integration.ar.indazn.com partner-integration.ar.indazn.com 160 128 partner-integration.ar.indazn.com - 18.196.72.227@443_192.168.84.55@42170 "1970-01-01 00:03:53.140383789" "1970-01-01 00:05:11.481834961" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.63KB 6.42KB "0.00 kbits" "0.00 kbits"
192.168.84.55 51186 40 1 8263 22 1 480 0 1 1 3.75.98.239 443 40 0 6548 15 2 530 0 1 0 233787.15209960938 314460.5361328125 8192 user-message.gateway.indazn.com - 160 0 user-message.gateway.indazn.com - 3.75.98.239@443_192.168.84.55@51186 "1970-01-01 00:03:53.787152100" "1970-01-01 00:05:14.460536133" gateway.indazn.com HTTP/1.x-HTTP/2_null 8.07KB 6.39KB "0.00 kbits" "0.00 kbits"
192.168.84.55 34940 20 1 7790 13 0 0 0 1 1 35.71.191.239 443 22 0 1424 9 0 0 0 1 0 296467.7980957031 326537.30810546875 8192 italy.scorecardresearch.com - 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@34940 "1970-01-01 00:04:56.467798096" "1970-01-01 00:05:26.537308105" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 7.61KB 1.39KB "0.00 kbits" "0.00 kbits"
192.168.84.55 36456 4850 1 163355 192 1 867 0 1 0 91.81.129.236 443 5902 0 117265336 5708 11 14734 0 1 1 33936.088134765625 334897.39892578125 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.129.236@443_192.168.84.55@36456 "1970-01-01 00:00:33.936088135" "1970-01-01 00:05:34.897398926" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 159.53KB 111.83MB "0.00 kbits" "3.12 kbits"
192.168.84.55 36516 503 0 2817 9 1 42 0 1 1 23.39.105.81 443 718 0 6872687 705 3 2776 0 2 1 236826.32373046875 357229.1530761719 8192 images.daznservices.com san1.daznservices.com 160 128 images.daznservices.com - 23.39.105.81@443_192.168.84.55@36516 "1970-01-01 00:03:56.826323730" "1970-01-01 00:05:57.229153076" images.daznservices.com HTTP/1.x-HTTP/2_HTTP/2 2.75KB 6.55MB "0.00 kbits" "0.46 kbits"
192.168.84.55 34658 38 0 27986 26 0 0 0 1 1 162.247.243.29 443 29 0 2637 7 0 0 0 1 1 250213.677734375 360709.912109375 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@34658 "1970-01-01 00:04:10.213677734" "1970-01-01 00:06:00.709912109" data.net HTTP/1.x-HTTP/2_null 27.33KB 2.58KB "0.00 kbits" "0.00 kbits"
192.168.84.55 53552 16 0 5043 7 0 0 0 1 1 3.121.120.21 443 17 0 6753 7 0 0 0 1 1 372730.43310546875 383010.9909667969 8192 concurrency.playback.indazn.com playback.indazn.com 160 128 concurrency.playback.indazn.com - 3.121.120.21@443_192.168.84.55@53552 "1970-01-01 00:06:12.730433105" "1970-01-01 00:06:23.010990967" playback.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.92KB 6.59KB "0.00 kbits" "0.01 kbits"
192.168.84.55 57814 13 1 4376 6 0 0 0 1 1 35.71.191.239 443 13 0 5941 7 0 0 0 1 0 376381.47705078125 386641.6589355469 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@57814 "1970-01-01 00:06:16.381477051" "1970-01-01 00:06:26.641658936" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.27KB 5.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 40098 19 0 2991 7 0 0 0 1 1 142.250.186.74 443 23 0 8060 8 0 0 0 1 1 183709.60009765625 424036.2509765625 8192 safebrowsing.googleapis.com - 160 0 safebrowsing.googleapis.com - 142.250.186.74@443_192.168.84.55@40098 "1970-01-01 00:03:03.709600098" "1970-01-01 00:07:04.036250977" safebrowsing.googleapis.com HTTP/1.x-HTTP/2_null 2.92KB 7.87KB "0.00 kbits" "0.00 kbits"
192.168.84.55 38924 28 0 4840 10 0 0 0 1 1 93.184.221.165 443 27 0 5900 13 1 207 0 1 1 240393.7509765625 439848.2219238281 8192 t.co - 160 0 t.co - 93.184.221.165@443_192.168.84.55@38924 "1970-01-01 00:04:00.393750977" "1970-01-01 00:07:19.848221924" t.co HTTP/1.x-HTTP/2_null 4.73KB 5.76KB "0.00 kbits" "0.00 kbits"
192.168.84.55 51260 16 1 6113 8 0 0 0 1 1 35.71.191.239 443 18 0 6302 9 0 0 0 1 0 436363.02392578125 446622.6640625 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 35.71.191.239@443_192.168.84.55@51260 "1970-01-01 00:07:16.363023926" "1970-01-01 00:07:26.622664062" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 5.97KB 6.15KB "0.00 kbits" "0.00 kbits"
192.168.84.55 51630 20 1 4732 13 0 0 0 1 1 3.127.124.21 443 23 0 576 9 0 0 0 1 0 250692.93896484375 452638.0529785156 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.127.124.21@443_192.168.84.55@51630 "1970-01-01 00:04:10.692938965" "1970-01-01 00:07:32.638052979" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.62KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 51662 19 1 2802 12 0 0 0 1 1 3.127.124.21 443 24 0 607 10 0 0 0 1 0 253752.7177734375 452641.3591308594 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.127.124.21@443_192.168.84.55@51662 "1970-01-01 00:04:13.752717773" "1970-01-01 00:07:32.641359131" pubby.indazn.com HTTP/1.x_HTTP/1.x 2.74KB 607.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 51638 21 1 4383 16 0 0 0 1 1 3.127.124.21 443 27 0 576 9 0 0 0 1 0 252101.34008789062 452641.4450683594 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.127.124.21@443_192.168.84.55@51638 "1970-01-01 00:04:12.101340088" "1970-01-01 00:07:32.641445068" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.28KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 51646 20 1 4821 13 0 0 0 1 1 3.127.124.21 443 26 0 607 11 1 31 0 1 0 252356.01904296875 452647.94775390625 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.127.124.21@443_192.168.84.55@51646 "1970-01-01 00:04:12.356019043" "1970-01-01 00:07:32.647947754" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.71KB 607.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 32960 28 1 2949 10 1 352 0 1 1 151.101.241.91 443 27 0 5798 7 0 0 0 1 0 11097.275146484375 462607.0539550781 8192 google-ohttp-relay-safebrowsing.fastly-edge.com - 160 0 google-ohttp-relay-safebrowsing.fastly-edge.com - 151.101.241.91@443_192.168.84.55@32960 "1970-01-01 00:00:11.097275146" "1970-01-01 00:07:42.607053955" ohttp-relay-safebrowsing.fastly-edge.com HTTP/1.x-HTTP/2_null 2.88KB 5.66KB "0.00 kbits" "0.00 kbits"
192.168.84.55 50282 1339 0 45113 54 1 867 0 1 1 91.81.128.189 443 1685 0 33261115 1628 3 3103 0 1 1 339256.84375 462609.6669921875 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@50282 "1970-01-01 00:05:39.256843750" "1970-01-01 00:07:42.609666992" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 44.06KB 31.72MB "0.00 kbits" "2.16 kbits"
192.168.84.55 42186 3559 0 122502 143 0 0 0 1 1 91.81.128.189 443 4291 0 88907791 4145 10 14000 0 1 1 252907.58374023438 462609.6789550781 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@42186 "1970-01-01 00:04:12.907583740" "1970-01-01 00:07:42.609678955" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 119.63KB 84.79MB "0.00 kbits" "3.39 kbits"
192.168.84.55 42176 2514 0 91577 107 0 0 0 1 1 91.81.128.189 443 3084 0 62850855 2974 1 1400 0 1 1 252906.94311523438 462609.6857910156 8192 dcf-de-livedazn.daznedge.net - 160 0 dcf-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@42176 "1970-01-01 00:04:12.906943115" "1970-01-01 00:07:42.609685791" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 89.43KB 59.94MB "0.00 kbits" "2.40 kbits"
192.168.84.55 39824 49 0 5098 24 0 0 0 1 1 99.86.159.73 443 61 0 12492 28 0 0 0 1 1 13069.60498046875 462619.44775390625 8192 onboarding.indazn.com - 160 0 onboarding.indazn.com - 99.86.159.73@443_192.168.84.55@39824 "1970-01-01 00:00:13.069604980" "1970-01-01 00:07:42.619447754" onboarding.indazn.com HTTP/1.x-HTTP/2_null 4.98KB 12.20KB "0.00 kbits" "0.00 kbits"
192.168.84.55 58604 9 0 1955 3 0 0 0 1 1 18.66.218.41 443 9 0 442 3 0 0 0 1 1 452711.8469238281 462619.4560546875 8192 youth-protection.dazn-api.com - 160 0 youth-protection.dazn-api.com - 18.66.218.41@443_192.168.84.55@58604 "1970-01-01 00:07:32.711846924" "1970-01-01 00:07:42.619456055" protection.dazn-api.com HTTP/1.x-HTTP/2_null 1.91KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 34918 66 1 49934 47 1 1057 0 1 1 162.247.243.29 443 60 0 8491 14 0 0 0 1 0 232676.59692382812 462619.4599609375 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@34918 "1970-01-01 00:03:52.676596924" "1970-01-01 00:07:42.619459961" data.net HTTP/1.x-HTTP/2_null 48.76KB 8.29KB "0.00 kbits" "0.00 kbits"
192.168.84.55 40404 61 0 5979 40 0 0 0 1 1 108.157.188.55 443 81 0 14149 30 0 0 0 1 1 11875.927734375 462619.4660644531 8192 user-profile.ar.indazn.com - 160 0 user-profile.ar.indazn.com - 108.157.188.55@443_192.168.84.55@40404 "1970-01-01 00:00:11.875927734" "1970-01-01 00:07:42.619466064" ar.indazn.com HTTP/1.x-HTTP/2_null 5.84KB 13.82KB "0.00 kbits" "0.00 kbits"
192.168.84.55 52808 19 0 4083 8 0 0 0 1 1 93.184.221.165 443 20 0 5346 9 1 545 0 1 1 460932.619140625 462619.48193359375 8192 t.co - 160 0 t.co - 93.184.221.165@443_192.168.84.55@52808 "1970-01-01 00:07:40.932619141" "1970-01-01 00:07:42.619481934" t.co HTTP/1.x-HTTP/2_null 3.99KB 5.22KB "0.02 kbits" "0.03 kbits"
192.168.84.55 51718 1630 0 6280 61 2 105 0 1 1 13.226.175.67 443 2485 0 21418364 2423 0 0 0 1 1 12731.4599609375 462619.4870605469 8192 pkg.fe.indazn.com - 160 0 pkg.fe.indazn.com - 13.226.175.67@443_192.168.84.55@51718 "1970-01-01 00:00:12.731459961" "1970-01-01 00:07:42.619487061" fe.indazn.com HTTP/1.x-HTTP/2_null 6.13KB 20.43MB "0.00 kbits" "0.38 kbits"
192.168.84.55 44182 452 1 2982 8 0 0 0 1 1 23.39.105.81 443 655 0 6868506 646 1 0 0 2 0 456066.7551269531 462619.4909667969 8192 images.daznservices.com - 160 128 images.daznservices.com - 23.39.105.81@443_192.168.84.55@44182 "1970-01-01 00:07:36.066755127" "1970-01-01 00:07:42.619490967" images.daznservices.com HTTP/1.x-HTTP/2_HTTP/2 2.91KB 6.55MB "0.00 kbits" "8.39 kbits"
192.168.84.55 46354 11 0 3738 5 0 0 0 1 1 162.247.241.14 443 11 0 2519 3 0 0 0 1 1 452584.5881347656 462619.4997558594 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.241.14@443_192.168.84.55@46354 "1970-01-01 00:07:32.584588135" "1970-01-01 00:07:42.619499756" data.net HTTP/1.x-HTTP/2_null 3.65KB 2.46KB "0.00 kbits" "0.00 kbits"
192.168.84.55 46226 9 0 1952 3 0 0 0 1 1 18.66.196.39 443 9 0 442 3 0 0 0 1 1 460566.5080566406 462619.5290527344 8192 static.adsafeprotected.com - 160 0 static.adsafeprotected.com - 18.66.196.39@443_192.168.84.55@46226 "1970-01-01 00:07:40.566508057" "1970-01-01 00:07:42.619529053" static.adsafeprotected.com HTTP/1.x-HTTP/2_null 1.91KB 442.00B "0.01 kbits" "0.00 kbits"
192.168.84.55 36060 9 0 2126 3 0 0 0 1 1 104.19.178.52 443 8 0 1887 2 0 0 0 1 1 452667.3581542969 462619.5339355469 8192 cdn.cookielaw.org - 160 0 cdn.cookielaw.org - 104.19.178.52@443_192.168.84.55@36060 "1970-01-01 00:07:32.667358154" "1970-01-01 00:07:42.619533936" cdn.cookielaw.org HTTP/1.x-HTTP/2_null 2.08KB 1.84KB "0.00 kbits" "0.00 kbits"
192.168.84.55 55634 38 1 2974 19 0 0 0 1 1 151.101.240.157 443 40 0 4568 13 0 0 0 1 0 20266.76416015625 462619.5390625 8192 static.ads-twitter.com - 160 0 static.ads-twitter.com - 151.101.240.157@443_192.168.84.55@55634 "1970-01-01 00:00:20.266764160" "1970-01-01 00:07:42.619539062" twitter.com HTTP/1.x-HTTP/2_null 2.90KB 4.46KB "0.00 kbits" "0.00 kbits"
192.168.84.55 58792 57 0 47880 42 0 0 0 1 1 162.247.241.14 443 47 0 8483 11 0 0 0 1 1 380501.0900878906 462619.5439453125 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.241.14@443_192.168.84.55@58792 "1970-01-01 00:06:20.501090088" "1970-01-01 00:07:42.619543945" data.net HTTP/1.x-HTTP/2_null 46.76KB 8.28KB "0.00 kbits" "0.00 kbits"
192.168.84.55 42432 9 0 1975 3 0 0 0 1 1 108.157.186.76 443 9 0 442 3 0 0 0 1 1 452838.19091796875 462619.5549316406 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@42432 "1970-01-01 00:07:32.838190918" "1970-01-01 00:07:42.619554932" static.dazndn.com HTTP/1.x-HTTP/2_null 1.93KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 47322 31 0 5228 12 0 0 0 1 1 108.157.188.3 443 32 0 12601 11 0 0 0 1 1 33324.64111328125 462619.5681152344 8192 api.playback.indazn.com - 160 0 api.playback.indazn.com - 108.157.188.3@443_192.168.84.55@47322 "1970-01-01 00:00:33.324641113" "1970-01-01 00:07:42.619568115" playback.indazn.com HTTP/1.x-HTTP/2_null 5.11KB 12.31KB "0.00 kbits" "0.00 kbits"
192.168.84.55 58154 9 0 2049 3 0 0 0 1 1 13.226.175.6 443 9 0 442 3 0 0 0 1 1 452777.7810058594 462619.57177734375 8192 search.discovery.indazn.com - 160 0 search.discovery.indazn.com - 13.226.175.6@443_192.168.84.55@58154 "1970-01-01 00:07:32.777781006" "1970-01-01 00:07:42.619571777" discovery.indazn.com HTTP/1.x-HTTP/2_null 2.00KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 52072 47 0 5494 19 0 0 0 1 1 18.66.218.48 443 54 0 18186 24 3 3270 0 1 1 12733.7451171875 462619.5771484375 8192 event.discovery.indazn.com - 160 0 event.discovery.indazn.com - 18.66.218.48@443_192.168.84.55@52072 "1970-01-01 00:00:12.733745117" "1970-01-01 00:07:42.619577148" discovery.indazn.com HTTP/1.x-HTTP/2_null 5.37KB 17.76KB "0.00 kbits" "0.00 kbits"
