c_ip c_pt c_unix_ts_millis c_lifetime c_all_byts c_all_pkts c_protocol s_ip s_pt s_unix_ts_millis s_lifetime s_all_byts s_all_pkts s_protocol s_origin_dns_request s_origin_tls_chello connection_id c_unix_te_millis s_unix_te_millis c_datetime_ts c_datetime_te s_datetime_ts s_datetime_te app_token app_proto c_all_volume s_all_volume
192.168.84.55 35066 420.68115234375 0.0 47 1 19 192.168.84.198 53 490.373046875 0.0 63 1 19 - - 192.168.84.198@53_192.168.84.55@35066 420.68115234375 490.373046875 "1970-01-01 00:00:00.420681152" "1970-01-01 00:00:00.420681152" "1970-01-01 00:00:00.490373047" "1970-01-01 00:00:00.490373047"  DNS 47.00B 63.00B
192.168.84.55 8707 420.76171875 0.0 47 1 0 192.168.84.198 53 490.3720703125 0.0 104 1 0 - - 192.168.84.198@53_192.168.84.55@8707 420.76171875 490.3720703125 "1970-01-01 00:00:00.420761719" "1970-01-01 00:00:00.420761719" "1970-01-01 00:00:00.490372070" "1970-01-01 00:00:00.490372070"  UNKNOWN 47.00B 104.00B
192.168.84.55 34271 450.533935546875 0.0 37 1 19 192.168.84.198 53 454.903076171875 0.0 53 1 19 - - 192.168.84.198@53_192.168.84.55@34271 450.533935546875 454.903076171875 "1970-01-01 00:00:00.450533936" "1970-01-01 00:00:00.450533936" "1970-01-01 00:00:00.454903076" "1970-01-01 00:00:00.454903076"  DNS 37.00B 53.00B
192.168.84.55 10916 450.650146484375 0.0 37 1 0 192.168.84.198 53 552.675048828125 0.0 87 1 0 - - 192.168.84.198@53_192.168.84.55@10916 450.650146484375 552.675048828125 "1970-01-01 00:00:00.450650146" "1970-01-01 00:00:00.450650146" "1970-01-01 00:00:00.552675049" "1970-01-01 00:00:00.552675049"  UNKNOWN 37.00B 87.00B
192.168.84.55 47480 456.541748046875 3.001624 688 4 0 239.255.255.250 1900 0.0 0.0 0 0 0 - - 239.255.255.250@1900_192.168.84.55@47480 459.54345703125 0.0 "1970-01-01 00:00:00.456541748" "1970-01-01 00:00:00.459543457" "1970-01-01 00:00:00.000000000" "1970-01-01 00:00:00.000000000"  UNKNOWN 688.00B 0B
192.168.84.55 43197 461.3271484375 0.323312 4774 12 27 74.125.143.84 443 552.677734375 0.299405 10964 13 27 accounts.google.com - 74.125.143.84@443_192.168.84.55@43197 461.650390625 552.97705078125 "1970-01-01 00:00:00.461327148" "1970-01-01 00:00:00.461650391" "1970-01-01 00:00:00.552677734" "1970-01-01 00:00:00.552977051" accounts.google.com UDP_QUIC 4.66KB 10.71KB
192.168.84.55 32435 472.93212890625 0.0 32 1 19 192.168.84.198 53 480.04296875 0.0 48 1 19 - - 192.168.84.198@53_192.168.84.55@32435 472.93212890625 480.04296875 "1970-01-01 00:00:00.472932129" "1970-01-01 00:00:00.472932129" "1970-01-01 00:00:00.480042969" "1970-01-01 00:00:00.480042969"  DNS 32.00B 48.00B
192.168.84.55 33409 473.01806640625 0.0 32 1 0 192.168.84.198 53 552.677001953125 0.0 57 1 0 - - 192.168.84.198@53_192.168.84.55@33409 473.01806640625 552.677001953125 "1970-01-01 00:00:00.473018066" "1970-01-01 00:00:00.473018066" "1970-01-01 00:00:00.552677002" "1970-01-01 00:00:00.552677002"  UNKNOWN 32.00B 57.00B
192.168.84.55 40597 485.845947265625 0.366663 6191 46 27 142.250.185.100 443 557.2197265625 0.294865 82471 73 27 www.google.com www.google.com 142.250.185.100@443_192.168.84.55@40597 486.212646484375 557.5146484375 "1970-01-01 00:00:00.485845947" "1970-01-01 00:00:00.486212646" "1970-01-01 00:00:00.557219727" "1970-01-01 00:00:00.557514648" www.google.com UDP_QUIC 6.05KB 80.54KB
192.168.84.55 16211 1919.733154296875 0.0 33 1 19 192.168.84.198 53 2000.6640625 0.0 49 1 19 - - 192.168.84.198@53_192.168.84.55@16211 1919.733154296875 2000.6640625 "1970-01-01 00:00:01.919733154" "1970-01-01 00:00:01.919733154" "1970-01-01 00:00:02.000664062" "1970-01-01 00:00:02.000664062"  DNS 33.00B 49.00B
