c_ip c_pt c_all_pkts c_rst_pkts c_ack_pkts c_pure_ack_pkts c_app_byts c_app_pkts c_rxt_pkts c_rxt_byts c_ooo_pkts c_syn_pkts c_fin_pkts s_ip s_pt s_all_pkts s_rst_pkts s_ack_pkts s_pure_ack_pkts s_app_byts s_app_pkts s_rxt_pkts s_rxt_byts s_ooo_pkts s_syn_pkts s_fin_pkts unix_ts_millis unix_te_millis protocol s_origin_tls_chello s_origin_tls_shello c_http_version s_http_version s_origin_dns_request s_hostname connection_id datetime_ts datetime_te app_token app_proto c_app_volume s_app_volume c_app_rate_kbits s_app_rate_kbits
192.168.84.55 41198 20 1 18 4 4821 13 0 0 0 1 1 3.126.190.144 443 24 0 24 14 576 9 0 0 0 1 0 253021.51513671875 452675.97509765625 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.190.144@443_192.168.84.55@41198 "1970-01-01 00:04:13.021515136" "1970-01-01 00:07:32.675975098" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.71KB 576.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 41184 23 1 21 3 4415 17 1 1053 0 1 1 3.126.190.144 443 30 0 30 18 607 11 1 31 0 1 0 252009.37719726562 452679.2509765625 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.190.144@443_192.168.84.55@41184 "1970-01-01 00:04:12.009377197" "1970-01-01 00:07:32.679250977" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.31KB 607.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 47118 2 1 0 0 0 0 0 0 0 1 0 93.184.221.165 443 1 0 1 0 0 0 0 0 0 1 0 461686.4951171875 461810.14013671875 0 - - 0 0 t.co - 93.184.221.165@443_192.168.84.55@47118 "1970-01-01 00:07:41.686495117" "1970-01-01 00:07:41.810140137" t.co UNKNOWN 0B 0B "0.00 kbits" "0.00 kbits"
192.168.84.55 59530 27 1 25 14 2981 10 0 0 0 1 1 151.101.241.91 443 28 0 28 20 5799 7 0 0 0 1 0 11079.7490234375 462635.09716796875 8192 google-ohttp-relay-safebrowsing.fastly-edge.com - 160 0 google-ohttp-relay-safebrowsing.fastly-edge.com - 151.101.241.91@443_192.168.84.55@59530 "1970-01-01 00:00:11.079749023" "1970-01-01 00:07:42.635097168" ohttp-relay-safebrowsing.fastly-edge.com HTTP/1.x-HTTP/2_null 2.91KB 5.66KB "0.00 kbits" "0.00 kbits"
192.168.84.55 55836 7243 0 7242 6953 244278 288 3 2596 0 1 1 91.81.128.189 443 8875 0 8875 289 179093760 8584 9 12600 0 1 1 33162.698974609375 462635.1291503906 8192 dce-de-livedazn.daznedge.net - 160 0 dce-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@55836 "1970-01-01 00:00:33.162698975" "1970-01-01 00:07:42.635129149" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 238.55KB 170.80MB "0.00 kbits" "3.34 kbits"
192.168.84.55 55866 6837 0 6836 6564 230324 271 2 1722 0 1 1 91.81.128.189 443 8299 0 8299 272 168460802 8025 7 9800 0 1 1 33416.877197265625 462635.14501953125 8192 dce-de-livedazn.daznedge.net - 160 0 dce-de-livedazn.daznedge.net - 91.81.128.189@443_192.168.84.55@55866 "1970-01-01 00:00:33.416877197" "1970-01-01 00:07:42.635145020" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 224.93KB 160.66MB "0.00 kbits" "3.14 kbits"
192.168.84.55 33066 39 1 37 17 2974 19 0 0 0 1 1 151.101.240.157 443 42 0 42 28 4561 13 0 0 0 1 0 20404.039794921875 462635.208984375 8192 static.ads-twitter.com - 160 0 static.ads-twitter.com - 151.101.240.157@443_192.168.84.55@33066 "1970-01-01 00:00:20.404039795" "1970-01-01 00:07:42.635208984" twitter.com HTTP/1.x-HTTP/2_null 2.90KB 4.45KB "0.00 kbits" "0.00 kbits"
192.168.84.55 54942 58 0 57 25 5049 31 1 35 0 1 1 108.157.188.27 443 67 0 67 37 15915 28 1 717 0 1 1 13717.63720703125 462635.22119140625 8192 rails.discovery.indazn.com - 160 0 rails.discovery.indazn.com - 108.157.188.27@443_192.168.84.55@54942 "1970-01-01 00:00:13.717637207" "1970-01-01 00:07:42.635221191" discovery.indazn.com HTTP/1.x-HTTP/2_null 4.93KB 15.54KB "0.00 kbits" "0.00 kbits"
192.168.84.55 45500 95 1 93 12 96726 80 1 1186 0 1 1 162.247.243.29 443 88 0 88 75 4778 12 0 0 0 1 0 232654.06518554688 462635.23583984375 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@45500 "1970-01-01 00:03:52.654065185" "1970-01-01 00:07:42.635235840" data.net HTTP/1.x-HTTP/2_null 94.46KB 4.67KB "0.00 kbits" "0.00 kbits"
192.168.84.55 59224 95 0 94 48 9150 45 0 0 0 1 1 108.156.2.104 443 140 0 140 52 72753 86 0 0 0 1 1 13720.906005859375 462635.2521972656 8192 tiered-pricing-offer-service.ar.indazn.com - 160 0 tiered-pricing-offer-service.ar.indazn.com - 108.156.2.104@443_192.168.84.55@59224 "1970-01-01 00:00:13.720906006" "1970-01-01 00:07:42.635252197" ar.indazn.com HTTP/1.x-HTTP/2_null 8.94KB 71.05KB "0.00 kbits" "0.00 kbits"
192.168.84.55 43974 9 0 8 4 1970 3 0 0 0 1 1 108.157.188.80 443 8 0 8 4 442 2 0 0 0 1 1 452854.9978027344 462635.26318359375 8192 cdn.dazn.com - 160 0 cdn.dazn.com - 108.157.188.80@443_192.168.84.55@43974 "1970-01-01 00:07:32.854997803" "1970-01-01 00:07:42.635263184" cdn.dazn.com HTTP/1.x-HTTP/2_null 1.92KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 60572 1462 0 1461 1399 6276 61 1 35 0 1 1 13.226.175.67 443 2001 0 2001 58 21418311 1941 0 0 0 1 1 12730.341064453125 462635.2697753906 8192 pkg.fe.indazn.com - 160 0 pkg.fe.indazn.com - 13.226.175.67@443_192.168.84.55@60572 "1970-01-01 00:00:12.730341064" "1970-01-01 00:07:42.635269775" fe.indazn.com HTTP/1.x-HTTP/2_null 6.13KB 20.43MB "0.00 kbits" "0.38 kbits"
192.168.84.55 34112 10 1 8 4 1821 3 0 0 0 1 1 162.247.243.29 443 9 0 9 4 4281 4 0 0 0 1 0 452633.3151855469 462635.27978515625 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@34112 "1970-01-01 00:07:32.633315186" "1970-01-01 00:07:42.635279785" data.net HTTP/1.x-HTTP/2_null 1.78KB 4.18KB "0.00 kbits" "0.00 kbits"
192.168.84.55 54242 55 0 54 27 5586 26 0 0 0 1 1 108.138.192.65 443 64 0 64 35 13131 27 0 0 0 1 1 14702.39501953125 462635.2919921875 8192 follow-shortcuts.discovery.indazn.com - 160 0 follow-shortcuts.discovery.indazn.com - 108.138.192.65@443_192.168.84.55@54242 "1970-01-01 00:00:14.702395020" "1970-01-01 00:07:42.635291992" discovery.indazn.com HTTP/1.x-HTTP/2_null 5.46KB 12.82KB "0.00 kbits" "0.00 kbits"
192.168.84.55 56326 47 0 46 25 5590 20 1 112 0 1 1 18.66.218.2 443 57 0 57 29 18287 26 2 2004 0 1 1 12740.80419921875 462635.33984375 8192 event.discovery.indazn.com - 160 0 event.discovery.indazn.com - 18.66.218.2@443_192.168.84.55@56326 "1970-01-01 00:00:12.740804199" "1970-01-01 00:07:42.635339844" discovery.indazn.com HTTP/1.x-HTTP/2_null 5.46KB 17.86KB "0.00 kbits" "0.00 kbits"
192.168.84.55 49116 467 1 465 456 2950 8 0 0 0 1 1 23.39.105.81 443 603 0 603 7 6868506 594 2 1388 0 2 0 456092.88720703125 462635.34912109375 8192 images.daznservices.com - 160 128 images.daznservices.com - 23.39.105.81@443_192.168.84.55@49116 "1970-01-01 00:07:36.092887207" "1970-01-01 00:07:42.635349121" images.daznservices.com HTTP/1.x-HTTP/2_HTTP/2 2.88KB 6.55MB "0.00 kbits" "8.40 kbits"
192.168.84.55 54400 54 0 53 19 5511 33 1 39 0 1 1 108.138.192.23 443 63 0 63 40 13110 21 0 0 0 1 1 13125.669189453125 462635.373046875 8192 subscriptions-service.ar.indazn.com - 160 0 subscriptions-service.ar.indazn.com - 108.138.192.23@443_192.168.84.55@54400 "1970-01-01 00:00:13.125669189" "1970-01-01 00:07:42.635373047" ar.indazn.com HTTP/1.x-HTTP/2_null 5.38KB 12.80KB "0.00 kbits" "0.00 kbits"
192.168.84.55 34096 11 1 9 3 3722 5 0 0 0 1 1 162.247.243.29 443 9 0 9 5 1110 3 0 0 0 1 0 452596.3310546875 462635.3811035156 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@34096 "1970-01-01 00:07:32.596331055" "1970-01-01 00:07:42.635381104" data.net HTTP/1.x-HTTP/2_null 3.63KB 1.08KB "0.00 kbits" "0.00 kbits"
192.168.84.55 36762 81 0 80 33 7598 46 0 0 0 1 1 3.165.239.84 443 112 0 112 55 24204 55 0 0 0 1 1 13675.48779296875 462635.39013671875 8192 favouritesv2.discovery.indazn.com - 160 0 favouritesv2.discovery.indazn.com - 3.165.239.84@443_192.168.84.55@36762 "1970-01-01 00:00:13.675487793" "1970-01-01 00:07:42.635390137" discovery.indazn.com HTTP/1.x-HTTP/2_null 7.42KB 23.64KB "0.00 kbits" "0.00 kbits"
192.168.84.55 47000 60 0 59 18 6011 40 0 0 0 1 1 108.157.188.90 443 79 0 79 49 14184 28 0 0 0 1 1 12029.093994140625 462635.3981933594 8192 user-profile.ar.indazn.com - 160 0 user-profile.ar.indazn.com - 108.157.188.90@443_192.168.84.55@47000 "1970-01-01 00:00:12.029093994" "1970-01-01 00:07:42.635398193" ar.indazn.com HTTP/1.x-HTTP/2_null 5.87KB 13.85KB "0.00 kbits" "0.00 kbits"
192.168.84.55 40374 60 0 59 24 5838 34 0 0 0 1 1 18.66.196.53 443 73 0 73 42 27210 29 0 0 0 1 1 13121.31982421875 462635.4182128906 8192 ott-authz-bff-prod.ar.indazn.com - 160 0 ott-authz-bff-prod.ar.indazn.com - 18.66.196.53@443_192.168.84.55@40374 "1970-01-01 00:00:13.121319824" "1970-01-01 00:07:42.635418213" ar.indazn.com HTTP/1.x-HTTP/2_null 5.70KB 26.57KB "0.00 kbits" "0.00 kbits"
192.168.84.55 54460 46 0 45 19 5362 25 0 0 0 1 1 108.138.199.77 443 56 0 56 34 9762 20 0 0 0 1 1 14060.97412109375 462635.4357910156 8192 spolo-public-api-global.acc.indazn.com - 160 0 spolo-public-api-global.acc.indazn.com - 108.138.199.77@443_192.168.84.55@54460 "1970-01-01 00:00:14.060974121" "1970-01-01 00:07:42.635435791" acc.indazn.com HTTP/1.x-HTTP/2_null 5.24KB 9.53KB "0.00 kbits" "0.00 kbits"
192.168.84.55 38132 537 0 536 515 16818 20 0 0 0 1 1 91.81.129.236 443 650 0 650 21 12161346 627 0 0 0 1 1 429037.1770019531 462635.4812011719 8192 dce-de-livedazn.daznedge.net - 160 0 dce-de-livedazn.daznedge.net - 91.81.129.236@443_192.168.84.55@38132 "1970-01-01 00:07:09.037177002" "1970-01-01 00:07:42.635481201" de-livedazn.daznedge.net HTTP/1.x-HTTP/2_null 16.42KB 11.60MB "0.00 kbits" "2.90 kbits"
192.168.84.55 53264 115 1 113 28 93922 84 1 1332 0 1 1 162.247.243.29 443 105 0 105 80 8443 24 1 375 0 1 0 30312.863037109375 462635.4899902344 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@53264 "1970-01-01 00:00:30.312863037" "1970-01-01 00:07:42.635489990" data.net HTTP/1.x-HTTP/2_null 91.72KB 8.25KB "0.00 kbits" "0.00 kbits"
192.168.84.55 44708 48 0 47 23 11882 23 0 0 0 1 1 18.66.196.51 443 50 0 50 31 9247 17 0 0 0 1 1 20367.987060546875 462635.5009765625 8192 wa.appsflyer.com - 160 0 wa.appsflyer.com - 18.66.196.51@443_192.168.84.55@44708 "1970-01-01 00:00:20.367987061" "1970-01-01 00:07:42.635500977" wa.appsflyer.com HTTP/1.x-HTTP/2_null 11.60KB 9.03KB "0.00 kbits" "0.00 kbits"
192.168.84.55 34888 9 0 8 4 2055 3 0 0 0 1 1 18.66.196.39 443 9 0 9 4 442 3 0 0 0 1 1 452793.77978515625 462635.5100097656 8192 content-item.discovery.indazn.com - 160 0 content-item.discovery.indazn.com - 18.66.196.39@443_192.168.84.55@34888 "1970-01-01 00:07:32.793779785" "1970-01-01 00:07:42.635510009" discovery.indazn.com HTTP/1.x-HTTP/2_null 2.01KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 58252 42 0 41 16 7242 24 0 0 0 1 1 104.18.32.137 443 52 0 52 33 5422 17 0 0 0 1 1 12746.861083984375 462635.5251464844 8192 consent-api.onetrust.com - 160 0 consent-api.onetrust.com - 104.18.32.137@443_192.168.84.55@58252 "1970-01-01 00:00:12.746861084" "1970-01-01 00:07:42.635525146" api.onetrust.com HTTP/1.x-HTTP/2_null 7.07KB 5.29KB "0.00 kbits" "0.00 kbits"
192.168.84.55 44850 32 0 31 17 5228 13 1 295 0 1 1 108.157.188.8 443 36 0 36 22 12526 12 1 1388 0 1 1 32663.38720703125 462635.5471191406 8192 api.playback.indazn.com - 160 0 api.playback.indazn.com - 108.157.188.8@443_192.168.84.55@44850 "1970-01-01 00:00:32.663387207" "1970-01-01 00:07:42.635547119" playback.indazn.com HTTP/1.x-HTTP/2_null 5.11KB 12.23KB "0.00 kbits" "0.00 kbits"
192.168.84.55 34100 12 1 10 3 4896 6 0 0 0 1 1 162.247.243.29 443 11 0 11 7 811 3 0 0 0 1 0 452597.5261230469 462635.5651855469 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@34100 "1970-01-01 00:07:32.597526123" "1970-01-01 00:07:42.635565186" data.net HTTP/1.x-HTTP/2_null 4.78KB 811.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 43168 46 0 45 22 4944 22 1 72 0 1 1 18.66.218.33 443 50 0 50 29 12446 19 0 0 0 1 1 12183.279052734375 462635.5861816406 8192 authentication-prod.ar.indazn.com - 160 0 authentication-prod.ar.indazn.com - 18.66.218.33@443_192.168.84.55@43168 "1970-01-01 00:00:12.183279053" "1970-01-01 00:07:42.635586182" ar.indazn.com HTTP/1.x-HTTP/2_null 4.83KB 12.15KB "0.00 kbits" "0.00 kbits"
192.168.84.55 49868 313 0 312 202 23068 109 1 167 0 1 1 108.139.243.99 443 458 0 458 90 536952 366 2 1427 0 1 1 13112.68505859375 462635.6318359375 8192 rail-router.discovery.indazn.com - 160 0 rail-router.discovery.indazn.com - 108.139.243.99@443_192.168.84.55@49868 "1970-01-01 00:00:13.112685059" "1970-01-01 00:07:42.635631836" discovery.indazn.com HTTP/1.x-HTTP/2_null 22.53KB 524.37KB "0.00 kbits" "0.01 kbits"
192.168.84.55 40420 140 0 139 35 54675 103 0 0 0 1 1 18.66.218.100 443 168 0 168 90 70299 76 0 0 0 1 1 37570.22998046875 462635.64013671875 8192 sb.scorecardresearch.com - 160 0 sb.scorecardresearch.com - 18.66.218.100@443_192.168.84.55@40420 "1970-01-01 00:00:37.570229980" "1970-01-01 00:07:42.635640137" sb.scorecardresearch.com HTTP/1.x-HTTP/2_null 53.39KB 68.65KB "0.00 kbits" "0.00 kbits"
192.168.84.55 42590 25 1 23 13 2585 9 0 0 0 1 1 34.104.33.69 443 27 0 27 18 9534 8 0 0 0 1 0 32200.333984375 462635.6481933594 8192 safe.dazn.com - 160 0 safe.dazn.com - 34.104.33.69@443_192.168.84.55@42590 "1970-01-01 00:00:32.200333984" "1970-01-01 00:07:42.635648193" safe.dazn.com HTTP/1.x-HTTP/2_null 2.52KB 9.31KB "0.00 kbits" "0.00 kbits"
192.168.84.55 54772 50 0 49 23 5130 25 1 39 0 1 1 99.86.159.128 443 64 0 64 34 12493 28 0 0 0 1 1 13106.2421875 462635.6560058594 8192 onboarding.indazn.com - 160 0 onboarding.indazn.com - 99.86.159.128@443_192.168.84.55@54772 "1970-01-01 00:00:13.106242188" "1970-01-01 00:07:42.635656006" onboarding.indazn.com HTTP/1.x-HTTP/2_null 5.01KB 12.20KB "0.00 kbits" "0.00 kbits"
192.168.84.55 34382 225 1 223 18 262736 204 2 1031 0 1 1 162.247.243.29 443 202 0 202 185 5592 16 0 0 0 1 0 250082.8701171875 462635.6750488281 8192 bam.nr-data.net - 160 0 bam.nr-data.net - 162.247.243.29@443_192.168.84.55@34382 "1970-01-01 00:04:10.082870117" "1970-01-01 00:07:42.635675049" data.net HTTP/1.x-HTTP/2_null 256.58KB 5.46KB "0.01 kbits" "0.00 kbits"
192.168.84.55 55700 9 0 8 4 2021 3 0 0 0 1 1 108.157.188.7 443 8 0 8 4 442 2 0 0 0 1 1 452689.3571777344 462635.701171875 8192 resource-strings.acc.indazn.com - 160 0 resource-strings.acc.indazn.com - 108.157.188.7@443_192.168.84.55@55700 "1970-01-01 00:07:32.689357178" "1970-01-01 00:07:42.635701172" acc.indazn.com HTTP/1.x-HTTP/2_null 1.97KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 44308 9 0 8 4 1985 3 0 0 0 1 1 108.138.192.93 443 9 0 9 4 442 3 0 0 0 1 1 452841.87109375 462635.708984375 8192 images.discovery.indazn.com - 160 0 images.discovery.indazn.com - 108.138.192.93@443_192.168.84.55@44308 "1970-01-01 00:07:32.841871094" "1970-01-01 00:07:42.635708984" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.94KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 54264 9 0 8 4 2016 3 0 0 0 1 1 18.66.196.72 443 9 0 9 4 442 3 0 0 0 1 1 460761.30419921875 462635.72900390625 8192 static.adsafeprotected.com - 160 0 static.adsafeprotected.com - 18.66.196.72@443_192.168.84.55@54264 "1970-01-01 00:07:40.761304199" "1970-01-01 00:07:42.635729004" static.adsafeprotected.com HTTP/1.x-HTTP/2_null 1.97KB 442.00B "0.01 kbits" "0.00 kbits"
192.168.84.55 52302 9 0 8 4 2017 3 0 0 0 1 1 13.226.175.87 443 9 0 9 4 442 3 0 0 0 1 1 452854.6921386719 462635.7890625 8192 search.discovery.indazn.com - 160 0 search.discovery.indazn.com - 13.226.175.87@443_192.168.84.55@52302 "1970-01-01 00:07:32.854692139" "1970-01-01 00:07:42.635789062" discovery.indazn.com HTTP/1.x-HTTP/2_null 1.97KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 42708 9 0 8 4 1943 3 0 0 0 1 1 108.157.186.76 443 9 0 9 4 442 3 0 0 0 1 1 452900.06982421875 462635.7971191406 8192 static.dazndn.com - 160 0 static.dazndn.com - 108.157.186.76@443_192.168.84.55@42708 "1970-01-01 00:07:32.900069824" "1970-01-01 00:07:42.635797119" static.dazndn.com HTTP/1.x-HTTP/2_null 1.90KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 37690 9 0 8 4 1955 3 0 0 0 1 1 18.66.218.107 443 9 0 9 4 442 3 0 0 0 1 1 452792.22705078125 462635.8171386719 8192 youth-protection.dazn-api.com - 160 0 youth-protection.dazn-api.com - 18.66.218.107@443_192.168.84.55@37690 "1970-01-01 00:07:32.792227051" "1970-01-01 00:07:42.635817139" protection.dazn-api.com HTTP/1.x-HTTP/2_null 1.91KB 442.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 46566 10 0 9 5 1938 3 0 0 0 1 1 108.139.243.60 443 10 0 10 4 6223 4 0 0 0 1 1 452855.1657714844 462635.8251953125 8192 www.dazn.com - 160 0 www.dazn.com - 108.139.243.60@443_192.168.84.55@46566 "1970-01-01 00:07:32.855165771" "1970-01-01 00:07:42.635825195" www.dazn.com HTTP/1.x-HTTP/2_null 1.89KB 6.08KB "0.00 kbits" "0.01 kbits"
192.168.84.55 59514 12 1 10 3 2744 6 0 0 0 1 1 3.126.67.130 443 11 0 11 7 390 3 0 0 0 1 0 454616.9658203125 462635.8330078125 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.67.130@443_192.168.84.55@59514 "1970-01-01 00:07:34.616965820" "1970-01-01 00:07:42.635833008" pubby.indazn.com HTTP/1.x_HTTP/1.x 2.68KB 390.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 45334 97 1 95 18 12985 76 0 0 0 1 1 151.101.242.49 443 130 0 130 81 13571 48 0 0 0 1 0 13115.891845703125 462635.8449707031 8192 cdn.contentful.com cdn.contentful.com 160 128 cdn.contentful.com - 151.101.242.49@443_192.168.84.55@45334 "1970-01-01 00:00:13.115891846" "1970-01-01 00:07:42.635844971" cdn.contentful.com HTTP/1.x-HTTP/2_HTTP/2 12.68KB 13.25KB "0.00 kbits" "0.00 kbits"
192.168.84.55 51636 630 0 629 390 96287 238 2 959 0 1 1 108.139.243.100 443 934 0 934 227 1035470 705 2 2738 0 1 1 11038.361083984375 462635.85400390625 8192 www.dazn.com - 160 0 www.dazn.com - 108.139.243.100@443_192.168.84.55@51636 "1970-01-01 00:00:11.038361084" "1970-01-01 00:07:42.635854004" www.dazn.com HTTP/1.x-HTTP/2_null 94.03KB 1011.20KB "0.00 kbits" "0.02 kbits"
192.168.84.55 47102 15 0 14 6 4083 7 0 0 0 1 1 93.184.221.165 443 17 0 17 8 5344 7 0 0 0 1 1 461383.22900390625 462635.8630371094 8192 t.co - 160 0 t.co - 93.184.221.165@443_192.168.84.55@47102 "1970-01-01 00:07:41.383229004" "1970-01-01 00:07:42.635863037" t.co HTTP/1.x-HTTP/2_null 3.99KB 5.22KB "0.03 kbits" "0.03 kbits"
192.168.84.55 57350 9 0 8 4 2030 3 0 0 0 1 1 104.19.177.52 443 8 0 8 4 1887 2 0 0 0 1 1 452682.6591796875 462635.9182128906 8192 cdn.cookielaw.org - 160 0 cdn.cookielaw.org - 104.19.177.52@443_192.168.84.55@57350 "1970-01-01 00:07:32.682659180" "1970-01-01 00:07:42.635918213" cdn.cookielaw.org HTTP/1.x-HTTP/2_null 1.98KB 1.84KB "0.00 kbits" "0.00 kbits"
192.168.84.55 54902 15 0 14 7 2705 6 0 0 0 1 1 52.59.96.26 443 24 0 24 7 35082 15 0 0 0 1 1 451381.9812011719 462635.93310546875 8192 startup.core.indazn.com - 160 128 startup.core.indazn.com - 52.59.96.26@443_192.168.84.55@54902 "1970-01-01 00:07:31.381981201" "1970-01-01 00:07:42.635933105" core.indazn.com HTTP/1.x-HTTP/2_HTTP/2 2.64KB 34.26KB "0.00 kbits" "0.02 kbits"
192.168.84.55 59526 14 1 12 3 4611 8 1 703 0 1 1 3.126.67.130 443 14 0 14 9 390 4 1 195 0 1 0 455990.8381347656 462635.9411621094 8192 pubby.indazn.com - 32 32 pubby.indazn.com - 3.126.67.130@443_192.168.84.55@59526 "1970-01-01 00:07:35.990838135" "1970-01-01 00:07:42.635941162" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.50KB 390.00B "0.01 kbits" "0.00 kbits"
192.168.84.55 45364 270 0 269 19 336768 249 0 0 0 1 1 3.65.161.88 443 267 0 267 231 7279 34 0 0 0 1 1 312245.4211425781 462635.9521484375 8192 total-rekall.metrics.indazn.com metrics.indazn.com 160 128 total-rekall.metrics.indazn.com - 3.65.161.88@443_192.168.84.55@45364 "1970-01-01 00:05:12.245421143" "1970-01-01 00:07:42.635952148" metrics.indazn.com HTTP/1.x-HTTP/2_HTTP/2 328.88KB 7.11KB "0.02 kbits" "0.00 kbits"
192.168.84.55 38718 15 0 14 4 4303 9 0 0 0 1 1 18.196.72.227 443 17 0 17 10 626 5 0 0 0 1 1 453186.35009765625 462635.9621582031 8192 partner-integration.ar.indazn.com - 160 128 partner-integration.ar.indazn.com - 18.196.72.227@443_192.168.84.55@38718 "1970-01-01 00:07:33.186350098" "1970-01-01 00:07:42.635962158" ar.indazn.com HTTP/1.x-HTTP/2_HTTP/2 4.20KB 626.00B "0.00 kbits" "0.00 kbits"
192.168.84.55 38030 18 1 16 5 4655 10 0 0 0 1 1 3.67.218.2 443 17 0 17 10 5030 6 0 0 0 1 0 453756.0061035156 462635.9699707031 8192 user-message.gateway.indazn.com - 160 0 user-message.gateway.indazn.com - 3.67.218.2@443_192.168.84.55@38030 "1970-01-01 00:07:33.756006104" "1970-01-01 00:07:42.635969971" gateway.indazn.com HTTP/1.x-HTTP/2_null 4.55KB 4.91KB "0.00 kbits" "0.00 kbits"
192.168.84.55 39416 14 0 13 6 4272 6 0 0 0 1 1 52.223.29.147 443 14 0 14 6 5863 6 0 0 0 1 1 452686.2678222656 462635.9812011719 8192 italy.scorecardresearch.com italy.scorecardresearch.com 160 128 italy.scorecardresearch.com - 52.223.29.147@443_192.168.84.55@39416 "1970-01-01 00:07:32.686267822" "1970-01-01 00:07:42.635981201" italy.scorecardresearch.com HTTP/1.x-HTTP/2_HTTP/2 4.17KB 5.73KB "0.00 kbits" "0.00 kbits"
192.168.84.55 45224 65 0 64 28 6044 35 1 102 0 1 1 18.185.21.43 443 85 0 85 44 19907 39 2 1107 0 1 1 13973.665771484375 462636.01318359375 8192 myaccount-bff.ar.indazn.com - 160 0 myaccount-bff.ar.indazn.com - 18.185.21.43@443_192.168.84.55@45224 "1970-01-01 00:00:13.973665771" "1970-01-01 00:07:42.636013184" ar.indazn.com HTTP/1.x-HTTP/2_null 5.90KB 19.44KB "0.00 kbits" "0.00 kbits"
192.168.84.55 32896 17 0 16 5 7132 10 0 0 0 1 1 3.122.65.191 443 19 0 19 11 6181 6 0 0 0 1 1 453186.1838378906 462636.02197265625 8192 segmentation-service-api.discovery.indazn.com - 160 128 segmentation-service-api.discovery.indazn.com - 3.122.65.191@443_192.168.84.55@32896 "1970-01-01 00:07:33.186183838" "1970-01-01 00:07:42.636021973" discovery.indazn.com HTTP/1.x-HTTP/2_HTTP/2 6.96KB 6.04KB "0.01 kbits" "0.01 kbits"
192.168.84.55 46682 11 0 10 5 1808 4 1 346 0 1 1 142.250.186.72 443 10 0 10 5 6954 3 0 0 0 1 1 460501.0939941406 462636.041015625 8192 www.googletagmanager.com - 160 0 www.googletagmanager.com - 142.250.186.72@443_192.168.84.55@46682 "1970-01-01 00:07:40.501093994" "1970-01-01 00:07:42.636041016" www.googletagmanager.com HTTP/1.x-HTTP/2_null 1.77KB 6.79KB "0.01 kbits" "0.03 kbits"
192.168.84.55 40374 46 0 45 20 5104 24 0 0 0 1 1 3.123.62.42 443 56 0 56 33 10229 21 0 0 0 1 1 13737.383056640625 462639.01220703125 8192 youth-protect.discovery.indazn.com - 160 0 youth-protect.discovery.indazn.com - 3.123.62.42@443_192.168.84.55@40374 "1970-01-01 00:00:13.737383057" "1970-01-01 00:07:42.639012207" discovery.indazn.com HTTP/1.x-HTTP/2_null 4.98KB 9.99KB "0.00 kbits" "0.00 kbits"
192.168.84.55 38688 49 1 47 25 5691 21 1 312 0 1 1 104.244.42.67 443 50 0 50 29 5661 20 2 592 0 1 0 20660.3330078125 462639.0178222656 8192 analytics.twitter.com - 160 0 analytics.twitter.com - 104.244.42.67@443_192.168.84.55@38688 "1970-01-01 00:00:20.660333008" "1970-01-01 00:07:42.639017822" analytics.twitter.com HTTP/1.x-HTTP/2_null 5.56KB 5.53KB "0.00 kbits" "0.00 kbits"
192.168.84.55 59508 16 1 14 6 4693 7 0 0 0 1 1 3.126.67.130 443 16 0 16 8 5819 7 0 0 0 1 0 452669.97900390625 462663.3430175781 8192 pubby.indazn.com pubby.indazn.com 32 32 pubby.indazn.com - 3.126.67.130@443_192.168.84.55@59508 "1970-01-01 00:07:32.669979004" "1970-01-01 00:07:42.663343018" pubby.indazn.com HTTP/1.x_HTTP/1.x 4.58KB 5.68KB "0.00 kbits" "0.00 kbits"
